1_id	1_span	1_anno_default_ns:lemma	1_anno_ptb:pos	1_meta_Author	1_meta_Date_of_composition	1_meta_Filename	1_meta_Genre	1_meta_Manuscript	1_meta_annis:doc	2_id	2_span	2_anno_ptb:cat	3_id	3_span	3_anno_ptb:cat	4_id	4_span	4_anno_default_ns:lemma	4_anno_ptb:pos	5_id	5_span	5_anno_default_ns:lemma	5_anno_ptb:pos	6_id	6_span	6_anno_ptb:cat	7_id	7_span	7_anno_ptb:cat
26866878	many	many	Q	Mill, John Stuart 	1871 	mill-1871 	LET PRIV 	n/a 	mill-1871-2	26866875	there are many books which 0 *T*-2 treat particular topics instructively or which 0 *T*-3 for one reason or another are worth reading	IP	26866879	many books which 0 *T*-2 treat particular topics instructively or which 0 *T*-3 for one reason or another are worth reading	NP=1	26866880	books	book	NS	26866880	books	book	NS	26866879	many books which 0 *T*-2 treat particular topics instructively or which 0 *T*-3 for one reason or another are worth reading	NP=1	26866879	many books which 0 *T*-2 treat particular topics instructively or which 0 *T*-3 for one reason or another are worth reading	NP=1
26867113	no	no	Q	Mill, John Stuart 	1871 	mill-1871 	LET PRIV 	n/a 	mill-1871-2	26867112	of no books so likely to be useful , both from their intrinsic merit and from their cosmopolitan character as some of Bentham's writings , especially those edited in French by Dumont , translations of which , or the original papers on which 0 *T*-2 they were founded , 0 *T*-1 are in the collected edition of Bentham's Works	PP	26867114	no books so likely to be useful , both from their intrinsic merit and from their cosmopolitan character as some of Bentham's writings , especially those edited in French by Dumont , translations of which , or the original papers on which 0 *T*-2 they were founded , 0 *T*-1 are in the collected edition of Bentham's Works	NP	26867115	books	book	NS	26867115	books	book	NS	26867114	no books so likely to be useful , both from their intrinsic merit and from their cosmopolitan character as some of Bentham's writings , especially those edited in French by Dumont , translations of which , or the original papers on which 0 *T*-2 they were founded , 0 *T*-1 are in the collected edition of Bentham's Works	NP	26867114	no books so likely to be useful , both from their intrinsic merit and from their cosmopolitan character as some of Bentham's writings , especially those edited in French by Dumont , translations of which , or the original papers on which 0 *T*-2 they were founded , 0 *T*-1 are in the collected edition of Bentham's Works	NP
26882496	no	no	Q	Montagu, Mary Wortley 	1718 	montagu-1718 	LET PRIV 	n/a 	montagu-1718-1	26882497	no book of travels could inform you of *T*-2 , as 0 $'t $is {TEXT:'tis} no less than death for a man to be found in one of these places	IP	26882498	no book of travels	NP	26882499	book	book	N	26882499	book	book	N	26882498	no book of travels	NP	26882498	no book of travels	NP
27045246	any	any	Q	Nightingale, Florence 	1888 (157-159), 1889 (160-162) 	nightingale-188x 	LET PRIV 	n/a 	nightingale-188x-1	27045242	Do you know any good book which 0 *T*-1 teaches this	IP	27045247	any good book which 0 *T*-1 teaches this	NP	27045249	book	book	N	27045249	book	book	N	27045247	any good book which 0 *T*-1 teaches this	NP	27045247	any good book which 0 *T*-1 teaches this	NP
27166978	some	some	Q	Anonymous officer of the fleet 	1744 	officer-1744 	TRAVELOGUE 	n/a 	officer-1744-1	27166979	some practical Books	CONJP	27166980	some practical Books	NP	27166982	Books	book	NS	27166982	Books	book	NS	27166980	some practical Books	NP	27166980	some practical Books	NP
27714648	some	some	Q	Roberts, George 	1726 	roberts-1726 	TRAVELOGUE 	n/a 	roberts-1726-2	27714647	with some catachistical Books , explaining the common Parts of their Religion	PP	27714649	some catachistical Books , explaining the common Parts of their Religion	NP	27714651	Books	book	NS	27714651	Books	book	NS	27714649	some catachistical Books , explaining the common Parts of their Religion	NP	27714649	some catachistical Books , explaining the common Parts of their Religion	NP
27714999	some	some	Q	Roberts, George 	1726 	roberts-1726 	TRAVELOGUE 	n/a 	roberts-1726-2	27714981	and those who 0 *T*-1 are ripest , he orders them some other Books 0 to study in *T*-2 , with Directions ; all which Books 0 they pay for *T*-3 .	IP-MAT	27715000	some other Books 0 to study in *T*-2 , with Directions	NP	27715002	Books	book	NS	27715002	Books	book	NS	27715000	some other Books 0 to study in *T*-2 , with Directions	NP	27715000	some other Books 0 to study in *T*-2 , with Directions	NP
27715017	all	all	Q	Roberts, George 	1726 	roberts-1726 	TRAVELOGUE 	n/a 	roberts-1726-2	27715018	all which Books 0 they pay for *T*-3	CP	27715019	all which Books	WNP	27715021	Books	book	NS	27715021	Books	book	NS	27715019	all which Books	WNP	27715019	all which Books	WNP
27821555	some	some	Q	Salmon, Thomas 	1724 	salmon-1724 	HISTORY 	n/a 	salmon-1724-2	27821554	reading some Popish Books	IP	27821556	some Popish Books	NP	27821558	Books	book	NS	27821558	Books	book	NS	27821556	some Popish Books	NP	27821556	some Popish Books	NP
27854690	few	few	Q	Sheridan, Thomas 	1756 	sheridan-1756 	EDUC TREAT 	n/a 	sheridan-1756-2	27854691	few <P_205> books *ICH*-1 were written in it which 0 *T*-2 were either fit for *ICH*-3 entertainment or use	IP	27854692	few <P_205> books *ICH*-1	NP	27854694	books	book	NS	27854694	books	book	NS	27854692	few <P_205> books *ICH*-1	NP	27854692	few <P_205> books *ICH*-1	NP
27863113	any	any	Q	Sheridan, Thomas 	1756 	sheridan-1756 	EDUC TREAT 	n/a 	sheridan-1756-2	27863112	of any book which 0 *T*-1 may be offered to the publick	PP	27863114	any book which 0 *T*-1 may be offered to the publick	NP	27863115	book	book	N	27863115	book	book	N	27863114	any book which 0 *T*-1 may be offered to the publick	NP	27863114	any book which 0 *T*-1 may be offered to the publick	NP
27867703	no	no	Q	Sheridan, Thomas 	1756 	sheridan-1756 	EDUC TREAT 	n/a 	sheridan-1756-2	27867695	Besides , they had then no books written in Latin 0 that *T*-1 could be of any great assistance to them .	IP-MAT	27867704	no books written in Latin 0 that *T*-1 could be of any great assistance to them	NP	27867705	books	book	NS	27867705	books	book	NS	27867704	no books written in Latin 0 that *T*-1 could be of any great assistance to them	NP	27867704	no books written in Latin 0 that *T*-1 could be of any great assistance to them	NP
27981158	every	every	Q	n/a 	1745 	statutes-1745 	LAW 	n/a 	statutes-1745-1	27981157	for every Poll Book	PP	27981159	every Poll Book	NP	27981161	Book	book	N	27981161	Book	book	N	27981159	every Poll Book	NP	27981159	every Poll Book	NP
28135388	many	many	Q	Strutt, John William, 3rd baron Rayleigh 	1890 	strutt-1890 	SCIENCE OTHER 	n/a 	strutt-1890-1	28135387	In many books	PP	28135389	many books	NP	28135390	books	book	NS	28135390	books	book	NS	28135389	many books	NP	28135389	many books	NP
28148142	No	no	Q	Sturt, George 	1890 	sturt-189x 	DIARY PRIV 	n/a 	sturt-1890-2	28148143	No book suits ,	IP-MAT	28148144	No book	NP	28148145	book	book	N	28148145	book	book	N	28148144	No book	NP	28148144	No book	NP
28155848	all	all	Q	Sturt, George 	1890 	sturt-189x 	DIARY PRIV 	n/a 	sturt-1890-2	28155846	entirely with all books , pictures , music and the rest of it	PP	28155849	all books , pictures , music and the rest of it	NP	28155850	books	book	NS	28155850	books	book	NS	28155849	all books , pictures , music and the rest of it	NP	28155849	all books , pictures , music and the rest of it	NP
28433076	no	no	Q	Trollope, Anthony 	1879 (reprinted in three volumes in 1880) 	trollope-1879 	FICTION 	n/a 	trollope-1879-2	28433077	no book open before him , and no pen ready to his hand	NP=1	28433078	no book open before him	NP	28433079	book	book	N	28433079	book	book	N	28433078	no book open before him	NP	28433078	no book open before him	NP
28614656	any	any	Q	Walpole, Horace, earl of Orford 	Letters to Conway: 1790 (141-142), 1791 (143), 1792 (144), 1793 (145-146), 1794 (147), 1795 (148-149) Letters to More: 1790 (17), 1791 (18), 1792 (19), 1793 (20-21), 1794 (22), 1795 (23) 	walpole-179x 	LET PRIV 	n/a 	walpole-179x-2	28614655	for any books , except modern novels , 0 that *T*-1 will not bring France to my mind , or 0 that *T*-2 at least will put it out for a <P_257> time	PP	28614657	any books , except modern novels , 0 that *T*-1 will not bring France to my mind , or 0 that *T*-2 at least will put it out for a <P_257> time	NP	28614658	books	book	NS	28614658	books	book	NS	28614657	any books , except modern novels , 0 that *T*-1 will not bring France to my mind , or 0 that *T*-2 at least will put it out for a <P_257> time	NP	28614657	any books , except modern novels , 0 that *T*-1 will not bring France to my mind , or 0 that *T*-2 at least will put it out for a <P_257> time	NP
28856475	some	some	Q	Wilde, Oscar 	1895 	wilde-1895 	DRAMA COMEDY 	n/a 	wilde-1895-1	28856474	in some strange book	PP	28856476	some strange book	NP	28856478	book	book	N	28856478	book	book	N	28856476	some strange book	NP	28856476	some strange book	NP
28917448	many	many	Q	Wollstonecraft, Mary 	1787 	wollstonecraft-1787 	EDUC TREAT 	n/a 	wollstonecraft-1787-2	28917445	There are many little books which 0 *T*-2 have this tendency .	IP-MAT	28917449	many little books which 0 *T*-2 have this tendency	NP=1	28917451	books	book	NS	28917451	books	book	NS	28917449	many little books which 0 *T*-2 have this tendency	NP=1	28917449	many little books which 0 *T*-2 have this tendency	NP=1
