"id";"q_token";"q_lemma";"lemma";"text";"genre";"dialect";"plural";"singular";"count";"semantics";"orig";"oe reflex";"oe class";"oe stem";"oe gender";"period_simple";"period_sorted";"period_main"
"17894628";"anye";"any";"work";"CMCTPROS";"";"EML";1;0;"u";"a";"G";"weorc";"Strong";"A-Stem";"N";"m3";"g_m3";"b_me"
"17895114";"alle";"all";"work";"CMCTPROS";"";"EML";1;0;"u";"a";"G";"weorc";"Strong";"A-Stem";"N";"m3";"g_m3";"b_me"
"17896348";"any";"any";"work";"CMCTPROS";"";"EML";0;1;"u";"a";"G";"weorc";"Strong";"A-Stem";"N";"m3";"g_m3";"b_me"
"17896633";"no";"no";"work";"CMCTPROS";"";"EML";0;1;"u";"a";"G";"weorc";"Strong";"A-Stem";"N";"m3";"g_m3";"b_me"
"17919265";"alle";"all";"work";"CMCTPROS";"";"EML";1;0;"u";"a";"G";"weorc";"Strong";"A-Stem";"N";"m3";"g_m3";"b_me"
"17939120";"alle";"all";"work";"CMEARLPS";"";"EML";1;0;"u";"a";"G";"weorc";"Strong";"A-Stem";"N";"m2";"f_m2";"b_me"
"17939517";"alle";"all";"work";"CMEARLPS";"";"EML";1;0;"u";"a";"G";"weorc";"Strong";"A-Stem";"N";"m2";"f_m2";"b_me"
"17970077";"alle";"all";"work";"CMEARLPS";"";"EML";1;0;"u";"a";"G";"weorc";"Strong";"A-Stem";"N";"m2";"f_m2";"b_me"
"17988058";"alle";"all";"work";"CMEARLPS";"";"EML";0;1;"u";"a";"G";"weorc";"Strong";"A-Stem";"N";"m2";"f_m2";"b_me"
"18013875";"alle";"all";"work";"CMEARLPS";"";"EML";1;0;"u";"a";"G";"weorc";"Strong";"A-Stem";"N";"m2";"f_m2";"b_me"
"18015101";"alle";"all";"work";"CMEARLPS";"";"EML";1;0;"u";"a";"G";"weorc";"Strong";"A-Stem";"N";"m2";"f_m2";"b_me"
"18015117";"al";"all";"work";"CMEARLPS";"";"EML";1;0;"u";"a";"G";"weorc";"Strong";"A-Stem";"N";"m2";"f_m2";"b_me"
"18015257";"alle";"all";"work";"CMEARLPS";"";"EML";1;0;"u";"a";"G";"weorc";"Strong";"A-Stem";"N";"m2";"f_m2";"b_me"
"18015386";"alle";"all";"work";"CMEARLPS";"";"EML";1;0;"u";"a";"G";"weorc";"Strong";"A-Stem";"N";"m2";"f_m2";"b_me"
"18033959";"all";"all";"work";"cmedthor.m34";"";"North";1;0;"u";"a";"G";"weorc";"Strong";"A-Stem";"N";"m3";"g_m3";"b_me"
"18112999";"na";"no";"work";"CMGAYTRY";"";"NO";0;1;"u";"a";"G";"weorc";"Strong";"A-Stem";"N";"m3";"g_m3";"b_me"
"18212246";"alle";"all";"work";"CMHILTON";"";"EMO";1;0;"u";"a";"G";"weorc";"Strong";"A-Stem";"N";"m3";"g_m3";"b_me"
"18213631";"summe";"some";"work";"CMHILTON";"";"EMO";1;0;"u";"a";"G";"weorc";"Strong";"A-Stem";"N";"m3";"g_m3";"b_me"
"18283530";"Alle";"all";"work";"CMKEMPE";"";"EMO";1;0;"u";"a";"G";"weorc";"Strong";"A-Stem";"N";"m4";"h_m4";"b_me"
"18298347";"alle";"all";"work";"CMKEMPE";"";"EMO";1;0;"u";"a";"G";"weorc";"Strong";"A-Stem";"N";"m4";"h_m4";"b_me"
"18330755";"alle";"all";"work";"CMKEMPE";"";"EMO";1;0;"u";"a";"G";"weorc";"Strong";"A-Stem";"N";"m4";"h_m4";"b_me"
"18415914";"ealla";"all";"work";"cmkentho.m1";"Homilies";"Kentish";1;0;"u";"a";"G";"weorc";"Strong";"A-Stem";"N";"m1";"e_m1";"b_me"
"18426500";"none";"none";"work";"CMKENTSE";"";"KL";1;0;"u";"a";"G";"weorc";"Strong";"A-Stem";"N";"m2";"f_m2";"b_me"
"18445520";"feole";"fele";"work";"CMLAMBET";"";"WMO";1;0;"u";"a";"G";"weorc";"Strong";"A-Stem";"N";"m1";"e_m1";"b_me"
"18460610";"alle";"all";"work";"CMLAMBET";"";"WMO";1;0;"u";"a";"G";"weorc";"Strong";"A-Stem";"N";"m1";"e_m1";"b_me"
"18813039";"any";"any";"work";"CMMIRK";"";"WMO";0;1;"u";"a";"G";"weorc";"Strong";"A-Stem";"N";"m3";"g_m3";"b_me"
"18862704";"many";"many";"work";"CMNTEST";"";"SL";1;0;"u";"a";"G";"weorc";"Strong";"A-Stem";"N";"m3";"g_m3";"b_me"
"18945834";"all";"all";"work";"cmorm.po.m1";"";"East Midlands (Southwest Lincolnshire)";0;1;"u";"a";"G";"weorc";"Strong";"A-Stem";"N";"m1";"e_m1";"b_me"
"18954987";"all";"all";"work";"cmorm.po.m1";"";"East Midlands (Southwest Lincolnshire)";0;1;"u";"a";"G";"weorc";"Strong";"A-Stem";"N";"m1";"e_m1";"b_me"
"18974512";"all";"all";"work";"cmorm.po.m1";"";"East Midlands (Southwest Lincolnshire)";0;1;"u";"a";"G";"weorc";"Strong";"A-Stem";"N";"m1";"e_m1";"b_me"
"18996094";"al";"all";"work";"CMOTEST";"";"EML";0;1;"u";"a";"G";"weorc";"Strong";"A-Stem";"N";"m3";"g_m3";"b_me"
"18996141";"al";"all";"work";"CMOTEST";"";"EML";0;1;"u";"a";"G";"weorc";"Strong";"A-Stem";"N";"m3";"g_m3";"b_me"
"19000568";"alle";"all";"work";"CMOTEST";"";"EML";0;1;"u";"a";"G";"weorc";"Strong";"A-Stem";"N";"m3";"g_m3";"b_me"
"19001129";"alle";"all";"work";"CMOTEST";"";"EML";0;1;"u";"a";"G";"weorc";"Strong";"A-Stem";"N";"m3";"g_m3";"b_me"
"19027257";"mani";"many";"work";"CMPETERB";"";"EMO";1;0;"u";"a";"G";"weorc";"Strong";"A-Stem";"N";"m1";"e_m1";"b_me"
"19134213";"alle";"all";"work";"CMPURVEY";"";"SL";1;0;"u";"a";"G";"weorc";"Strong";"A-Stem";"N";"m3";"g_m3";"b_me"
"19164242";"alle";"all";"work";"CMPURVEY";"";"SL";1;0;"u";"a";"G";"weorc";"Strong";"A-Stem";"N";"m3";"g_m3";"b_me"
"19165793";"alle";"all";"work";"CMPURVEY";"";"SL";1;0;"u";"a";"G";"weorc";"Strong";"A-Stem";"N";"m3";"g_m3";"b_me"
"19245078";"al";"all";"work";"cmrollep.m24";"";"Northern (Yorkshire?)";1;0;"u";"a";"G";"weorc";"Strong";"A-Stem";"N";"m1";"e_m1";"b_me"
"19246734";"som";"some";"work";"cmrollep.m24";"";"Northern (Yorkshire?)";0;1;"u";"a";"G";"weorc";"Strong";"A-Stem";"N";"m1";"e_m1";"b_me"
"19287785";"na";"no";"work";"CMROLLTR";"";"NO/EMO";0;1;"u";"a";"G";"weorc";"Strong";"A-Stem";"N";"m2";"f_m2";"b_me"
"19296238";"all";"all";"work";"CMROLLTR";"";"NO/EMO";1;0;"u";"a";"G";"weorc";"Strong";"A-Stem";"N";"m2";"f_m2";"b_me"
"19300218";"nane";"no";"work";"CMROLLTR";"";"NO/EMO";1;0;"u";"a";"G";"weorc";"Strong";"A-Stem";"N";"m2";"f_m2";"b_me"
"19300861";"all";"all";"work";"CMROLLTR";"";"NO/EMO";1;0;"u";"a";"G";"weorc";"Strong";"A-Stem";"N";"m2";"f_m2";"b_me"
"19305146";"many";"many";"work";"CMROLLTR";"";"NO/EMO";1;0;"u";"a";"G";"weorc";"Strong";"A-Stem";"N";"m2";"f_m2";"b_me"
"19306193";"all";"all";"work";"CMROLLTR";"";"NO/EMO";0;1;"u";"a";"G";"weorc";"Strong";"A-Stem";"N";"m2";"f_m2";"b_me"
"19314284";"all";"all";"work";"CMROLLTR";"";"NO/EMO";1;0;"u";"a";"G";"weorc";"Strong";"A-Stem";"N";"m2";"f_m2";"b_me"
"19341285";"all";"all";"work";"CMSIEGE";"";"WMO";1;0;"u";"a";"G";"weorc";"Strong";"A-Stem";"N";"m4";"h_m4";"b_me"
"19453433";"alle";"all";"work";"CMVICES1";"";"EMO";1;0;"u";"a";"G";"weorc";"Strong";"A-Stem";"N";"m1";"e_m1";"b_me"
"19489605";"alle";"all";"work";"CMVICES1";"";"EMO";1;0;"u";"a";"G";"weorc";"Strong";"A-Stem";"N";"m1";"e_m1";"b_me"
"19490689";"alle";"all";"work";"CMVICES1";"";"EMO";1;0;"u";"a";"G";"weorc";"Strong";"A-Stem";"N";"m1";"e_m1";"b_me"
"19531693";"alle";"all";"work";"CMWYCSER";"";"EML";1;0;"u";"a";"G";"weorc";"Strong";"A-Stem";"N";"m3";"g_m3";"b_me"
"19537613";"alle";"all";"work";"CMWYCSER";"";"EML";1;0;"u";"a";"G";"weorc";"Strong";"A-Stem";"N";"m3";"g_m3";"b_me"
"19560102";"alle";"all";"work";"CMWYCSER";"";"EML";1;0;"u";"a";"G";"weorc";"Strong";"A-Stem";"N";"m3";"g_m3";"b_me"
"19560126";"alle";"all";"work";"CMWYCSER";"";"EML";1;0;"u";"a";"G";"weorc";"Strong";"A-Stem";"N";"m3";"g_m3";"b_me"
"19625844";"alle";"all";"work";"CMWYCSER";"";"EML";1;0;"u";"a";"G";"weorc";"Strong";"A-Stem";"N";"m3";"g_m3";"b_me"
"17325926";"feole";"fele";"year";"CMANCRIW";"";"WMO";0;1;"c";"a";"G";"gear";"Strong";"A-Stem";"N";"m1";"e_m1";"b_me"
"17385324";"feole";"fele";"year";"CMANCRIW";"";"WMO";1;0;"c";"a";"G";"gear";"Strong";"A-Stem";"N";"m1";"e_m1";"b_me"
"17544137";"ilke";"each";"year";"CMBENRUL";"";"NL";0;1;"c";"a";"G";"gear";"Strong";"A-Stem";"N";"m3";"g_m3";"b_me"
"17574954";"half";"half";"year";"CMBRUT3";"";"WML";0;1;"c";"a";"G";"gear";"Strong";"A-Stem";"N";"m3";"g_m3";"b_me"
"17579562";"half";"half";"year";"CMBRUT3";"";"WML";0;1;"c";"a";"G";"gear";"Strong";"A-Stem";"N";"m3";"g_m3";"b_me"
"17593105";"al";"all";"year";"CMBRUT3";"";"WML";0;1;"c";"a";"G";"gear";"Strong";"A-Stem";"N";"m3";"g_m3";"b_me"
"17657374";"al";"all";"year";"CMBRUT3";"";"WML";0;1;"c";"a";"G";"gear";"Strong";"A-Stem";"N";"m3";"g_m3";"b_me"
"17685395";"euery";"every";"year";"CMCAPCHR";"";"EML";0;1;"c";"a";"G";"gear";"Strong";"A-Stem";"N";"m4";"h_m4";"b_me"
"17688797";"all";"all";"year";"CMCAPCHR";"";"EML";1;0;"c";"a";"G";"gear";"Strong";"A-Stem";"N";"m4";"h_m4";"b_me"
"17694833";"euery";"every";"year";"CMCAPCHR";"";"EML";0;1;"c";"a";"G";"gear";"Strong";"A-Stem";"N";"m4";"h_m4";"b_me"
"17707496";"few";"few";"year";"CMCAPCHR";"";"EML";1;0;"c";"a";"G";"gear";"Strong";"A-Stem";"N";"m4";"h_m4";"b_me"
"17721211";"many";"many";"year";"CMCAPCHR";"";"EML";1;0;"c";"a";"G";"gear";"Strong";"A-Stem";"N";"m4";"h_m4";"b_me"
"17729178";"euery";"every";"year";"CMCAPCHR";"";"EML";0;1;"c";"a";"G";"gear";"Strong";"A-Stem";"N";"m4";"h_m4";"b_me"
"17740097";"many";"many";"year";"CMCAPCHR";"";"EML";1;0;"c";"a";"G";"gear";"Strong";"A-Stem";"N";"m4";"h_m4";"b_me"
"17749032";"euery";"every";"year";"CMCAPCHR";"";"EML";0;1;"c";"a";"G";"gear";"Strong";"A-Stem";"N";"m4";"h_m4";"b_me"
"17860254";"alle";"all";"year";"CMCTPROS";"";"EML";1;0;"c";"a";"G";"gear";"Strong";"A-Stem";"N";"m3";"g_m3";"b_me"
"17913958";"alle";"all";"year";"CMCTPROS";"";"EML";1;0;"c";"a";"G";"gear";"Strong";"A-Stem";"N";"m3";"g_m3";"b_me"
"18019087";"many";"many";"year";"CMEDMUND";"";"EMO";1;0;"c";"a";"G";"gear";"Strong";"A-Stem";"N";"m4";"h_m4";"b_me"
"18127430";"halfe";"half";"year";"CMGREGOR";"";"SL";0;1;"c";"a";"G";"gear";"Strong";"A-Stem";"N";"m4";"h_m4";"b_me"
"18185908";"many";"many";"year";"CMGREGOR";"";"SL";1;0;"c";"a";"G";"gear";"Strong";"A-Stem";"N";"m4";"h_m4";"b_me"
"18283691";"many";"many";"year";"CMKEMPE";"";"EMO";1;0;"c";"a";"G";"gear";"Strong";"A-Stem";"N";"m4";"h_m4";"b_me"
"18283898";"many";"many";"year";"CMKEMPE";"";"EMO";1;0;"c";"a";"G";"gear";"Strong";"A-Stem";"N";"m4";"h_m4";"b_me"
"18287222";"many";"many";"year";"CMKEMPE";"";"EMO";1;0;"c";"a";"G";"gear";"Strong";"A-Stem";"N";"m4";"h_m4";"b_me"
"18288141";"half";"half";"year";"CMKEMPE";"";"EMO";0;1;"c";"a";"G";"gear";"Strong";"A-Stem";"N";"m4";"h_m4";"b_me"
"18301258";"al";"all";"year";"CMKEMPE";"";"EMO";0;1;"c";"a";"G";"gear";"Strong";"A-Stem";"N";"m4";"h_m4";"b_me"
"18321808";"many";"many";"year";"CMKEMPE";"";"EMO";1;0;"c";"a";"G";"gear";"Strong";"A-Stem";"N";"m4";"h_m4";"b_me"
"18323859";"many";"many";"year";"CMKEMPE";"";"EMO";1;0;"c";"a";"G";"gear";"Strong";"A-Stem";"N";"m4";"h_m4";"b_me"
"18324125";"many";"many";"year";"CMKEMPE";"";"EMO";1;0;"c";"a";"G";"gear";"Strong";"A-Stem";"N";"m4";"h_m4";"b_me"
"18335275";"many";"many";"year";"CMKEMPE";"";"EMO";1;0;"c";"a";"G";"gear";"Strong";"A-Stem";"N";"m4";"h_m4";"b_me"
"18348604";"euery";"every";"year";"CMKEMPE";"";"EMO";0;1;"c";"a";"G";"gear";"Strong";"A-Stem";"N";"m4";"h_m4";"b_me"
"18369563";"many";"many";"year";"CMKEMPE";"";"EMO";1;0;"c";"a";"G";"gear";"Strong";"A-Stem";"N";"m4";"h_m4";"b_me"
"18388778";"many";"many";"year";"CMKEMPE";"";"EMO";1;0;"c";"a";"G";"gear";"Strong";"A-Stem";"N";"m4";"h_m4";"b_me"
"18392657";"alle";"all";"year";"CMKEMPE";"";"EMO";1;0;"c";"a";"G";"gear";"Strong";"A-Stem";"N";"m4";"h_m4";"b_me"
"18399951";"many";"many";"year";"CMKEMPE";"";"EMO";1;0;"c";"a";"G";"gear";"Strong";"A-Stem";"N";"m4";"h_m4";"b_me"
"18400285";"many";"many";"year";"CMKEMPE";"";"EMO";1;0;"c";"a";"G";"gear";"Strong";"A-Stem";"N";"m4";"h_m4";"b_me"
"18400996";"fewe";"few";"year";"CMKEMPE";"";"EMO";1;0;"c";"a";"G";"gear";"Strong";"A-Stem";"N";"m4";"h_m4";"b_me"
"18405151";"many";"many";"year";"CMKEMPE";"";"EMO";1;0;"c";"a";"G";"gear";"Strong";"A-Stem";"N";"m4";"h_m4";"b_me"
"18405601";"fewe";"few";"year";"CMKEMPE";"";"EMO";1;0;"c";"a";"G";"gear";"Strong";"A-Stem";"N";"m4";"h_m4";"b_me"
"18411037";"many";"many";"year";"CMKEMPE";"";"EMO";1;0;"c";"a";"G";"gear";"Strong";"A-Stem";"N";"m4";"h_m4";"b_me"
"18429717";"noon";"none";"year";"CMKENTSE";"";"KL";0;1;"c";"a";"G";"gear";"Strong";"A-Stem";"N";"m2";"f_m2";"b_me"
"18456832";"fele";"fele";"year";"CMLAMBET";"";"WMO";1;0;"c";"a";"G";"gear";"Strong";"A-Stem";"N";"m1";"e_m1";"b_me"
"18464560";"ewilche";"each";"year";"CMLAMBET";"";"WMO";0;1;"c";"a";"G";"gear";"Strong";"A-Stem";"N";"m1";"e_m1";"b_me"
"18487649";"half";"half";"year";"CMMALORY";"";"WML";0;1;"c";"a";"G";"gear";"Strong";"A-Stem";"N";"m4";"h_m4";"b_me"
"18493212";"fewe";"few";"year";"CMMALORY";"";"WML";1;0;"c";"a";"G";"gear";"Strong";"A-Stem";"N";"m4";"h_m4";"b_me"
"18522386";"half";"half";"year";"CMMALORY";"";"WML";0;1;"c";"a";"G";"gear";"Strong";"A-Stem";"N";"m4";"h_m4";"b_me"
"18529339";"many";"many";"year";"CMMALORY";"";"WML";1;0;"c";"a";"G";"gear";"Strong";"A-Stem";"N";"m4";"h_m4";"b_me"
"18535232";"many";"many";"year";"CMMALORY";"";"WML";1;0;"c";"a";"G";"gear";"Strong";"A-Stem";"N";"m4";"h_m4";"b_me"
"18542600";"many";"many";"year";"CMMALORY";"";"WML";1;0;"c";"a";"G";"gear";"Strong";"A-Stem";"N";"m4";"h_m4";"b_me"
"18544537";"many";"many";"year";"CMMALORY";"";"WML";1;0;"c";"a";"G";"gear";"Strong";"A-Stem";"N";"m4";"h_m4";"b_me"
"18586365";"many";"many";"year";"CMMALORY";"";"WML";1;0;"c";"a";"G";"gear";"Strong";"A-Stem";"N";"m4";"h_m4";"b_me"
"18611257";"euerich";"every";"year";"CMMANDEV";"";"EML";0;1;"c";"a";"G";"gear";"Strong";"A-Stem";"N";"m3";"g_m3";"b_me"
"18611673";"euery";"every";"year";"CMMANDEV";"";"EML";0;1;"c";"a";"G";"gear";"Strong";"A-Stem";"N";"m3";"g_m3";"b_me"
"18612979";"all";"all";"year";"CMMANDEV";"";"EML";0;1;"c";"a";"G";"gear";"Strong";"A-Stem";"N";"m3";"g_m3";"b_me"
"18624949";"all";"all";"year";"CMMANDEV";"";"EML";0;1;"c";"a";"G";"gear";"Strong";"A-Stem";"N";"m3";"g_m3";"b_me"
"18633363";"euery";"every";"year";"CMMANDEV";"";"EML";0;1;"c";"a";"G";"gear";"Strong";"A-Stem";"N";"m3";"g_m3";"b_me"
"18666359";"euery";"every";"year";"CMMANDEV";"";"EML";0;1;"c";"a";"G";"gear";"Strong";"A-Stem";"N";"m3";"g_m3";"b_me"
"18681037";"all";"all";"year";"CMMANDEV";"";"EML";0;1;"c";"a";"G";"gear";"Strong";"A-Stem";"N";"m3";"g_m3";"b_me"
"18681096";"eueryche";"every";"year";"CMMANDEV";"";"EML";0;1;"c";"a";"G";"gear";"Strong";"A-Stem";"N";"m3";"g_m3";"b_me"
"18701178";"euery";"every";"year";"CMMANDEV";"";"EML";0;1;"c";"a";"G";"gear";"Strong";"A-Stem";"N";"m3";"g_m3";"b_me"
"18701239";"all";"all";"year";"CMMANDEV";"";"EML";0;1;"c";"a";"G";"gear";"Strong";"A-Stem";"N";"m3";"g_m3";"b_me"
"18711178";"moni";"many";"year";"CMMARGA";"";"WMO";1;0;"c";"a";"G";"gear";"Strong";"A-Stem";"N";"m1";"e_m1";"b_me"
"18731143";"mony";"many";"year";"CMMIRK";"";"WMO";0;1;"c";"a";"G";"gear";"Strong";"A-Stem";"N";"m3";"g_m3";"b_me"
"18774129";"all";"all";"year";"CMMIRK";"";"WMO";0;1;"c";"a";"G";"gear";"Strong";"A-Stem";"N";"m3";"g_m3";"b_me"
"18778215";"fele";"fele";"year";"CMMIRK";"";"WMO";1;0;"c";"a";"G";"gear";"Strong";"A-Stem";"N";"m3";"g_m3";"b_me"
"18784725";"yche";"each";"year";"CMMIRK";"";"WMO";0;1;"c";"a";"G";"gear";"Strong";"A-Stem";"N";"m3";"g_m3";"b_me"
"18800400";"all";"all";"year";"CMMIRK";"";"WMO";0;1;"c";"a";"G";"gear";"Strong";"A-Stem";"N";"m3";"g_m3";"b_me"
"18808113";"mony";"many";"year";"CMMIRK";"";"WMO";1;0;"c";"a";"G";"gear";"Strong";"A-Stem";"N";"m3";"g_m3";"b_me"
"18833511";"all";"all";"year";"CMMIRK";"";"WMO";0;1;"c";"a";"G";"gear";"Strong";"A-Stem";"N";"m3";"g_m3";"b_me"
"18839693";"ych";"each";"year";"CMMIRK";"";"WMO";0;1;"c";"a";"G";"gear";"Strong";"A-Stem";"N";"m3";"g_m3";"b_me"
"18866071";"all";"all";"year";"cmorm.po.m1";"";"East Midlands (Southwest Lincolnshire)";0;1;"c";"a";"G";"gear";"Strong";"A-Stem";"N";"m1";"e_m1";"b_me"
"18954774";"all";"all";"year";"cmorm.po.m1";"";"East Midlands (Southwest Lincolnshire)";0;1;"c";"a";"G";"gear";"Strong";"A-Stem";"N";"m1";"e_m1";"b_me"
"19017312";"eall";"all";"year";"CMPETERB";"";"EMO";0;1;"c";"a";"G";"gear";"Strong";"A-Stem";"N";"m1";"e_m1";"b_me"
"19017561";"Eall";"all";"year";"CMPETERB";"";"EMO";0;1;"c";"a";"G";"gear";"Strong";"A-Stem";"N";"m1";"e_m1";"b_me"
"19019525";"feola";"fele";"year";"CMPETERB";"";"EMO";1;0;"c";"a";"G";"gear";"Strong";"A-Stem";"N";"m1";"e_m1";"b_me"
"19019561";"Eall";"all";"year";"CMPETERB";"";"EMO";0;1;"c";"a";"G";"gear";"Strong";"A-Stem";"N";"m1";"e_m1";"b_me"
"19019790";"eall";"all";"year";"CMPETERB";"";"EMO";0;1;"c";"a";"G";"gear";"Strong";"A-Stem";"N";"m1";"e_m1";"b_me"
"19021675";"Eall";"all";"year";"CMPETERB";"";"EMO";0;1;"c";"a";"G";"gear";"Strong";"A-Stem";"N";"m1";"e_m1";"b_me"
"19024564";"eall";"all";"year";"CMPETERB";"";"EMO";0;1;"c";"a";"G";"gear";"Strong";"A-Stem";"N";"m1";"e_m1";"b_me"
"19027230";"ælc";"each";"year";"CMPETERB";"";"EMO";0;1;"c";"a";"G";"gear";"Strong";"A-Stem";"N";"m1";"e_m1";"b_me"
"19032167";"al";"all";"year";"CMPOLYCH";"";"SL";0;1;"c";"a";"G";"gear";"Strong";"A-Stem";"N";"m3";"g_m3";"b_me"
"19035308";"every";"every";"year";"CMPOLYCH";"";"SL";0;1;"c";"a";"G";"gear";"Strong";"A-Stem";"N";"m3";"g_m3";"b_me"
"19036843";"every";"every";"year";"CMPOLYCH";"";"SL";0;1;"c";"a";"G";"gear";"Strong";"A-Stem";"N";"m3";"g_m3";"b_me"
"19041078";"Meny";"many";"year";"CMPOLYCH";"";"SL";0;1;"c";"a";"G";"gear";"Strong";"A-Stem";"N";"m3";"g_m3";"b_me"
"19048723";"all";"all";"year";"CMPOLYCH";"";"SL";1;0;"c";"a";"G";"gear";"Strong";"A-Stem";"N";"m3";"g_m3";"b_me"
"19049342";"al";"all";"year";"CMPOLYCH";"";"SL";0;1;"c";"a";"G";"gear";"Strong";"A-Stem";"N";"m3";"g_m3";"b_me"
"19065330";"everich";"every";"year";"CMPOLYCH";"";"SL";0;1;"c";"a";"G";"gear";"Strong";"A-Stem";"N";"m3";"g_m3";"b_me"
"19087603";"everich";"every";"year";"CMPOLYCH";"";"SL";0;1;"c";"a";"G";"gear";"Strong";"A-Stem";"N";"m3";"g_m3";"b_me"
"19087627";"everiche";"every";"year";"CMPOLYCH";"";"SL";0;1;"c";"a";"G";"gear";"Strong";"A-Stem";"N";"m3";"g_m3";"b_me"
"19091556";"al";"all";"year";"CMPOLYCH";"";"SL";0;1;"c";"a";"G";"gear";"Strong";"A-Stem";"N";"m3";"g_m3";"b_me"
"19091692";"all";"all";"year";"CMPOLYCH";"";"SL";0;1;"c";"a";"G";"gear";"Strong";"A-Stem";"N";"m3";"g_m3";"b_me"
"19092135";"al";"all";"year";"CMPOLYCH";"";"SL";0;1;"c";"a";"G";"gear";"Strong";"A-Stem";"N";"m3";"g_m3";"b_me"
"19093379";"al";"all";"year";"CMPOLYCH";"";"SL";0;1;"c";"a";"G";"gear";"Strong";"A-Stem";"N";"m3";"g_m3";"b_me"
"19094252";"many";"many";"year";"CMPOLYCH";"";"SL";0;1;"c";"a";"G";"gear";"Strong";"A-Stem";"N";"m3";"g_m3";"b_me"
"19109176";"every";"every";"year";"CMPOLYCH";"";"SL";0;1;"c";"a";"G";"gear";"Strong";"A-Stem";"N";"m3";"g_m3";"b_me"
"19119432";"meny";"many";"year";"CMPOLYCH";"";"SL";1;0;"c";"a";"G";"gear";"Strong";"A-Stem";"N";"m3";"g_m3";"b_me"
"19122877";"al";"all";"year";"CMPOLYCH";"";"SL";0;1;"c";"a";"G";"gear";"Strong";"A-Stem";"N";"m3";"g_m3";"b_me"
"19207654";"many";"many";"year";"CMREYNAR";"";"EMO";1;0;"c";"a";"G";"gear";"Strong";"A-Stem";"N";"m4";"h_m4";"b_me"
"19208211";"many";"many";"year";"CMREYNAR";"";"EMO";1;0;"c";"a";"G";"gear";"Strong";"A-Stem";"N";"m4";"h_m4";"b_me"
"19241900";"iche";"each";"year";"CMREYNES";"";"EML";0;1;"c";"a";"G";"gear";"Strong";"A-Stem";"N";"m4";"h_m4";"b_me"
"19253661";"few";"few";"year";"cmrollep.m24";"";"Northern (Yorkshire?)";1;0;"c";"a";"G";"gear";"Strong";"A-Stem";"N";"m1";"e_m1";"b_me"
"19257868";"few";"few";"year";"cmrollep.m24";"";"Northern (Yorkshire?)";1;0;"c";"a";"G";"gear";"Strong";"A-Stem";"N";"m1";"e_m1";"b_me"
"19340554";"alle";"all";"year";"CMSIEGE";"";"WMO";0;1;"c";"a";"G";"gear";"Strong";"A-Stem";"N";"m4";"h_m4";"b_me"
"19351244";"many";"many";"year";"CMSIEGE";"";"WMO";1;0;"c";"a";"G";"gear";"Strong";"A-Stem";"N";"m4";"h_m4";"b_me"
"19357425";"alle";"all";"year";"cmthorn.mx4";"Handbooks, medicine";"Northern";0;1;"c";"a";"G";"gear";"Strong";"A-Stem";"N";"m4";"h_m4";"b_me"
"salt:/ppcmbe2/adams-1787-2#sTok371";"all";"all";"creature";"adams-1787";"SCIENCE OTHER";"";1;0;"c";"c";"R";"";"";"";"";"l2";"j_l2";"c_lmod"
"salt:/ppcmbe2/adams-1787-2#sTok683";"all";"all";"tree";"adams-1787";"SCIENCE OTHER";"";1;0;"c";"c";"G";"treow";"Strong";"A-Stem";"N";"l2";"j_l2";"c_lmod"
"salt:/ppcmbe2/adams-1787-2#sTok804";"many";"many";"tree";"adams-1787";"SCIENCE OTHER";"";1;0;"c";"c";"G";"treow";"Strong";"A-Stem";"N";"l2";"j_l2";"c_lmod"
"salt:/ppcmbe2/adams-1787-2#sTok2323";"every";"every";"year";"adams-1787";"SCIENCE OTHER";"";0;1;"c";"a";"G";"gear";"Strong";"A-Stem";"N";"l2";"j_l2";"c_lmod"
"salt:/ppcmbe2/adams-1787-2#sTok2565";"Many";"many";"tree";"adams-1787";"SCIENCE OTHER";"";1;0;"c";"c";"G";"treow";"Strong";"A-Stem";"N";"l2";"j_l2";"c_lmod"
"salt:/ppcmbe2/adams-1787-2#sTok2632";"some";"some";"tree";"adams-1787";"SCIENCE OTHER";"";1;0;"c";"c";"G";"treow";"Strong";"A-Stem";"N";"l2";"j_l2";"c_lmod"
"salt:/ppcmbe2/adams-1787-2#sTok3244";"some";"some";"tree";"adams-1787";"SCIENCE OTHER";"";1;0;"c";"c";"G";"treow";"Strong";"A-Stem";"N";"l2";"j_l2";"c_lmod"
"salt:/ppcmbe2/adams-1787-2#sTok3310";"some";"some";"tree";"adams-1787";"SCIENCE OTHER";"";1;0;"c";"c";"G";"treow";"Strong";"A-Stem";"N";"l2";"j_l2";"c_lmod"
"salt:/ppcmbe2/adams-1787-2#sTok3971";"some";"some";"tree";"adams-1787";"SCIENCE OTHER";"";1;0;"c";"c";"G";"treow";"Strong";"A-Stem";"N";"l2";"j_l2";"c_lmod"
"salt:/ppcmbe2/adams-1787-2#sTok5350";"some";"some";"tree";"adams-1787";"SCIENCE OTHER";"";1;0;"c";"c";"G";"treow";"Strong";"A-Stem";"N";"l2";"j_l2";"c_lmod"
"salt:/ppcmbe2/adams-1787-2#sTok5388";"all";"all";"tree";"adams-1787";"SCIENCE OTHER";"";1;0;"c";"c";"G";"treow";"Strong";"A-Stem";"N";"l2";"j_l2";"c_lmod"
