"corpus";"id";"det";"det_lemma";"context";"context_pos";"noun";"noun_lemma";"noun_pos";"Author";"Birthdate";"Date_of_composition";"Filename";"Genre";"Manuscript";"composition_year";"period_simple";"pde_count";"semantics";"orig";"oe_etymon";"oe_class";"oe_stem";"oe_gender"
"LModE";"salt:/ppcmbe2/victoria-186x-official-letters-2#sTok14444";"the";"the";"he laid the first stone of the Cathedral at Inverness";"IP";"stone";"stone";"N";"Victoria, queen of England";"b. 1819, d. 1901";"1864-1866";"victoria-186x-official-letters";"LET NON-PRIV";"n/a";1864;"l4";"u";"c";"G";"stan";"Strong";"A-Stem";"M"
"LModE";"salt:/ppcmbe2/victoria-186x-official-letters-2#sTok14581";"the";"the";"all the English Bishops disapproved what 0 *T*-1 the Archbishop <paren> who 0 *T*-2 is a mild and amiable man <$$paren> had done";"IP";"Bishops";"bishop";"NS";"Victoria, queen of England";"b. 1819, d. 1901";"1864-1866";"victoria-186x-official-letters";"LET NON-PRIV";"n/a";1864;"l4";"c";"c";"G";"bisceop";"Strong";"A-Stem";"M"
"LModE";"salt:/ppcmbe2/victoria-186x-official-letters-2#sTok14595";"a";"a";"*T*-2 is a mild and amiable man";"IP";"man";"man";"N";"Victoria, queen of England";"b. 1819, d. 1901";"1864-1866";"victoria-186x-official-letters";"LET NON-PRIV";"n/a";1864;"l4";"c";"c";"G";"mann";"Weak";"Consonant-Stem";"M/N"
"LModE";"salt:/ppcmbe2/victoria-186x-private-letters-1#sTok357";"a";"a";"to have a King who 0 *T*-2 retained another Sovereignty";"IP";"King";"king";"N";"Victoria, queen of England";"b. 1819, d. 1901";"1863-1865";"victoria-186x-private-letters";"LET PRIV";"n/a";1863;"l4";"c";"c";"G";"cyning";"Strong";"A-Stem";"M"
"LModE";"salt:/ppcmbe2/victoria-186x-private-letters-1#sTok429";"a";"a";"a day free from headache and nervous pains";"ADJP";"day";"day";"N";"Victoria, queen of England";"b. 1819, d. 1901";"1863-1865";"victoria-186x-private-letters";"LET PRIV";"n/a";1863;"l4";"c";"a";"G";"dæg";"Strong";"A-Stem";"M"
"LModE";"salt:/ppcmbe2/victoria-186x-private-letters-1#sTok611";"the";"the";"and the sons , brothers , and grandsons of <font> Sovereigns";"CONJP";"sons";"son";"NS";"Victoria, queen of England";"b. 1819, d. 1901";"1863-1865";"victoria-186x-private-letters";"LET PRIV";"n/a";1863;"l4";"c";"c";"G";"sunu";"Strong";"U-Stem";"M"
"LModE";"salt:/ppcmbe2/victoria-186x-private-letters-1#sTok691";"the";"the";"before the <font> Son <$$font> <paren> not the Crown Prince or Princess Royal <$$paren> of a Sovereign";"PP";"Son";"son";"N";"Victoria, queen of England";"b. 1819, d. 1901";"1863-1865";"victoria-186x-private-letters";"LET PRIV";"n/a";1863;"l4";"c";"c";"G";"sunu";"Strong";"U-Stem";"M"
"LModE";"salt:/ppcmbe2/victoria-186x-private-letters-1#sTok822";"the";"the";"*T*-2 at every <font> turn <$$font> the heart is crushed";"IP";"heart";"heart";"N";"Victoria, queen of England";"b. 1819, d. 1901";"1863-1865";"victoria-186x-private-letters";"LET PRIV";"n/a";1863;"l4";"c";"c";"G";"heorte";"Weak";"N-Stem";"F"
"LModE";"salt:/ppcmbe2/victoria-186x-private-letters-1#sTok1190";"that";"that";"since that dreadful day when 0 *T*-2 God took <font> all <$$font> from me";"PP";"day";"day";"N";"Victoria, queen of England";"b. 1819, d. 1901";"1863-1865";"victoria-186x-private-letters";"LET PRIV";"n/a";1863;"l4";"c";"a";"G";"dæg";"Strong";"A-Stem";"M"
"LModE";"salt:/ppcmbe2/victoria-186x-private-letters-1#sTok1237";"the";"the";"*con* fell ill the very day 0 0 *T*-2 the examination was to have come on";"IP";"day";"day";"N";"Victoria, queen of England";"b. 1819, d. 1901";"1863-1865";"victoria-186x-private-letters";"LET PRIV";"n/a";1863;"l4";"c";"a";"G";"dæg";"Strong";"A-Stem";"M"
"LModE";"salt:/ppcmbe2/victoria-186x-private-letters-1#sTok1778";"the";"the";"and the King makes one quite miserable ,";"IP-MAT";"King";"king";"N";"Victoria, queen of England";"b. 1819, d. 1901";"1863-1865";"victoria-186x-private-letters";"LET PRIV";"n/a";1863;"l4";"c";"c";"G";"cyning";"Strong";"A-Stem";"M"
"LModE";"salt:/ppcmbe2/victoria-186x-private-letters-1#sTok1902";"the";"the";"the King is amiable and kind as ever ,";"IP-MAT-SPE";"King";"king";"N";"Victoria, queen of England";"b. 1819, d. 1901";"1863-1865";"victoria-186x-private-letters";"LET PRIV";"n/a";1863;"l4";"c";"c";"G";"cyning";"Strong";"A-Stem";"M"
"LModE";"salt:/ppcmbe2/victoria-186x-private-letters-1#sTok2072";"the";"the";"to the country";"PP";"country";"country";"N";"Victoria, queen of England";"b. 1819, d. 1901";"1863-1865";"victoria-186x-private-letters";"LET PRIV";"n/a";1863;"l4";"c";"c";"R";"";"";"";""
"LModE";"salt:/ppcmbe2/victoria-186x-private-letters-1#sTok2093";"the";"the";"the country to express their anxiety about it";"IP";"country";"country";"N";"Victoria, queen of England";"b. 1819, d. 1901";"1863-1865";"victoria-186x-private-letters";"LET PRIV";"n/a";1863;"l4";"c";"c";"R";"";"";"";""
"LModE";"salt:/ppcmbe2/victoria-186x-private-letters-1#sTok2319";"those";"those";"* see those poor men , some dying - without Albert";"IP";"men";"man";"NS";"Victoria, queen of England";"b. 1819, d. 1901";"1863-1865";"victoria-186x-private-letters";"LET PRIV";"n/a";1863;"l4";"c";"c";"G";"mann";"Weak";"Consonant-Stem";"M/N"
"LModE";"salt:/ppcmbe2/victoria-186x-private-letters-1#sTok2475";"a";"a";"The baby a great love";"IP";"love";"love";"N";"Victoria, queen of England";"b. 1819, d. 1901";"1863-1865";"victoria-186x-private-letters";"LET PRIV";"n/a";1863;"l4";"u";"a";"G";"lufu";"Strong";"O-Stem";"F"
"LModE";"salt:/ppcmbe2/victoria-186x-private-letters-1#sTok2519";"A";"a";"A married daughter <font> I <$$font> must {COM:previous_word_emphasized_in_original} have *T*-1 living with me ,";"IP-MAT";"daughter";"daughter";"N";"Victoria, queen of England";"b. 1819, d. 1901";"1863-1865";"victoria-186x-private-letters";"LET PRIV";"n/a";1863;"l4";"c";"c";"G";"dohtor";"Irregular";"Stem in -r";"F"
"LModE";"salt:/ppcmbe2/victoria-186x-private-letters-1#sTok2556";"the";"the";"for the day";"PP";"day";"day";"N";"Victoria, queen of England";"b. 1819, d. 1901";"1863-1865";"victoria-186x-private-letters";"LET PRIV";"n/a";1863;"l4";"c";"a";"G";"dæg";"Strong";"A-Stem";"M"
"LModE";"salt:/ppcmbe2/victoria-186x-private-letters-1#sTok2580";"a";"a";"a year or two";"NP";"year";"year";"N";"Victoria, queen of England";"b. 1819, d. 1901";"1863-1865";"victoria-186x-private-letters";"LET PRIV";"n/a";1863;"l4";"c";"a";"G";"gear";"Strong";"A-Stem";"N"
"LModE";"salt:/ppcmbe2/victoria-186x-private-letters-1#sTok2653";"the";"the";"in the house";"PP";"house";"house";"N";"Victoria, queen of England";"b. 1819, d. 1901";"1863-1865";"victoria-186x-private-letters";"LET PRIV";"n/a";1863;"l4";"c";"c";"G";"hus";"Strong";"A-Stem";"N"
"LModE";"salt:/ppcmbe2/victoria-186x-private-letters-1#sTok2729";"a";"a";"to a reigning house";"PP";"house";"house";"N";"Victoria, queen of England";"b. 1819, d. 1901";"1863-1865";"victoria-186x-private-letters";"LET PRIV";"n/a";1863;"l4";"c";"c";"G";"hus";"Strong";"A-Stem";"N"
"LModE";"salt:/ppcmbe2/victoria-186x-private-letters-1#sTok3117";"a";"a";"*T*-1 a <font> few <$$font> years more would be desirable";"IP";"years";"year";"NS";"Victoria, queen of England";"b. 1819, d. 1901";"1863-1865";"victoria-186x-private-letters";"LET PRIV";"n/a";1863;"l4";"c";"a";"G";"gear";"Strong";"A-Stem";"N"
"LModE";"salt:/ppcmbe2/victoria-186x-private-letters-1#sTok3130";"the";"the";"for the country";"PP";"country";"country";"N";"Victoria, queen of England";"b. 1819, d. 1901";"1863-1865";"victoria-186x-private-letters";"LET PRIV";"n/a";1863;"l4";"c";"c";"R";"";"";"";""
"LModE";"salt:/ppcmbe2/victoria-186x-private-letters-1#sTok3301";"the";"the";"at the death of Lord Elgin's third son , a beautiful boy of ten years , and full of promise";"PP";"death";"death";"N";"Victoria, queen of England";"b. 1819, d. 1901";"1863-1865";"victoria-186x-private-letters";"LET PRIV";"n/a";1863;"l4";"u";"a";"G";"deaþ";"Strong";"A-Stem";"M"
"LModE";"salt:/ppcmbe2/victoria-186x-private-letters-1#sTok4056";"this";"this";"in this house";"PP";"house";"house";"N";"Victoria, queen of England";"b. 1819, d. 1901";"1863-1865";"victoria-186x-private-letters";"LET PRIV";"n/a";1863;"l4";"c";"c";"G";"hus";"Strong";"A-Stem";"N"
"LModE";"salt:/ppcmbe2/victoria-186x-private-letters-1#sTok4142";"the";"the";"to discuss the matter with <P_1,110> Lord Grey";"IP";"matter";"matter";"N";"Victoria, queen of England";"b. 1819, d. 1901";"1863-1865";"victoria-186x-private-letters";"LET PRIV";"n/a";1863;"l4";"c";"s";"R";"";"";"";""
"LModE";"salt:/ppcmbe2/victoria-186x-private-letters-1#sTok4163";"the";"the";"the Sovereign had the right to <font> order <$$font> any member of his family to <font> his presence";"IP";"right";"right";"N";"Victoria, queen of England";"b. 1819, d. 1901";"1863-1865";"victoria-186x-private-letters";"LET PRIV";"n/a";1863;"l4";"c";"a";"G";"riht";"Strong";"A-Stem";"N"
"LModE";"salt:/ppcmbe2/victoria-186x-private-letters-1#sTok4211";"the";"the";"and the father";"CONJP";"father";"father";"N";"Victoria, queen of England";"b. 1819, d. 1901";"1863-1865";"victoria-186x-private-letters";"LET PRIV";"n/a";1863;"l4";"c";"c";"G";"fæder";"Irregular";"Stem in -r";"M"
"LModE";"salt:/ppcmbe2/victoria-186x-private-letters-1#sTok4242";"the";"the";"and the King is more likely to dispense his son from an obnoxious act on <font> your desire <$$font> than on any other .";"IP-MAT";"King";"king";"N";"Victoria, queen of England";"b. 1819, d. 1901";"1863-1865";"victoria-186x-private-letters";"LET PRIV";"n/a";1863;"l4";"c";"c";"G";"cyning";"Strong";"A-Stem";"M"
"LModE";"salt:/ppcmbe2/victoria-186x-private-letters-1#sTok4324";"a";"a";"in a foreign land";"PP";"land";"land";"N";"Victoria, queen of England";"b. 1819, d. 1901";"1863-1865";"victoria-186x-private-letters";"LET PRIV";"n/a";1863;"l4";"u";"a";"G";"land";"Strong";"A-Stem";"N"
"LModE";"salt:/ppcmbe2/victoria-186x-private-letters-1#sTok4690";"a";"a";"*T*-1 is a most noble , excellent , dear creature";"IP";"creature";"creature";"N";"Victoria, queen of England";"b. 1819, d. 1901";"1863-1865";"victoria-186x-private-letters";"LET PRIV";"n/a";1863;"l4";"c";"c";"R";"";"";"";""
"LModE";"salt:/ppcmbe2/victoria-186x-private-letters-1#sTok4754";"the";"the";"the King of $Prussia is again molesting poor Fritz";"IP";"King";"king";"N";"Victoria, queen of England";"b. 1819, d. 1901";"1863-1865";"victoria-186x-private-letters";"LET PRIV";"n/a";1863;"l4";"c";"c";"G";"cyning";"Strong";"A-Stem";"M"
"LModE";"salt:/ppcmbe2/victoria-186x-private-letters-1#sTok4799";"that";"that";"to <font> marry <$$font> <paren> ! ! <$$paren> that certainly <font> most <$$font> distinguished and excellent man , Dr. Stanley";"IP";"man";"man";"N";"Victoria, queen of England";"b. 1819, d. 1901";"1863-1865";"victoria-186x-private-letters";"LET PRIV";"n/a";1863;"l4";"c";"c";"G";"mann";"Weak";"Consonant-Stem";"M/N"
"LModE";"salt:/ppcmbe2/victoria-186x-private-letters-1#sTok5007";"a";"a";"for a House *ICH*-1";"PP";"House";"house";"N";"Victoria, queen of England";"b. 1819, d. 1901";"1863-1865";"victoria-186x-private-letters";"LET PRIV";"n/a";1863;"l4";"c";"c";"G";"hus";"Strong";"A-Stem";"N"
"LModE";"salt:/ppcmbe2/victoria-186x-private-letters-1#sTok5052";"the";"the";"and the days hang heavy on my broken heart .";"IP-MAT";"days";"day";"NS";"Victoria, queen of England";"b. 1819, d. 1901";"1863-1865";"victoria-186x-private-letters";"LET PRIV";"n/a";1863;"l4";"c";"a";"G";"dæg";"Strong";"A-Stem";"M"
"LModE";"salt:/ppcmbe2/victoria-186x-private-letters-1#sTok5118";"This";"this";"This death of the King of Denmark is a terrible business .";"IP-MAT";"death";"death";"N";"Victoria, queen of England";"b. 1819, d. 1901";"1863-1865";"victoria-186x-private-letters";"LET PRIV";"n/a";1863;"l4";"u";"a";"G";"deaþ";"Strong";"A-Stem";"M"
"LModE";"salt:/ppcmbe2/victoria-186x-private-letters-1#sTok5121";"the";"the";"of the King of Denmark";"PP";"King";"king";"N";"Victoria, queen of England";"b. 1819, d. 1901";"1863-1865";"victoria-186x-private-letters";"LET PRIV";"n/a";1863;"l4";"c";"c";"G";"cyning";"Strong";"A-Stem";"M"
"LModE";"salt:/ppcmbe2/victoria-186x-private-letters-1#sTok5202";"this";"this";"this wretched King dies";"IP";"King";"king";"N";"Victoria, queen of England";"b. 1819, d. 1901";"1863-1865";"victoria-186x-private-letters";"LET PRIV";"n/a";1863;"l4";"c";"c";"G";"cyning";"Strong";"A-Stem";"M"
"LModE";"salt:/ppcmbe2/victoria-186x-private-letters-1#sTok5339";"the";"the";"On the other hand";"PP";"hand";"hand";"N";"Victoria, queen of England";"b. 1819, d. 1901";"1863-1865";"victoria-186x-private-letters";"LET PRIV";"n/a";1863;"l4";"c";"c";"G";"hand";"Strong";"U-Stem";"F"
"LModE";"salt:/ppcmbe2/victoria-186x-private-letters-1#sTok5540";"this";"this";"and <font> now <$$font> this year everything 0 that *T*-1 interested my Angel and 0 that <font> *T*-2 he <$$font> understood takes place ,";"IP-MAT";"year";"year";"N";"Victoria, queen of England";"b. 1819, d. 1901";"1863-1865";"victoria-186x-private-letters";"LET PRIV";"n/a";1863;"l4";"c";"a";"G";"gear";"Strong";"A-Stem";"N"
"LModE";"salt:/ppcmbe2/victoria-186x-private-letters-1#sTok5826";"the";"the";"of the two evils";"PP";"evils";"evil";"NS";"Victoria, queen of England";"b. 1819, d. 1901";"1863-1865";"victoria-186x-private-letters";"LET PRIV";"n/a";1863;"l4";"u";"a";"G";"yfel";"Strong";"A-Stem";"N"
"LModE";"salt:/ppcmbe2/victoria-186x-private-letters-1#sTok6408";"these";"these";"*T*-1 has passed , these four last days";"IP";"days";"day";"NS";"Victoria, queen of England";"b. 1819, d. 1901";"1863-1865";"victoria-186x-private-letters";"LET PRIV";"n/a";1863;"l4";"c";"a";"G";"dæg";"Strong";"A-Stem";"M"
"LModE";"salt:/ppcmbe2/victoria-186x-private-letters-1#sTok6505";"that";"that";"for that sweet , dear creature";"PP";"creature";"creature";"N";"Victoria, queen of England";"b. 1819, d. 1901";"1863-1865";"victoria-186x-private-letters";"LET PRIV";"n/a";1863;"l4";"c";"c";"R";"";"";"";""
"LModE";"salt:/ppcmbe2/victoria-186x-private-letters-1#sTok6515";"a";"a";"and it was a great mercy that she <font> has <$$font> been preserved ,";"IP-MAT";"mercy";"mercy";"N";"Victoria, queen of England";"b. 1819, d. 1901";"1863-1865";"victoria-186x-private-letters";"LET PRIV";"n/a";1863;"l4";"u";"a";"R";"";"";"";""
"LModE";"salt:/ppcmbe2/victoria-186x-private-letters-1#sTok6643";"the";"the";"about the <font> names , sponsors <$$font> , and <font> christening";"PP";"names";"name";"NS";"Victoria, queen of England";"b. 1819, d. 1901";"1863-1865";"victoria-186x-private-letters";"LET PRIV";"n/a";1863;"l4";"c";"a";"G";"nama";"Weak";"N-Stem";"M"
"LModE";"salt:/ppcmbe2/victoria-186x-private-letters-1#sTok6898";"the";"the";"*exp* regards , the <font> names";"IP";"names";"name";"NS";"Victoria, queen of England";"b. 1819, d. 1901";"1863-1865";"victoria-186x-private-letters";"LET PRIV";"n/a";1863;"l4";"c";"a";"G";"nama";"Weak";"N-Stem";"M"
"LModE";"salt:/ppcmbe2/victoria-186x-private-letters-1#sTok6964";"a";"a";"for a second or third son";"PP";"son";"son";"N";"Victoria, queen of England";"b. 1819, d. 1901";"1863-1865";"victoria-186x-private-letters";"LET PRIV";"n/a";1863;"l4";"c";"c";"G";"sunu";"Strong";"U-Stem";"M"
"LModE";"salt:/ppcmbe2/victoria-186x-private-letters-1#sTok7255";"the";"the";"and the <font> two united names <$$font> will mark it , in the way 0 0 *T*-1 we all wish ,";"IP-MAT";"names";"name";"NS";"Victoria, queen of England";"b. 1819, d. 1901";"1863-1865";"victoria-186x-private-letters";"LET PRIV";"n/a";1863;"l4";"c";"a";"G";"nama";"Weak";"N-Stem";"M"
"LModE";"salt:/ppcmbe2/victoria-186x-private-letters-1#sTok7502";"the";"the";"all the rights of the Duchies being obtained";"IP";"rights";"right";"NS";"Victoria, queen of England";"b. 1819, d. 1901";"1863-1865";"victoria-186x-private-letters";"LET PRIV";"n/a";1863;"l4";"c";"a";"G";"riht";"Strong";"A-Stem";"N"
"LModE";"salt:/ppcmbe2/victoria-186x-private-letters-1#sTok7535";"the";"the";"of the far greater evils which 0 *T*-3 may be produced by provoking war";"PP";"evils";"evil";"NS";"Victoria, queen of England";"b. 1819, d. 1901";"1863-1865";"victoria-186x-private-letters";"LET PRIV";"n/a";1863;"l4";"u";"a";"G";"yfel";"Strong";"A-Stem";"N"
"LModE";"salt:/ppcmbe2/victoria-186x-private-letters-1#sTok7562";"the";"the";"towards the King of Denmark";"PP";"King";"king";"N";"Victoria, queen of England";"b. 1819, d. 1901";"1863-1865";"victoria-186x-private-letters";"LET PRIV";"n/a";1863;"l4";"c";"c";"G";"cyning";"Strong";"A-Stem";"M"
"LModE";"salt:/ppcmbe2/victoria-186x-private-letters-1#sTok7765";"those";"those";"of those two dreadful old men";"PP";"men";"man";"NS";"Victoria, queen of England";"b. 1819, d. 1901";"1863-1865";"victoria-186x-private-letters";"LET PRIV";"n/a";1863;"l4";"c";"c";"G";"mann";"Weak";"Consonant-Stem";"M/N"
"LModE";"salt:/ppcmbe2/victoria-186x-private-letters-1#sTok7913";"this";"this";"above {COM:previous_word_emphasized_in_original} this miserable earth of sorrows";"PP";"earth";"earth";"N";"Victoria, queen of England";"b. 1819, d. 1901";"1863-1865";"victoria-186x-private-letters";"LET PRIV";"n/a";1863;"l4";"u";"s";"G";"eorþe";"Weak";"N-Stem";"F"
"LModE";"salt:/ppcmbe2/victoria-186x-private-letters-1#sTok8166";"a";"a";"*T*-2 is <$$font> a very stupid man";"IP";"man";"man";"N";"Victoria, queen of England";"b. 1819, d. 1901";"1863-1865";"victoria-186x-private-letters";"LET PRIV";"n/a";1863;"l4";"c";"c";"G";"mann";"Weak";"Consonant-Stem";"M/N"
"LModE";"salt:/ppcmbe2/victoria-186x-private-letters-1#sTok8595";"the";"the";"to the King";"PP";"King";"king";"N";"Victoria, queen of England";"b. 1819, d. 1901";"1863-1865";"victoria-186x-private-letters";"LET PRIV";"n/a";1863;"l4";"c";"c";"G";"cyning";"Strong";"A-Stem";"M"
"LModE";"salt:/ppcmbe2/victoria-186x-private-letters-1#sTok8808";"this";"this";"for this country to go to war single-handed";"IP";"country";"country";"N";"Victoria, queen of England";"b. 1819, d. 1901";"1863-1865";"victoria-186x-private-letters";"LET PRIV";"n/a";1863;"l4";"c";"c";"R";"";"";"";""
"LModE";"salt:/ppcmbe2/victoria-186x-private-letters-1#sTok8888";"this";"this";"and <font> this <$$font> country is <font> safe .";"IP-MAT";"country";"country";"N";"Victoria, queen of England";"b. 1819, d. 1901";"1863-1865";"victoria-186x-private-letters";"LET PRIV";"n/a";1863;"l4";"c";"c";"R";"";"";"";""
"LModE";"salt:/ppcmbe2/victoria-186x-private-letters-1#sTok8984";"the";"the";"the country is so peaceful";"IP";"country";"country";"N";"Victoria, queen of England";"b. 1819, d. 1901";"1863-1865";"victoria-186x-private-letters";"LET PRIV";"n/a";1863;"l4";"c";"c";"R";"";"";"";""
"LModE";"salt:/ppcmbe2/victoria-186x-private-letters-1#sTok9449";"the";"the";"with the rights 0 0 *T*-2 she has acquired by conquest";"PP";"rights";"right";"NS";"Victoria, queen of England";"b. 1819, d. 1901";"1863-1865";"victoria-186x-private-letters";"LET PRIV";"n/a";1863;"l4";"c";"a";"G";"riht";"Strong";"A-Stem";"N"
"LModE";"salt:/ppcmbe2/victoria-186x-private-letters-1#sTok9463";"these";"these";"not push these rights so far as to blot out Denmark from the map of Europe , and * create a feeling *ICH*-3 <font> here <$$font> which 0 it may be impossible *T*-4 to control";"IP";"rights";"right";"NS";"Victoria, queen of England";"b. 1819, d. 1901";"1863-1865";"victoria-186x-private-letters";"LET PRIV";"n/a";1863;"l4";"c";"a";"G";"riht";"Strong";"A-Stem";"N"
"LModE";"salt:/ppcmbe2/victoria-186x-private-letters-1#sTok10829";"this";"this";"with this second son";"PP";"son";"son";"N";"Victoria, queen of England";"b. 1819, d. 1901";"1863-1865";"victoria-186x-private-letters";"LET PRIV";"n/a";1863;"l4";"c";"c";"G";"sunu";"Strong";"U-Stem";"M"
"LModE";"salt:/ppcmbe2/victoria-186x-private-letters-1#sTok10924";"The";"the";"The country is glorious in its spring verdure and the blue and pink of the hills";"IP";"country";"country";"N";"Victoria, queen of England";"b. 1819, d. 1901";"1863-1865";"victoria-186x-private-letters";"LET PRIV";"n/a";1863;"l4";"c";"c";"R";"";"";"";""
"LModE";"salt:/ppcmbe2/victoria-186x-private-letters-1#sTok11035";"the";"the";"I $can $not {TEXT:cannot} admire the names 0 0 you propose *T*-1 to give the Baby";"IP";"names";"name";"NS";"Victoria, queen of England";"b. 1819, d. 1901";"1863-1865";"victoria-186x-private-letters";"LET PRIV";"n/a";1863;"l4";"c";"a";"G";"nama";"Weak";"N-Stem";"M"
"LModE";"salt:/ppcmbe2/victoria-186x-private-letters-1#sTok11159";"that";"that";"all <$$font> dearest Papa's <font> male <$$font> English descendants should bear <font> that <$$font> name , to mark <P_1,269> <font> our line <$$font> , just as 0 0 *T*-1 I wish all the girls to have Victoria at the end of theirs";"IP";"name";"name";"N";"Victoria, queen of England";"b. 1819, d. 1901";"1863-1865";"victoria-186x-private-letters";"LET PRIV";"n/a";1863;"l4";"c";"a";"G";"nama";"Weak";"N-Stem";"M"
"LModE";"salt:/ppcmbe2/victoria-186x-private-letters-1#sTok11686";"a";"a";"and a most highly respected man";"CONJP";"man";"man";"N";"Victoria, queen of England";"b. 1819, d. 1901";"1863-1865";"victoria-186x-private-letters";"LET PRIV";"n/a";1863;"l4";"c";"c";"G";"mann";"Weak";"Consonant-Stem";"M/N"
"LModE";"salt:/ppcmbe2/victoria-186x-private-letters-1#sTok12341";"the";"the";"in the beautiful country";"PP";"country";"country";"N";"Victoria, queen of England";"b. 1819, d. 1901";"1863-1865";"victoria-186x-private-letters";"LET PRIV";"n/a";1863;"l4";"c";"c";"R";"";"";"";""
"LModE";"salt:/ppcmbe2/victoria-186x-private-letters-1#sTok12846";"the";"the";"of the death of poor Lord Palmerston , alias Pilgerstein";"PP";"death";"death";"N";"Victoria, queen of England";"b. 1819, d. 1901";"1863-1865";"victoria-186x-private-letters";"LET PRIV";"n/a";1863;"l4";"u";"a";"G";"deaþ";"Strong";"A-Stem";"M"
"LModE";"salt:/ppcmbe2/walpole-174x-1#sTok57";"the";"the";"in the year of our Lord one thousand seven hundred and thirty-nine";"PP";"year";"year";"N";"Walpole, Horace, earl of Orford";"b. 1717, d. 1797";"1740 (1-2, 4-5), 1741 (3, 6), 1744 (7-8), 1745 (9-10), 1746 (11-12), 1747 (13-14)";"walpole-174x";"LET PRIV";"n/a";1740;"l1";"c";"a";"G";"gear";"Strong";"A-Stem";"N"
"LModE";"salt:/ppcmbe2/walpole-174x-1#sTok312";"a";"a";"If 0 my private consistency was of no weight with you ; yet is a man *ICH*-1 nothing who 0 *T*-2 is within three days journey of a conclave ?";"IP-MAT";"man";"man";"N";"Walpole, Horace, earl of Orford";"b. 1717, d. 1797";"1740 (1-2, 4-5), 1741 (3, 6), 1744 (7-8), 1745 (9-10), 1746 (11-12), 1747 (13-14)";"walpole-174x";"LET PRIV";"n/a";1740;"l1";"c";"c";"G";"mann";"Weak";"Consonant-Stem";"M/N"
"LModE";"salt:/ppcmbe2/walpole-174x-1#sTok1178";"the";"the";"in the most agreeable manner";"PP";"manner";"manner";"N";"Walpole, Horace, earl of Orford";"b. 1717, d. 1797";"1740 (1-2, 4-5), 1741 (3, 6), 1744 (7-8), 1745 (9-10), 1746 (11-12), 1747 (13-14)";"walpole-174x";"LET PRIV";"n/a";1740;"l1";"u";"a";"R";"";"";"";""
"LModE";"salt:/ppcmbe2/walpole-174x-1#sTok1462";"a";"a";"He is a mighty sensible man .";"IP-MAT";"man";"man";"N";"Walpole, Horace, earl of Orford";"b. 1717, d. 1797";"1740 (1-2, 4-5), 1741 (3, 6), 1744 (7-8), 1745 (9-10), 1746 (11-12), 1747 (13-14)";"walpole-174x";"LET PRIV";"n/a";1740;"l1";"c";"c";"G";"mann";"Weak";"Consonant-Stem";"M/N"
"LModE";"salt:/ppcmbe2/walpole-174x-1#sTok1914";"a";"a";"of a son";"PP";"son";"son";"N";"Walpole, Horace, earl of Orford";"b. 1717, d. 1797";"1740 (1-2, 4-5), 1741 (3, 6), 1744 (7-8), 1745 (9-10), 1746 (11-12), 1747 (13-14)";"walpole-174x";"LET PRIV";"n/a";1740;"l1";"c";"c";"G";"sunu";"Strong";"U-Stem";"M"
"LModE";"salt:/ppcmbe2/walpole-174x-1#sTok2113";"the";"the";"he has been named the silver fleece";"IP";"silver";"silver";"N";"Walpole, Horace, earl of Orford";"b. 1717, d. 1797";"1740 (1-2, 4-5), 1741 (3, 6), 1744 (7-8), 1745 (9-10), 1746 (11-12), 1747 (13-14)";"walpole-174x";"LET PRIV";"n/a";1740;"l1";"u";"s";"G";"seolfor";"Strong";"A-Stem";"N"
"LModE";"salt:/ppcmbe2/walpole-174x-1#sTok2323";"the";"the";"get the books , if 0 Mr. S. has kept the list";"IP";"books";"book";"NS";"Walpole, Horace, earl of Orford";"b. 1717, d. 1797";"1740 (1-2, 4-5), 1741 (3, 6), 1744 (7-8), 1745 (9-10), 1746 (11-12), 1747 (13-14)";"walpole-174x";"LET PRIV";"n/a";1740;"l1";"c";"c";"G";"boc";"Weak";"Consonant-Stem";"F"
"LModE";"salt:/ppcmbe2/walpole-174x-1#sTok2539";"a";"a";"you are a disagreeable creature ,";"IP-MAT";"creature";"creature";"N";"Walpole, Horace, earl of Orford";"b. 1717, d. 1797";"1740 (1-2, 4-5), 1741 (3, 6), 1744 (7-8), 1745 (9-10), 1746 (11-12), 1747 (13-14)";"walpole-174x";"LET PRIV";"n/a";1740;"l1";"c";"c";"R";"";"";"";""
"LModE";"salt:/ppcmbe2/walpole-174x-1#sTok2562";"this";"this";"in this devil of a place";"PP";"devil";"devil";"N";"Walpole, Horace, earl of Orford";"b. 1717, d. 1797";"1740 (1-2, 4-5), 1741 (3, 6), 1744 (7-8), 1745 (9-10), 1746 (11-12), 1747 (13-14)";"walpole-174x";"LET PRIV";"n/a";1740;"l1";"c";"c";"G";"deofol";"Strong";"A-Stem";"M"
"LModE";"salt:/ppcmbe2/walpole-174x-1#sTok2628";"the";"the";"of the three kings 0 that *T*-1 went to Christ's birth-day";"PP";"kings";"king";"NS";"Walpole, Horace, earl of Orford";"b. 1717, d. 1797";"1740 (1-2, 4-5), 1741 (3, 6), 1744 (7-8), 1745 (9-10), 1746 (11-12), 1747 (13-14)";"walpole-174x";"LET PRIV";"n/a";1740;"l1";"c";"c";"G";"cyning";"Strong";"A-Stem";"M"
