"id";"q_token";"q_lemma";"context";"token";"lemma";"plural";"singular";"author";"period";"filename";"genre";"pde_count";"semantics";"orig";"oe_etymon";"oe_class";"oe_stem";"oe_gender";"period_simple";"period_sorted";"period_main"
"salt:/ppcmbe2/pusey-187x-2#sTok11582";"no";"no";"\" If 0 ye were blind , \" our Blessed Lord said to those who 0 *T*-1 rejected Him , \" ye should have no sin ;";"sin";"sin";"";"1";"Pusey, Edward Bouverie";"l4";"pusey-187x";"SERMON";"c";"a";"G";"syn";"Strong";"O-Stem";"F";"l4";"l_l4";"c_lmod"
"salt:/ppcmbe2/reade-1863-1#sTok689";"every";"every";"It is rubbed every day with palm-oil";"day";"day";"";"1";"Reade, William Winwood";"l4";"reade-1863";"TRAVELOGUE";"c";"a";"G";"dæg";"Strong";"A-Stem";"M";"l4";"l_l4";"c_lmod"
"salt:/ppcmbe2/reade-1863-1#sTok1410";"few";"few";"only for a few days";"days";"day";"1";"";"Reade, William Winwood";"l4";"reade-1863";"TRAVELOGUE";"c";"a";"G";"dæg";"Strong";"A-Stem";"M";"l4";"l_l4";"c_lmod"
"salt:/ppcmbe2/reade-1863-1#sTok4752";"no";"no";"When 0 he come back from Camma no man gives him <font> mbolo <$$font> <paren> the salutation <$$paren> ,";"man";"man";"";"1";"Reade, William Winwood";"l4";"reade-1863";"TRAVELOGUE";"c";"c";"G";"mann";"Weak";"Consonant-Stem";"M/N";"l4";"l_l4";"c_lmod"
"salt:/ppcmbe2/reade-1863-1#sTok4891";"all";"all";"Rich man and poor fellow , all men must die";"men";"man";"1";"";"Reade, William Winwood";"l4";"reade-1863";"TRAVELOGUE";"c";"c";"G";"mann";"Weak";"Consonant-Stem";"M/N";"l4";"l_l4";"c_lmod"
"salt:/ppcmbe2/reade-1863-1#sTok5175";"every";"every";"and every night they gather together in the streets ,";"night";"night";"";"1";"Reade, William Winwood";"l4";"reade-1863";"TRAVELOGUE";"c";"a";"G";"niht";"Strong";"A-Stem";"N";"l4";"l_l4";"c_lmod"
"salt:/ppcmbe2/reade-1863-1#sTok7195";"any";"any";"there is any hard work 0 *T*-2 to be done";"work";"work";"";"1";"Reade, William Winwood";"l4";"reade-1863";"TRAVELOGUE";"u";"a";"G";"weorc";"Strong";"A-Stem";"N";"l4";"l_l4";"c_lmod"
"salt:/ppcmbe2/reade-1863-1#sTok8567";"no";"no";"no old men were present";"men";"man";"1";"";"Reade, William Winwood";"l4";"reade-1863";"TRAVELOGUE";"c";"c";"G";"mann";"Weak";"Consonant-Stem";"M/N";"l4";"l_l4";"c_lmod"
"salt:/ppcmbe2/reade-1863-1#sTok9284";"few";"few";"a few days previously";"days";"day";"1";"";"Reade, William Winwood";"l4";"reade-1863";"TRAVELOGUE";"c";"a";"G";"dæg";"Strong";"A-Stem";"M";"l4";"l_l4";"c_lmod"
"salt:/ppcmbe2/reade-1863-1#sTok10455";"All";"all";"All day long";"day";"day";"";"1";"Reade, William Winwood";"l4";"reade-1863";"TRAVELOGUE";"c";"a";"G";"dæg";"Strong";"A-Stem";"M";"l4";"l_l4";"c_lmod"
"salt:/ppcmbe2/reade-1863-1#sTok11453";"every";"every";"every night the girls went to dance at one of the houses , a different house being taken each night , the host or hostess providing refreshments";"night";"night";"";"1";"Reade, William Winwood";"l4";"reade-1863";"TRAVELOGUE";"c";"a";"G";"niht";"Strong";"A-Stem";"N";"l4";"l_l4";"c_lmod"
"salt:/ppcmbe2/reade-1863-1#sTok11471";"each";"each";"a different house being taken each night";"night";"night";"";"1";"Reade, William Winwood";"l4";"reade-1863";"TRAVELOGUE";"c";"a";"G";"niht";"Strong";"A-Stem";"N";"l4";"l_l4";"c_lmod"
"salt:/ppcmbe2/reade-1863-1#sTok11749";"no";"no";"*T*-1 no son of Adam ever paid before";"son";"son";"";"1";"Reade, William Winwood";"l4";"reade-1863";"TRAVELOGUE";"c";"c";"G";"sunu";"Strong";"U-Stem";"M";"l4";"l_l4";"c_lmod"
"salt:/ppcmbe2/reade-1863-1#sTok12298";"every";"every";"and *con* every day dined a dozen guests .";"day";"day";"";"1";"Reade, William Winwood";"l4";"reade-1863";"TRAVELOGUE";"c";"a";"G";"dæg";"Strong";"A-Stem";"M";"l4";"l_l4";"c_lmod"
"salt:/ppcmbe2/reade-1863-1#sTok13319";"no";"no";"for they will do no menial work .";"work";"work";"";"1";"Reade, William Winwood";"l4";"reade-1863";"TRAVELOGUE";"u";"a";"G";"weorc";"Strong";"A-Stem";"N";"l4";"l_l4";"c_lmod"
"salt:/ppcmbe2/reeve-1777-1#sTok1395";"few";"few";"a few days after";"days";"day";"1";"";"Reeve, Clara";"l2";"reeve-1777";"FICTION";"c";"a";"G";"dæg";"Strong";"A-Stem";"M";"l2";"j_l2";"c_lmod"
"salt:/ppcmbe2/reeve-1777-1#sTok2631";"many";"many";"having lived abroad many years";"years";"year";"1";"";"Reeve, Clara";"l2";"reeve-1777";"FICTION";"c";"a";"G";"gear";"Strong";"A-Stem";"N";"l2";"j_l2";"c_lmod"
"salt:/ppcmbe2/reeve-1777-1#sTok3179";"no";"no";"$'t $is {TEXT:'tis} no matter";"matter";"matter";"";"1";"Reeve, Clara";"l2";"reeve-1777";"FICTION";"c";"s";"R";"";"";"";"";"l2";"j_l2";"c_lmod"
"salt:/ppcmbe2/reeve-1777-1#sTok4187";"several";"several";"several years younger";"years";"year";"1";"";"Reeve, Clara";"l2";"reeve-1777";"FICTION";"c";"a";"G";"gear";"Strong";"A-Stem";"N";"l2";"j_l2";"c_lmod"
"salt:/ppcmbe2/reeve-1777-1#sTok4632";"all";"all";"with all my heart";"heart";"heart";"";"1";"Reeve, Clara";"l2";"reeve-1777";"FICTION";"c";"c";"G";"heorte";"Weak";"N-Stem";"F";"l2";"j_l2";"c_lmod"
"salt:/ppcmbe2/reeve-1777-1#sTok6816";"any";"any";"to any man living";"man";"man";"";"1";"Reeve, Clara";"l2";"reeve-1777";"FICTION";"c";"c";"G";"mann";"Weak";"Consonant-Stem";"M/N";"l2";"j_l2";"c_lmod"
"salt:/ppcmbe2/reeve-1777-1#sTok8453";"every";"every";"and *con* grew every day more inflamed -";"day";"day";"";"1";"Reeve, Clara";"l2";"reeve-1777";"FICTION";"c";"a";"G";"dæg";"Strong";"A-Stem";"M";"l2";"j_l2";"c_lmod"
"salt:/ppcmbe2/reeve-1777-1#sTok9819";"several";"several";"with several other young men of family , who 0 *T*-1 distinguished themselves by their spirit and activity upon every occasion";"men";"man";"1";"";"Reeve, Clara";"l2";"reeve-1777";"FICTION";"c";"c";"G";"mann";"Weak";"Consonant-Stem";"M/N";"l2";"j_l2";"c_lmod"
"salt:/ppcmbe2/reeve-1777-1#sTok10247";"any";"any";"though 0 I think Edmund proud and vain-glorious , and *con* would join in any scheme 0 *T*-1 to humble him and *T*-1 * make him know himself ; I will not suffer any man to use such base methods to effect it .";"man";"man";"";"1";"Reeve, Clara";"l2";"reeve-1777";"FICTION";"c";"c";"G";"mann";"Weak";"Consonant-Stem";"M/N";"l2";"j_l2";"c_lmod"
"salt:/ppcmbe2/reeve-1777-1#sTok10577";"several";"several";"several young men of family offered themselves , among the rest sir Robert and his brother William .";"men";"man";"1";"";"Reeve, Clara";"l2";"reeve-1777";"FICTION";"c";"c";"G";"mann";"Weak";"Consonant-Stem";"M/N";"l2";"j_l2";"c_lmod"
"salt:/ppcmbe2/reeve-1777-1#sTok11254";"any";"any";"*T*-1 equalled any man living or dead";"man";"man";"";"1";"Reeve, Clara";"l2";"reeve-1777";"FICTION";"c";"c";"G";"mann";"Weak";"Consonant-Stem";"M/N";"l2";"j_l2";"c_lmod"
"salt:/ppcmbe2/richardson-1858-2#sTok736";"all";"all";"if 0 these are collected together in dead blood , all the remaining blood becomes diffused";"blood";"blood";"";"1";"Richardson, Benjamin Ward, Sir";"l3";"richardson-1858";"SCIENCE MEDICINE";"u";"s";"G";"blod";"Strong";"A-Stem";"N";"l3";"k_l3";"c_lmod"
"salt:/ppcmbe2/richardson-1858-2#sTok5361";"many";"many";"for many years";"years";"year";"1";"";"Richardson, Benjamin Ward, Sir";"l3";"richardson-1858";"SCIENCE MEDICINE";"c";"a";"G";"gear";"Strong";"A-Stem";"N";"l3";"k_l3";"c_lmod"
"salt:/ppcmbe2/roberts-1726-2#sTok1196";"all";"all";"obliging all Ships *ICH*-1 to clear there , 0 that *T*-2 trade by the Northward of <font> Sierra Leon <$$font> to <font> Guinea";"Ships";"ship";"1";"";"Roberts, George";"l1";"roberts-1726";"TRAVELOGUE";"c";"c";"G";"scip";"Strong";"A-Stem";"N";"l1";"i_l1";"c_lmod"
"salt:/ppcmbe2/roberts-1726-2#sTok1534";"every";"every";"*T*-1 return Home to roost every Night , like Doves in <font> England";"Night";"night";"";"1";"Roberts, George";"l1";"roberts-1726";"TRAVELOGUE";"c";"a";"G";"niht";"Strong";"A-Stem";"N";"l1";"i_l1";"c_lmod"
"salt:/ppcmbe2/roberts-1726-2#sTok2554";"some";"some";"with some catachistical Books , explaining the common Parts of their Religion";"Books";"book";"1";"";"Roberts, George";"l1";"roberts-1726";"TRAVELOGUE";"c";"c";"G";"boc";"Weak";"Consonant-Stem";"F";"l1";"i_l1";"c_lmod"
"salt:/ppcmbe2/roberts-1726-2#sTok2777";"some";"some";"and those who 0 *T*-1 are ripest , he orders them some other Books 0 to study in *T*-2 , with Directions ; all which Books 0 they pay for *T*-3 .";"Books";"book";"1";"";"Roberts, George";"l1";"roberts-1726";"TRAVELOGUE";"c";"c";"G";"boc";"Weak";"Consonant-Stem";"F";"l1";"i_l1";"c_lmod"
"salt:/ppcmbe2/roberts-1726-2#sTok2789";"all";"all";"all which Books 0 they pay for *T*-3";"Books";"book";"1";"";"Roberts, George";"l1";"roberts-1726";"TRAVELOGUE";"c";"c";"G";"boc";"Weak";"Consonant-Stem";"F";"l1";"i_l1";"c_lmod"
"salt:/ppcmbe2/roberts-1726-2#sTok4190";"few";"few";"of late few Ships go there , unless 0 by chance a <font> Portuguese <$$font> ; though 0 formerly some of the <font> Dutch East India <$$font> Ships have touch'd there for Refreshment and for Water , which 0 *T*-4 runs into the Sea there";"Ships";"ship";"1";"";"Roberts, George";"l1";"roberts-1726";"TRAVELOGUE";"c";"c";"G";"scip";"Strong";"A-Stem";"N";"l1";"i_l1";"c_lmod"
"salt:/ppcmbe2/roberts-1726-2#sTok4237";"several";"several";"for several Years past";"Years";"year";"1";"";"Roberts, George";"l1";"roberts-1726";"TRAVELOGUE";"c";"a";"G";"gear";"Strong";"A-Stem";"N";"l1";"i_l1";"c_lmod"
"salt:/ppcmbe2/roberts-1726-2#sTok5655";"any";"any";"neither is there any fresh Water there nigh the Sea .";"Water";"water";"";"1";"Roberts, George";"l1";"roberts-1726";"TRAVELOGUE";"u";"s";"G";"wæter";"Strong";"A-Stem";"N";"l1";"i_l1";"c_lmod"
"salt:/ppcmbe2/roberts-1726-2#sTok6339";"all";"all";"the King of <font> Portugal <$$font> granted to his Subjects , who 0 *T*-1 would people it , all the Land 0 that *T*-2 they improv'd , to them and their Heirs for ever";"Land";"land";"";"1";"Roberts, George";"l1";"roberts-1726";"TRAVELOGUE";"u";"a";"G";"land";"Strong";"A-Stem";"N";"l1";"i_l1";"c_lmod"
"salt:/ppcmbe2/roberts-1726-2#sTok7989";"some";"some";"some <font> European <$$font> Ships would come";"Ships";"ship";"1";"";"Roberts, George";"l1";"roberts-1726";"TRAVELOGUE";"c";"c";"G";"scip";"Strong";"A-Stem";"N";"l1";"i_l1";"c_lmod"
"salt:/ppcmbe2/roberts-1726-2#sTok8076";"no";"no";"but since 0 they have fail'd of Mules , there has been no <font> French <$$font> Ship 0 *T*-2 there to trade .";"Ship";"ship";"";"1";"Roberts, George";"l1";"roberts-1726";"TRAVELOGUE";"c";"c";"G";"scip";"Strong";"A-Stem";"N";"l1";"i_l1";"c_lmod"
"salt:/ppcmbe2/roberts-1726-2#sTok9311";"several";"several";"for several Years";"Years";"year";"1";"";"Roberts, George";"l1";"roberts-1726";"TRAVELOGUE";"c";"a";"G";"gear";"Strong";"A-Stem";"N";"l1";"i_l1";"c_lmod"
"salt:/ppcmbe2/roberts-1726-2#sTok10412";"some";"some";"after some Years";"Years";"year";"1";"";"Roberts, George";"l1";"roberts-1726";"TRAVELOGUE";"c";"a";"G";"gear";"Strong";"A-Stem";"N";"l1";"i_l1";"c_lmod"
"salt:/ppcmbe2/roberts-1726-2#sTok10674";"several";"several";"for several Years";"Years";"year";"1";"";"Roberts, George";"l1";"roberts-1726";"TRAVELOGUE";"c";"a";"G";"gear";"Strong";"A-Stem";"N";"l1";"i_l1";"c_lmod"
"salt:/ppcmbe2/roberts-1726-2#sTok10729";"Some";"some";"Some Years after";"Years";"year";"1";"";"Roberts, George";"l1";"roberts-1726";"TRAVELOGUE";"c";"a";"G";"gear";"Strong";"A-Stem";"N";"l1";"i_l1";"c_lmod"
"salt:/ppcmbe2/roberts-1726-2#sTok13064";"every";"every";"constantly every Night *con* go out to Sea";"Night";"night";"";"1";"Roberts, George";"l1";"roberts-1726";"TRAVELOGUE";"c";"a";"G";"niht";"Strong";"A-Stem";"N";"l1";"i_l1";"c_lmod"
"salt:/ppcmbe2/robertson-1792-2#sTok431";"all";"all";"and , with his former complaints , *con* had a pain in his right side all day .";"day";"day";"";"1";"Robertson, Robert";"l2";"robertson-1792";"SCIENCE MEDICINE";"c";"a";"G";"dæg";"Strong";"A-Stem";"M";"l2";"j_l2";"c_lmod"
"salt:/ppcmbe2/robertson-1792-2#sTok525";"all";"all";"6th . The fever continued all day with burning heat in the palms of his hands and soles of his feet .";"day";"day";"";"1";"Robertson, Robert";"l2";"robertson-1792";"SCIENCE MEDICINE";"c";"a";"G";"dæg";"Strong";"A-Stem";"M";"l2";"j_l2";"c_lmod"
"salt:/ppcmbe2/robertson-1792-2#sTok579";"all";"all";"and the fever continued all day .";"day";"day";"";"1";"Robertson, Robert";"l2";"robertson-1792";"SCIENCE MEDICINE";"c";"a";"G";"dæg";"Strong";"A-Stem";"M";"l2";"j_l2";"c_lmod"
"salt:/ppcmbe2/robertson-1792-2#sTok1057";"each";"each";"7th , and 8th . He took only half an ounce of his bark each day ,";"day";"day";"";"1";"Robertson, Robert";"l2";"robertson-1792";"SCIENCE MEDICINE";"c";"a";"G";"dæg";"Strong";"A-Stem";"M";"l2";"j_l2";"c_lmod"
"salt:/ppcmbe2/robertson-1792-2#sTok1136";"some";"some";"*T*-1 had been drooping some days";"days";"day";"1";"";"Robertson, Robert";"l2";"robertson-1792";"SCIENCE MEDICINE";"c";"a";"G";"dæg";"Strong";"A-Stem";"M";"l2";"j_l2";"c_lmod"
"salt:/ppcmbe2/robertson-1792-2#sTok1601";"all";"all";"and *con* continued all day ;";"day";"day";"";"1";"Robertson, Robert";"l2";"robertson-1792";"SCIENCE MEDICINE";"c";"a";"G";"dæg";"Strong";"A-Stem";"M";"l2";"j_l2";"c_lmod"
"salt:/ppcmbe2/robertson-1792-2#sTok2141";"all";"all";"*T*-2 continued all the night";"night";"night";"";"1";"Robertson, Robert";"l2";"robertson-1792";"SCIENCE MEDICINE";"c";"a";"G";"niht";"Strong";"A-Stem";"N";"l2";"j_l2";"c_lmod"
"salt:/ppcmbe2/robertson-1792-2#sTok2260";"all";"all";"7th . He was pretty easy all night ;";"night";"night";"";"1";"Robertson, Robert";"l2";"robertson-1792";"SCIENCE MEDICINE";"c";"a";"G";"niht";"Strong";"A-Stem";"N";"l2";"j_l2";"c_lmod"
"salt:/ppcmbe2/robertson-1792-2#sTok2408";"all";"all";"his medicine having been continued all night";"night";"night";"";"1";"Robertson, Robert";"l2";"robertson-1792";"SCIENCE MEDICINE";"c";"a";"G";"niht";"Strong";"A-Stem";"N";"l2";"j_l2";"c_lmod"
"salt:/ppcmbe2/robertson-1792-2#sTok3332";"some";"some";"drooping some days";"days";"day";"1";"";"Robertson, Robert";"l2";"robertson-1792";"SCIENCE MEDICINE";"c";"a";"G";"dæg";"Strong";"A-Stem";"M";"l2";"j_l2";"c_lmod"
"salt:/ppcmbe2/robertson-1792-2#sTok3743";"all";"all";"and , he was troubled much with inquietude and thirst all night .";"night";"night";"";"1";"Robertson, Robert";"l2";"robertson-1792";"SCIENCE MEDICINE";"c";"a";"G";"niht";"Strong";"A-Stem";"N";"l2";"j_l2";"c_lmod"
"salt:/ppcmbe2/robertson-1792-2#sTok4347";"all";"all";"the fever was moderate all night";"night";"night";"";"1";"Robertson, Robert";"l2";"robertson-1792";"SCIENCE MEDICINE";"c";"a";"G";"niht";"Strong";"A-Stem";"N";"l2";"j_l2";"c_lmod"
"salt:/ppcmbe2/robertson-1792-2#sTok5818";"all";"all";"4th . He was very much disturbed with the delirium , inquietude , and vomiting and purging all night .";"night";"night";"";"1";"Robertson, Robert";"l2";"robertson-1792";"SCIENCE MEDICINE";"c";"a";"G";"niht";"Strong";"A-Stem";"N";"l2";"j_l2";"c_lmod"
"salt:/ppcmbe2/robertson-1792-2#sTok6148";"all";"all";"P. m. he was very easy all day , having took a drachm of the bark every hour , with a little elix. vitr.";"day";"day";"";"1";"Robertson, Robert";"l2";"robertson-1792";"SCIENCE MEDICINE";"c";"a";"G";"dæg";"Strong";"A-Stem";"M";"l2";"j_l2";"c_lmod"
"salt:/ppcmbe2/robertson-1792-2#sTok6714";"all";"all";"and *con* continued it all day , with a little wine to every dose , which 0 *T*-1 agreed very well with him .";"day";"day";"";"1";"Robertson, Robert";"l2";"robertson-1792";"SCIENCE MEDICINE";"c";"a";"G";"dæg";"Strong";"A-Stem";"M";"l2";"j_l2";"c_lmod"
"salt:/ppcmbe2/robertson-1792-2#sTok8231";"all";"all";"6th . His medicine was given him regularly all night , though 0 there was no sign of a remission until midnight ,";"night";"night";"";"1";"Robertson, Robert";"l2";"robertson-1792";"SCIENCE MEDICINE";"c";"a";"G";"niht";"Strong";"A-Stem";"N";"l2";"j_l2";"c_lmod"
"salt:/ppcmbe2/robertson-1792-2#sTok10094";"all";"all";"and *con* coughed all night , which 0 *T*-1 raised his headach *ICH*-2 again and a great pain in his breast , 0 that *T*-3 made respiration difficult .";"night";"night";"";"1";"Robertson, Robert";"l2";"robertson-1792";"SCIENCE MEDICINE";"c";"a";"G";"niht";"Strong";"A-Stem";"N";"l2";"j_l2";"c_lmod"
"salt:/ppcmbe2/ruskin-1835-1#sTok302";"every";"every";"only by a persevering search of an hour or two every day for more than a month";"day";"day";"";"1";"Ruskin, John";"l3";"ruskin-1835";"DIARY PRIV";"c";"a";"G";"dæg";"Strong";"A-Stem";"M";"l3";"k_l3";"c_lmod"
"salt:/ppcmbe2/ruskin-1835-1#sTok343";"all";"all";"and dull *ICH*-1 all day but warm .";"day";"day";"";"1";"Ruskin, John";"l3";"ruskin-1835";"DIARY PRIV";"c";"a";"G";"dæg";"Strong";"A-Stem";"M";"l3";"k_l3";"c_lmod"
"salt:/ppcmbe2/ruskin-1835-1#sTok535";"all";"all";"Very sultry all day .";"day";"day";"";"1";"Ruskin, John";"l3";"ruskin-1835";"DIARY PRIV";"c";"a";"G";"dæg";"Strong";"A-Stem";"M";"l3";"k_l3";"c_lmod"
"salt:/ppcmbe2/ruskin-1835-1#sTok597";"half";"half";"filling half the heaven with a sheet of lurid blue flame *ICH*-2 at every flash , accompanied by torrents of rain";"heaven";"heaven";"";"1";"Ruskin, John";"l3";"ruskin-1835";"DIARY PRIV";"u";"a";"G";"heofon";"Strong";"A-Stem";"M";"l3";"k_l3";"c_lmod"
"salt:/ppcmbe2/ruskin-1835-1#sTok3591";"all";"all";"for all the stones at the bottom look blue through it .";"stones";"stone";"1";"";"Ruskin, John";"l3";"ruskin-1835";"DIARY PRIV";"u";"c";"G";"stan";"Strong";"A-Stem";"M";"l3";"k_l3";"c_lmod"
"salt:/ppcmbe2/ruskin-1835-1#sTok9990";"no";"no";"only there was no water -";"water";"water";"";"1";"Ruskin, John";"l3";"ruskin-1835";"DIARY PRIV";"u";"s";"G";"wæter";"Strong";"A-Stem";"N";"l3";"k_l3";"c_lmod"
"salt:/ppcmbe2/ruskin-1835-1#sTok10698";"all";"all";"and all this calcareous matter is continually being deposited by its waters when 0 they enter their resting place in the calm lake of Geneva .";"matter";"matter";"";"1";"Ruskin, John";"l3";"ruskin-1835";"DIARY PRIV";"c";"s";"R";"";"";"";"";"l3";"k_l3";"c_lmod"
"salt:/ppcmbe2/ruskin-1835-1#sTok11810";"few";"few";"a few years ago";"years";"year";"1";"";"Ruskin, John";"l3";"ruskin-1835";"DIARY PRIV";"c";"a";"G";"gear";"Strong";"A-Stem";"N";"l3";"k_l3";"c_lmod"
"salt:/ppcmbe2/ruskin-1882-2#sTok223";"all";"all";"nightmare all night";"night";"night";"";"1";"Ruskin, John";"l4";"ruskin-1882";"DIARY PRIV";"c";"a";"G";"niht";"Strong";"A-Stem";"N";"l4";"l_l4";"c_lmod"
"salt:/ppcmbe2/ruskin-1882-2#sTok278";"all";"all";"the wind malignant all day long";"day";"day";"";"1";"Ruskin, John";"l4";"ruskin-1882";"DIARY PRIV";"c";"a";"G";"dæg";"Strong";"A-Stem";"M";"l4";"l_l4";"c_lmod"
"salt:/ppcmbe2/ruskin-1882-2#sTok563";"all";"all";"Fog all day unbroken";"day";"day";"";"1";"Ruskin, John";"l4";"ruskin-1882";"DIARY PRIV";"c";"a";"G";"dæg";"Strong";"A-Stem";"M";"l4";"l_l4";"c_lmod"
"salt:/ppcmbe2/ruskin-1882-2#sTok606";"all";"all";"all day long and every day alike";"day";"day";"";"1";"Ruskin, John";"l4";"ruskin-1882";"DIARY PRIV";"c";"a";"G";"dæg";"Strong";"A-Stem";"M";"l4";"l_l4";"c_lmod"
"salt:/ppcmbe2/ruskin-1882-2#sTok610";"every";"every";"and every day alike";"day";"day";"";"1";"Ruskin, John";"l4";"ruskin-1882";"DIARY PRIV";"c";"a";"G";"dæg";"Strong";"A-Stem";"M";"l4";"l_l4";"c_lmod"
"salt:/ppcmbe2/ruskin-1882-2#sTok1180";"every";"every";"every house becoming ruinous";"house";"house";"";"1";"Ruskin, John";"l4";"ruskin-1882";"DIARY PRIV";"c";"c";"G";"hus";"Strong";"A-Stem";"N";"l4";"l_l4";"c_lmod"
"salt:/ppcmbe2/ruskin-1882-2#sTok3218";"some";"some";"with some extraordinarily beautiful native silvers and other mineral , large and very clearly seen in the dream";"silvers";"silver";"1";"";"Ruskin, John";"l4";"ruskin-1882";"DIARY PRIV";"u";"s";"G";"seolfor";"Strong";"A-Stem";"N";"l4";"l_l4";"c_lmod"
"salt:/ppcmbe2/ruskin-1882-2#sTok3472";"all";"all";"but joyless all day";"day";"day";"";"1";"Ruskin, John";"l4";"ruskin-1882";"DIARY PRIV";"c";"a";"G";"dæg";"Strong";"A-Stem";"M";"l4";"l_l4";"c_lmod"
"salt:/ppcmbe2/ruskin-1882-2#sTok3647";"all";"all";"I had been all day at home in London";"day";"day";"";"1";"Ruskin, John";"l4";"ruskin-1882";"DIARY PRIV";"c";"a";"G";"dæg";"Strong";"A-Stem";"M";"l4";"l_l4";"c_lmod"
"salt:/ppcmbe2/ruskin-1882-2#sTok4217";"all";"all";"have I not been here all those years";"years";"year";"1";"";"Ruskin, John";"l4";"ruskin-1882";"DIARY PRIV";"c";"a";"G";"gear";"Strong";"A-Stem";"N";"l4";"l_l4";"c_lmod"
"salt:/ppcmbe2/ruskin-1882-2#sTok4362";"all";"all";"rain all night";"night";"night";"";"1";"Ruskin, John";"l4";"ruskin-1882";"DIARY PRIV";"c";"a";"G";"niht";"Strong";"A-Stem";"N";"l4";"l_l4";"c_lmod"
"salt:/ppcmbe2/ruskin-1882-2#sTok5348";"all";"all";"all day $yesterday";"day";"day";"";"1";"Ruskin, John";"l4";"ruskin-1882";"DIARY PRIV";"c";"a";"G";"dæg";"Strong";"A-Stem";"M";"l4";"l_l4";"c_lmod"
"salt:/ppcmbe2/ruskin-1882-2#sTok6647";"all";"all";"Deluging rain and wild steadiness of roaring stream all night .";"night";"night";"";"1";"Ruskin, John";"l4";"ruskin-1882";"DIARY PRIV";"c";"a";"G";"niht";"Strong";"A-Stem";"N";"l4";"l_l4";"c_lmod"
"salt:/ppcmbe2/ruskin-1882-2#sTok7364";"all";"all";"and *pro* plagues all living creatures -";"creatures";"creature";"1";"";"Ruskin, John";"l4";"ruskin-1882";"DIARY PRIV";"c";"c";"R";"";"";"";"";"l4";"l_l4";"c_lmod"
"salt:/ppcmbe2/ruskin-1882-2#sTok7398";"all";"all";"it would go on all day";"day";"day";"";"1";"Ruskin, John";"l4";"ruskin-1882";"DIARY PRIV";"c";"a";"G";"dæg";"Strong";"A-Stem";"M";"l4";"l_l4";"c_lmod"
"salt:/ppcmbe2/ruskin-1882-2#sTok8329";"all";"all";"Alps clear from Rosa to the farthest Maritime all the earlier day";"day";"day";"";"1";"Ruskin, John";"l4";"ruskin-1882";"DIARY PRIV";"c";"a";"G";"dæg";"Strong";"A-Stem";"M";"l4";"l_l4";"c_lmod"
"salt:/ppcmbe2/ruskin-1882-2#sTok8592";"all";"all";"*T*-2 I began all my true work *ICH*-3 in 1845 . Thirty seven full years of it";"work";"work";"";"1";"Ruskin, John";"l4";"ruskin-1882";"DIARY PRIV";"u";"a";"G";"weorc";"Strong";"A-Stem";"N";"l4";"l_l4";"c_lmod"
"salt:/ppcmbe2/ruskin-1882-2#sTok9657";"all";"all";"for all work";"work";"work";"";"1";"Ruskin, John";"l4";"ruskin-1882";"DIARY PRIV";"u";"a";"G";"weorc";"Strong";"A-Stem";"N";"l4";"l_l4";"c_lmod"
"salt:/ppcmbe2/ruskin-1882-2#sTok10511";"any";"any";"in any living creatures";"creatures";"creature";"1";"";"Ruskin, John";"l4";"ruskin-1882";"DIARY PRIV";"c";"c";"R";"";"";"";"";"l4";"l_l4";"c_lmod"
"salt:/ppcmbe2/ruskin-1882-2#sTok10769";"all";"all";"all day long";"day";"day";"";"1";"Ruskin, John";"l4";"ruskin-1882";"DIARY PRIV";"c";"a";"G";"dæg";"Strong";"A-Stem";"M";"l4";"l_l4";"c_lmod"
"salt:/ppcmbe2/ruskin-1882-2#sTok10951";"all";"all";"*pro* Slept perfectly well all night , waking only for a minute or two at two ;";"night";"night";"";"1";"Ruskin, John";"l4";"ruskin-1882";"DIARY PRIV";"c";"a";"G";"niht";"Strong";"A-Stem";"N";"l4";"l_l4";"c_lmod"
"salt:/ppcmbe2/ruskin-1882-2#sTok11398";"all";"all";"and all night , except the half hour of repentance";"night";"night";"";"1";"Ruskin, John";"l4";"ruskin-1882";"DIARY PRIV";"c";"a";"G";"niht";"Strong";"A-Stem";"N";"l4";"l_l4";"c_lmod"
"salt:/ppcmbe2/ruskin-1882-2#sTok12171";"all";"all";"and *con* poured all day ,";"day";"day";"";"1";"Ruskin, John";"l4";"ruskin-1882";"DIARY PRIV";"c";"a";"G";"dæg";"Strong";"A-Stem";"M";"l4";"l_l4";"c_lmod"
"salt:/ppcmbe2/ruskin-1882-2#sTok12825";"all";"all";"frantic black clouds and roaring Arno after thunder all night , beginning at 1$$2 past 5 between Prato and here , and glaring , flickering and crashing , till seven this morning , waking me at one with a peal like a great gun going off at one's ear .";"night";"night";"";"1";"Ruskin, John";"l4";"ruskin-1882";"DIARY PRIV";"c";"a";"G";"niht";"Strong";"A-Stem";"N";"l4";"l_l4";"c_lmod"
"salt:/ppcmbe2/ruskin-1882-2#sTok13361";"all";"all";"all the heaven and all the earth for half an hour";"heaven";"heaven";"";"1";"Ruskin, John";"l4";"ruskin-1882";"DIARY PRIV";"u";"a";"G";"heofon";"Strong";"A-Stem";"M";"l4";"l_l4";"c_lmod"
