"corpus";"period_main";"period_sorted";"period_simple";"id";"det";"det_lemma";"context";"context_pos";"noun";"noun_lemma";"noun_pos";"pde_count";"semantics";"orig";"oe_etymon";"oe_class";"oe_stem";"oe_gender";"Period";"Genre";"Dialect";"File_name";"Text_name";"Date";"Author";"Verse_or_prose";"Foreign_original";"Relationship_to_spoken_language";"Prototypicaltext_category";"Birthdate";"Date_of_composition";"Filename";"Manuscript";"composition_year"
"ME";"b_me";"c_m3";"m3";"salt:/ppcme2/cmbrut3.m3#sTok11610";"a";"a";"hade a man done neuer so miche <P_24> harme";"IP";"man";"man";"N";"c";"c";"G";"mann";"Weak";"Consonant-Stem";"M/N";"M3";"";"WML";"CMBRUT3";"";"";"X";"PROSE";"X";"WRITTEN";"NARR NON-IMAG";;;;;
"ME";"b_me";"c_m3";"m3";"salt:/ppcme2/cmbrut3.m3#sTok12177";"a";"a";"as a man descomfitede";"PP";"man";"man";"N";"c";"c";"G";"mann";"Weak";"Consonant-Stem";"M/N";"M3";"";"WML";"CMBRUT3";"";"";"X";"PROSE";"X";"WRITTEN";"NARR NON-IMAG";;;;;
"ME";"b_me";"c_m3";"m3";"salt:/ppcme2/cmbrut3.m3#sTok13237";"a";"a";"a gode man and a worþi";"NP";"man";"man";"N";"c";"c";"G";"mann";"Weak";"Consonant-Stem";"M/N";"M3";"";"WML";"CMBRUT3";"";"";"X";"PROSE";"X";"WRITTEN";"NARR NON-IMAG";;;;;
"ME";"b_me";"c_m3";"m3";"salt:/ppcme2/cmbrut3.m3#sTok13706";"a";"a";"Guentolen his sone , a man of goode condiciouns , and wel bilouede";"NP";"man";"man";"N";"c";"c";"G";"mann";"Weak";"Consonant-Stem";"M/N";"M3";"";"WML";"CMBRUT3";"";"";"X";"PROSE";"X";"WRITTEN";"NARR NON-IMAG";;;;;
"ME";"b_me";"c_m3";"m3";"salt:/ppcme2/cmbrut3.m3#sTok15318";"a";"a";"and *con* bicome a goode *ICH*-1 man , and miche bilouede of his Britons , so þat , for his godenesse and curtesye , þai grantede him þe reaume *ICH*-2 <P_32> for-euermore , to him and to his heires .";"IP-MAT";"man";"man";"N";"c";"c";"G";"mann";"Weak";"Consonant-Stem";"M/N";"M3";"";"WML";"CMBRUT3";"";"";"X";"PROSE";"X";"WRITTEN";"NARR NON-IMAG";;;;;
"ME";"b_me";"c_m3";"m3";"salt:/ppcme2/cmbrut3.m3#sTok16067";"a";"a";"and *con* was a gode man ,";"IP-MAT";"man";"man";"N";"c";"c";"G";"mann";"Weak";"Consonant-Stem";"M/N";"M3";"";"WML";"CMBRUT3";"";"";"X";"PROSE";"X";"WRITTEN";"NARR NON-IMAG";;;;;
"ME";"b_me";"c_m3";"m3";"salt:/ppcme2/cmbrut3.m3#sTok16111";"a";"a";"*T*-1 was Andragenus sone , a gode man";"IP";"man";"man";"N";"c";"c";"G";"mann";"Weak";"Consonant-Stem";"M/N";"M3";"";"WML";"CMBRUT3";"";"";"X";"PROSE";"X";"WRITTEN";"NARR NON-IMAG";;;;;
"ME";"b_me";"c_m3";"m3";"salt:/ppcme2/cmbrut3.m3#sTok16143";"a";"a";"*T*-1 was a gode man";"IP";"man";"man";"N";"c";"c";"G";"mann";"Weak";"Consonant-Stem";"M/N";"M3";"";"WML";"CMBRUT3";"";"";"X";"PROSE";"X";"WRITTEN";"NARR NON-IMAG";;;;;
"ME";"b_me";"c_m3";"m3";"salt:/ppcme2/cmbrut3.m3#sTok16287";"a";"a";"a gode man and a worþi";"NP";"man";"man";"N";"c";"c";"G";"mann";"Weak";"Consonant-Stem";"M/N";"M3";"";"WML";"CMBRUT3";"";"";"X";"PROSE";"X";"WRITTEN";"NARR NON-IMAG";;;;;
"ME";"b_me";"c_m3";"m3";"salt:/ppcme2/cmbrut3.m3#sTok17367";"a";"a";"a gode man , and a worþi of body";"NP";"man";"man";"N";"c";"c";"G";"mann";"Weak";"Consonant-Stem";"M/N";"M3";"";"WML";"CMBRUT3";"";"";"X";"PROSE";"X";"WRITTEN";"NARR NON-IMAG";;;;;
"ME";"b_me";"c_m3";"m3";"salt:/ppcme2/cmbrut3.m3#sTok17665";"þe";"the";"but þe men couþe nouȝt vnderstonde þe langage ne þe speche of þe wymmen";"IP";"men";"man";"NS";"c";"c";"G";"mann";"Weak";"Consonant-Stem";"M/N";"M3";"";"WML";"CMBRUT3";"";"";"X";"PROSE";"X";"WRITTEN";"NARR NON-IMAG";;;;;
"ME";"b_me";"c_m3";"m3";"salt:/ppcme2/cmbrut3.m3#sTok17683";"þe";"the";"of þe men";"PP";"men";"man";"NS";"c";"c";"G";"mann";"Weak";"Consonant-Stem";"M/N";"M3";"";"WML";"CMBRUT3";"";"";"X";"PROSE";"X";"WRITTEN";"NARR NON-IMAG";;;;;
"ME";"b_me";"c_m3";"m3";"salt:/ppcme2/cmbrut3.m3#sTok17855";"þe";"the";"And þis Westmere was þe ferst man 0 þat *T*-1 made tounes and hous in Engeland .";"IP-MAT";"man";"man";"N";"c";"c";"G";"mann";"Weak";"Consonant-Stem";"M/N";"M3";"";"WML";"CMBRUT3";"";"";"X";"PROSE";"X";"WRITTEN";"NARR NON-IMAG";;;;;
"ME";"b_me";"c_m3";"m3";"salt:/ppcme2/cmbrut3.m3#sTok17978";"a";"a";"a goode man and a worþi , and of gode condicions";"NP";"man";"man";"N";"c";"c";"G";"mann";"Weak";"Consonant-Stem";"M/N";"M3";"";"WML";"CMBRUT3";"";"";"X";"PROSE";"X";"WRITTEN";"NARR NON-IMAG";;;;;
"ME";"b_me";"c_m3";"m3";"salt:/ppcme2/cmbrut3.m3#sTok18078";"a";"a";"*T*-3 was a gode man";"IP";"man";"man";"N";"c";"c";"G";"mann";"Weak";"Consonant-Stem";"M/N";"M3";"";"WML";"CMBRUT3";"";"";"X";"PROSE";"X";"WRITTEN";"NARR NON-IMAG";;;;;
"ME";"b_me";"c_m3";"m3";"salt:/ppcme2/cmbrut3.m3#sTok18110";"a";"a";"*T*-1 was a gode man to God and to al þe peple";"IP";"man";"man";"N";"c";"c";"G";"mann";"Weak";"Consonant-Stem";"M/N";"M3";"";"WML";"CMBRUT3";"";"";"X";"PROSE";"X";"WRITTEN";"NARR NON-IMAG";;;;;
"ME";"b_me";"c_m3";"m3";"salt:/ppcme2/cmbrut3.m3#sTok18145";"a";"a";"he wolde bicome a cristen man";"IP";"man";"man";"N";"c";"c";"G";"mann";"Weak";"Consonant-Stem";"M/N";"M3";"";"WML";"CMBRUT3";"";"";"X";"PROSE";"X";"WRITTEN";"NARR NON-IMAG";;;;;
"ME";"b_me";"c_m3";"m3";"salt:/ppcme2/cmbrut3.m3#sTok18521";"a";"a";"a stronge man , and a myȝty of body";"NP";"man";"man";"N";"c";"c";"G";"mann";"Weak";"Consonant-Stem";"M/N";"M3";"";"WML";"CMBRUT3";"";"";"X";"PROSE";"X";"WRITTEN";"NARR NON-IMAG";;;;;
"ME";"b_me";"c_m3";"m3";"salt:/ppcme2/cmbrut3.m3#sTok18826";"a";"a";"for he was a noble *ICH*-1 man , and wel bilouede amonges þe Britons .";"IP-MAT";"man";"man";"N";"c";"c";"G";"mann";"Weak";"Consonant-Stem";"M/N";"M3";"";"WML";"CMBRUT3";"";"";"X";"PROSE";"X";"WRITTEN";"NARR NON-IMAG";;;;;
"ME";"b_me";"c_m3";"m3";"salt:/ppcme2/cmbrut3.m3#sTok19451";"a";"a";"And *con* was a gode man ,";"IP-MAT";"man";"man";"N";"c";"c";"G";"mann";"Weak";"Consonant-Stem";"M/N";"M3";"";"WML";"CMBRUT3";"";"";"X";"PROSE";"X";"WRITTEN";"NARR NON-IMAG";;;;;
"ME";"b_me";"c_m3";"m3";"salt:/ppcme2/cmbrut3.m3#sTok21300";"a";"a";"*T*-2 a man of grete power , 0 þat me callede *T*-3 Gracian , defendede þe lande";"IP";"man";"man";"N";"c";"c";"G";"mann";"Weak";"Consonant-Stem";"M/N";"M3";"";"WML";"CMBRUT3";"";"";"X";"PROSE";"X";"WRITTEN";"NARR NON-IMAG";;;;;
"ME";"b_me";"c_m3";"m3";"salt:/ppcme2/cmbrut3.m3#sTok21485";"þe";"the";"For þe Kyng Maximian hade taken wiþ him alle þe worþi men , when 0 he went to conquere litil Britaigne .";"IP-MAT";"men";"man";"NS";"c";"c";"G";"mann";"Weak";"Consonant-Stem";"M/N";"M3";"";"WML";"CMBRUT3";"";"";"X";"PROSE";"X";"WRITTEN";"NARR NON-IMAG";;;;;
"ME";"b_me";"c_m3";"m3";"salt:/ppcme2/cmbrut3.m3#sTok21702";"a";"a";"When 0 þis tyd-yng *ICH*-1 come to Rome , how þat *T*-2 Kyng Gowan hade bigonne forto destroye þis lande , þe Emperour and þo of Rome sent a stronge *ICH*-3 man , and of grete power , 0 þat me callede *T*-4 Gracian , $with xxiiij M=l= men wel feightyng , forto caste oute Sarasynes of þis lande ,";"IP-MAT";"man";"man";"N";"c";"c";"G";"mann";"Weak";"Consonant-Stem";"M/N";"M3";"";"WML";"CMBRUT3";"";"";"X";"PROSE";"X";"WRITTEN";"NARR NON-IMAG";;;;;
"ME";"b_me";"c_m3";"m3";"salt:/ppcme2/cmbrut3.m3#sTok22207";"þ=e=";"the";"*T*-2 þ=e= Crystene men were slayn in gret Brytaigne þurgh Paynynis & Saraȝins";"IP";"men";"man";"NS";"c";"c";"G";"mann";"Weak";"Consonant-Stem";"M/N";"M3";"";"WML";"CMBRUT3";"";"";"X";"PROSE";"X";"WRITTEN";"NARR NON-IMAG";;;;;
"ME";"b_me";"c_m3";"m3";"salt:/ppcme2/cmbrut3.m3#sTok22740";"þ=o=";"this";"of þ=o= men 0 þat *T*-1 were with-Inne";"PP";"men";"man";"NS";"c";"c";"G";"mann";"Weak";"Consonant-Stem";"M/N";"M3";"";"WML";"CMBRUT3";"";"";"X";"PROSE";"X";"WRITTEN";"NARR NON-IMAG";;;;;
"ME";"b_me";"c_m3";"m3";"salt:/ppcme2/cmbrut3.m3#sTok27010";"þe";"the";"þe wisest men longe tyme hade studiet";"IP";"men";"man";"NS";"c";"c";"G";"mann";"Weak";"Consonant-Stem";"M/N";"M3";"";"WML";"CMBRUT3";"";"";"X";"PROSE";"X";"WRITTEN";"NARR NON-IMAG";;;;;
"ME";"b_me";"c_m3";"m3";"salt:/ppcme2/cmbrut3.m3#sTok34584";"þe";"the";"but þe men of <P_71> þe toune shitten faste here ȝates ,";"IP-MAT";"men";"man";"NS";"c";"c";"G";"mann";"Weak";"Consonant-Stem";"M/N";"M3";"";"WML";"CMBRUT3";"";"";"X";"PROSE";"X";"WRITTEN";"NARR NON-IMAG";;;;;
"ME";"b_me";"c_m3";"m3";"salt:/ppcme2/cmbrut3.m3#sTok39156";"a";"a";"as a man 0 þat *T*-1 semede almoste wode";"PP";"man";"man";"N";"c";"c";"G";"mann";"Weak";"Consonant-Stem";"M/N";"M3";"";"WML";"CMBRUT3";"";"";"X";"PROSE";"X";"WRITTEN";"NARR NON-IMAG";;;;;
"ME";"b_me";"c_m3";"m3";"salt:/ppcme2/cmbrut3.m3#sTok43823";"a";"a";"Kyng Arthure loste meny a man er þat he miȝt comen to land";"IP";"man";"man";"N";"c";"c";"G";"mann";"Weak";"Consonant-Stem";"M/N";"M3";"";"WML";"CMBRUT3";"";"";"X";"PROSE";"X";"WRITTEN";"NARR NON-IMAG";;;;;
"ME";"b_me";"c_m3";"m3";"salt:/ppcme2/cmbrut3.m3#sTok45135";"þe";"the";"to þe strongest and worþieste man 0 þat *T*-1 he myȝt fynde";"PP";"man";"man";"N";"c";"c";"G";"mann";"Weak";"Consonant-Stem";"M/N";"M3";"";"WML";"CMBRUT3";"";"";"X";"PROSE";"X";"WRITTEN";"NARR NON-IMAG";;;;;
"ME";"b_me";"c_m3";"m3";"salt:/ppcme2/cmbrut3.m3#sTok45308";"þe";"the";"and he bicome þe worþiest *ICH*-1 man & strongest of body 0 þat *T*-2 eny man wiste in eny lande 0 þat *T*-3 þo leuede ;";"IP-MAT";"man";"man";"N";"c";"c";"G";"mann";"Weak";"Consonant-Stem";"M/N";"M3";"";"WML";"CMBRUT3";"";"";"X";"PROSE";"X";"WRITTEN";"NARR NON-IMAG";;;;;
"ME";"b_me";"c_m3";"m3";"salt:/ppcme2/cmbrut3.m3#sTok47382";"a";"a";"This Kyng Adelbright was a gode man ,";"IP-MAT";"man";"man";"N";"c";"c";"G";"mann";"Weak";"Consonant-Stem";"M/N";"M3";"";"WML";"CMBRUT3";"";"";"X";"PROSE";"X";"WRITTEN";"NARR NON-IMAG";;;;;
"ME";"b_me";"c_m3";"m3";"salt:/ppcme2/cmbrut3.m3#sTok47539";"þe";"the";"*T*-1 þe gode man seynt Austyn was sore agreuede";"IP";"man";"man";"N";"c";"c";"G";"mann";"Weak";"Consonant-Stem";"M/N";"M3";"";"WML";"CMBRUT3";"";"";"X";"PROSE";"X";"WRITTEN";"NARR NON-IMAG";;;;;
"ME";"b_me";"c_m3";"m3";"salt:/ppcme2/cmbrut3.m3#sTok49349";"a";"a";"and after þe deþ of Offris , þo regned a gentile Cristen man 0 þat *T*-1 miche louede God , -- 0 þat *T*-2 hade all þe lande of Northumberland by herytage , -- 0 þat me $called *T*-3 Oswolde ,";"IP-MAT";"man";"man";"N";"c";"c";"G";"mann";"Weak";"Consonant-Stem";"M/N";"M3";"";"WML";"CMBRUT3";"";"";"X";"PROSE";"X";"WRITTEN";"NARR NON-IMAG";;;;;
"ME";"b_me";"c_m3";"m3";"salt:/ppcme2/cmbrut3.m3#sTok49798";"a";"a";"and Oswy was a meke man ,";"IP-MAT";"man";"man";"N";"c";"c";"G";"mann";"Weak";"Consonant-Stem";"M/N";"M3";"";"WML";"CMBRUT3";"";"";"X";"PROSE";"X";"WRITTEN";"NARR NON-IMAG";;;;;
"ME";"b_me";"c_m3";"m3";"salt:/ppcme2/cmbrut3.m3#sTok50426";"þe";"the";"& þe gode man of þat place was gone þat tyme to þe see ,";"IP-MAT";"man";"man";"N";"c";"c";"G";"mann";"Weak";"Consonant-Stem";"M/N";"M3";"";"WML";"CMBRUT3";"";"";"X";"PROSE";"X";"WRITTEN";"NARR NON-IMAG";;;;;
"ME";"b_me";"c_m3";"m3";"salt:/ppcme2/cmbrut3.m3#sTok50793";"a";"a";"a gret man and a miȝty lorde";"NP";"man";"man";"N";"c";"c";"G";"mann";"Weak";"Consonant-Stem";"M/N";"M3";"";"WML";"CMBRUT3";"";"";"X";"PROSE";"X";"WRITTEN";"NARR NON-IMAG";;;;;
"ME";"b_me";"c_m3";"m3";"salt:/ppcme2/cmbrut3.m3#sTok51467";"a";"a";"*con* helde him for kyng , a man 0 þat me clepede *T*-5 Elle , for-asmiche as 0 þai nolde nouȝt to Kyng Osbright bene *ICH*-4 entendant , for þe despite 0 þet *T*-3 he hade done to Buerne here cosyn";"IP";"man";"man";"N";"c";"c";"G";"mann";"Weak";"Consonant-Stem";"M/N";"M3";"";"WML";"CMBRUT3";"";"";"X";"PROSE";"X";"WRITTEN";"NARR NON-IMAG";;;;;
"ME";"b_me";"c_m3";"m3";"salt:/ppcme2/cmbrut3.m3#sTok51569";"a";"a";"and wiþ þat worde þere come in a man ,";"IP-MAT";"man";"man";"N";"c";"c";"G";"mann";"Weak";"Consonant-Stem";"M/N";"M3";"";"WML";"CMBRUT3";"";"";"X";"PROSE";"X";"WRITTEN";"NARR NON-IMAG";;;;;
"ME";"b_me";"c_m3";"m3";"salt:/ppcme2/cmbrut3.m3#sTok52539";"a";"a";"meny a man was þere slayn";"IP";"man";"man";"N";"c";"c";"G";"mann";"Weak";"Consonant-Stem";"M/N";"M3";"";"WML";"CMBRUT3";"";"";"X";"PROSE";"X";"WRITTEN";"NARR NON-IMAG";;;;;
"ME";"b_me";"c_m3";"m3";"salt:/ppcme2/cmbrut3.m3#sTok54209";"a";"a";"a gode man & a wise , 0 þat men callede *T*-2 $Edward";"NP";"man";"man";"N";"c";"c";"G";"mann";"Weak";"Consonant-Stem";"M/N";"M3";"";"WML";"CMBRUT3";"";"";"X";"PROSE";"X";"WRITTEN";"NARR NON-IMAG";;;;;
"ME";"b_me";"c_m3";"m3";"salt:/ppcme2/cmbrut3.m3#sTok54572";"a";"a";"and a douȝty man of body";"CONJP";"man";"man";"N";"c";"c";"G";"mann";"Weak";"Consonant-Stem";"M/N";"M3";"";"WML";"CMBRUT3";"";"";"X";"PROSE";"X";"WRITTEN";"NARR NON-IMAG";;;;;
"ME";"b_me";"c_m3";"m3";"salt:/ppcme2/cmbrut3.m3#sTok54781";"a";"a";"a noble man and a goode , of whos godenesse 0 *T*-1 seynt Dunston prechede";"NP";"man";"man";"N";"c";"c";"G";"mann";"Weak";"Consonant-Stem";"M/N";"M3";"";"WML";"CMBRUT3";"";"";"X";"PROSE";"X";"WRITTEN";"NARR NON-IMAG";;;;;
"ME";"b_me";"c_m3";"m3";"salt:/ppcme2/cmbrut3.m3#sTok54829";"a";"a";"& *con* was a luþer man towarde God and to þe peple ;";"IP-MAT";"man";"man";"N";"c";"c";"G";"mann";"Weak";"Consonant-Stem";"M/N";"M3";"";"WML";"CMBRUT3";"";"";"X";"PROSE";"X";"WRITTEN";"NARR NON-IMAG";;;;;
"ME";"b_me";"c_m3";"m3";"salt:/ppcme2/cmbrut3.m3#sTok54978";"a";"a";"Edgare his sone , a man 0 þat *T*-3 miche louede God , and pees , & holy cherche also , and *T*-3 was a worþi lorde , bolde and myghty , & *T*-3 mayntenede wel þis land in pees";"NP";"man";"man";"N";"c";"c";"G";"mann";"Weak";"Consonant-Stem";"M/N";"M3";"";"WML";"CMBRUT3";"";"";"X";"PROSE";"X";"WRITTEN";"NARR NON-IMAG";;;;;
"ME";"b_me";"c_m3";"m3";"salt:/ppcme2/cmbrut3.m3#sTok55252";"an";"a";"and Orgar was an olde man ,";"IP-MAT";"man";"man";"N";"c";"c";"G";"mann";"Weak";"Consonant-Stem";"M/N";"M3";"";"WML";"CMBRUT3";"";"";"X";"PROSE";"X";"WRITTEN";"NARR NON-IMAG";;;;;
"ME";"b_me";"c_m3";"m3";"salt:/ppcme2/cmbrut3.m3#sTok55661";"a";"a";"his lorde was a Ioly man and an Amerus";"IP";"man";"man";"N";"c";"c";"G";"mann";"Weak";"Consonant-Stem";"M/N";"M3";"";"WML";"CMBRUT3";"";"";"X";"PROSE";"X";"WRITTEN";"NARR NON-IMAG";;;;;
"ME";"b_me";"c_m3";"m3";"salt:/ppcme2/cmbrut3.m3#sTok55980";"a";"a";"a man drank vnto anoþer";"IP";"man";"man";"N";"c";"c";"G";"mann";"Weak";"Consonant-Stem";"M/N";"M3";"";"WML";"CMBRUT3";"";"";"X";"PROSE";"X";"WRITTEN";"NARR NON-IMAG";;;;;
"ME";"b_me";"c_m3";"m3";"salt:/ppcme2/cmbrut3.m3#sTok56460";"þe";"the";"and noþeles þe gode man warnede ham ofte-tymes þat folie to lete ;";"IP-MAT";"man";"man";"N";"c";"c";"G";"mann";"Weak";"Consonant-Stem";"M/N";"M3";"";"WML";"CMBRUT3";"";"";"X";"PROSE";"X";"WRITTEN";"NARR NON-IMAG";;;;;
"ME";"b_me";"c_m3";"m3";"salt:/ppcme2/cmbrut3.m3#sTok58685";"a";"a";"haste þow my trewe wedbroþer *ICH*-1 slayn for cause of me ? a man 0 þat *T*-2 y moste Louede in þe Worlde";"IP";"man";"man";"N";"c";"c";"G";"mann";"Weak";"Consonant-Stem";"M/N";"M3";"";"WML";"CMBRUT3";"";"";"X";"PROSE";"X";"WRITTEN";"NARR NON-IMAG";;;;;
"ME";"b_me";"c_m3";"m3";"salt:/ppcme2/cmbrut3.m3#sTok59271";"a";"a";"a fair man , a stronge , & a large of body , and gentil and curteise of condicions";"NP";"man";"man";"N";"c";"c";"G";"mann";"Weak";"Consonant-Stem";"M/N";"M3";"";"WML";"CMBRUT3";"";"";"X";"PROSE";"X";"WRITTEN";"NARR NON-IMAG";;;;;
"ME";"b_me";"c_m3";"m3";"salt:/ppcme2/cmbrut3.m3#sTok59684";"a";"a";"*T*-1 was a proude man";"IP";"man";"man";"N";"c";"c";"G";"mann";"Weak";"Consonant-Stem";"M/N";"M3";"";"WML";"CMBRUT3";"";"";"X";"PROSE";"X";"WRITTEN";"NARR NON-IMAG";;;;;
"ME";"b_me";"c_m3";"m3";"salt:/ppcme2/cmbrut3.m3#sTok60180";"a";"a";"and a man deadly";"CONJP";"man";"man";"N";"c";"c";"G";"mann";"Weak";"Consonant-Stem";"M/N";"M3";"";"WML";"CMBRUT3";"";"";"X";"PROSE";"X";"WRITTEN";"NARR NON-IMAG";;;;;
"ME";"b_me";"c_m3";"m3";"salt:/ppcme2/cmbrut3.m3#sTok60339";"a";"a";"a gode man and an holy";"NP";"man";"man";"N";"c";"c";"G";"mann";"Weak";"Consonant-Stem";"M/N";"M3";"";"WML";"CMBRUT3";"";"";"X";"PROSE";"X";"WRITTEN";"NARR NON-IMAG";;;;;
"ME";"b_me";"c_m3";"m3";"salt:/ppcme2/cmbrut3.m3#sTok61168";"a";"a";"he were ner so grete a man amonges ham";"IP";"man";"man";"N";"c";"c";"G";"mann";"Weak";"Consonant-Stem";"M/N";"M3";"";"WML";"CMBRUT3";"";"";"X";"PROSE";"X";"WRITTEN";"NARR NON-IMAG";;;;;
"ME";"b_me";"c_m3";"m3";"salt:/ppcme2/cmbrut3.m3#sTok66434";"a";"a";"euery toun of Engeland fynde a man of Armes oppon her owen costages , forto gon and * * werr oppon the Scottes 0 þat *T*-1 Wer his enemys";"IP";"man";"man";"N";"c";"c";"G";"mann";"Weak";"Consonant-Stem";"M/N";"M3";"";"WML";"CMBRUT3";"";"";"X";"PROSE";"X";"WRITTEN";"NARR NON-IMAG";;;;;
"ME";"b_me";"c_m3";"m3";"salt:/ppcme2/cmbrut3.m3#sTok67184";"þe";"the";"*T*-1 þe holy man saide";"IP";"man";"man";"N";"c";"c";"G";"mann";"Weak";"Consonant-Stem";"M/N";"M3";"";"WML";"CMBRUT3";"";"";"X";"PROSE";"X";"WRITTEN";"NARR NON-IMAG";;;;;
"ME";"b_me";"d_m4";"m4";"salt:/ppcme2/cmcapchr.m4#sTok198";"þese";"this";"Vndir þis Kyng Dauid prophecied þese too men : Nathan and Gad .";"IP-MAT";"men";"man";"NS";"c";"c";"G";"mann";"Weak";"Consonant-Stem";"M/N";"M4";"";"EML";"CMCAPCHR";"";"";"CAPGRAVE JOHN";"PROSE";"X";"WRITTEN";"NARR NON-IMAG";;;;;
"ME";"b_me";"d_m4";"m4";"salt:/ppcme2/cmcapchr.m4#sTok313";"a";"a";"þere was <P_33> neuyr before him so wis a man in Jerusalem";"IP";"man";"man";"N";"c";"c";"G";"mann";"Weak";"Consonant-Stem";"M/N";"M4";"";"EML";"CMCAPCHR";"";"";"CAPGRAVE JOHN";"PROSE";"X";"WRITTEN";"NARR NON-IMAG";;;;;
"ME";"b_me";"d_m4";"m4";"salt:/ppcme2/cmcapchr.m4#sTok526";"This";"this";"This man lyued rithfully ,";"IP-MAT";"man";"man";"N";"c";"c";"G";"mann";"Weak";"Consonant-Stem";"M/N";"M4";"";"EML";"CMCAPCHR";"";"";"CAPGRAVE JOHN";"PROSE";"X";"WRITTEN";"NARR NON-IMAG";;;;;
"ME";"b_me";"d_m4";"m4";"salt:/ppcme2/cmcapchr.m4#sTok584";"þis";"this";"but þis man distroyed hous and auter , ymage and al .";"IP-MAT";"man";"man";"N";"c";"c";"G";"mann";"Weak";"Consonant-Stem";"M/N";"M4";"";"EML";"CMCAPCHR";"";"";"CAPGRAVE JOHN";"PROSE";"X";"WRITTEN";"NARR NON-IMAG";;;;;
"ME";"b_me";"d_m4";"m4";"salt:/ppcme2/cmcapchr.m4#sTok655";"This";"this";"This man folowid his fader steppes in seruise of God .";"IP-MAT";"man";"man";"N";"c";"c";"G";"mann";"Weak";"Consonant-Stem";"M/N";"M4";"";"EML";"CMCAPCHR";"";"";"CAPGRAVE JOHN";"PROSE";"X";"WRITTEN";"NARR NON-IMAG";;;;;
"ME";"b_me";"d_m4";"m4";"salt:/ppcme2/cmcapchr.m4#sTok713";"a";"a";"He reysed fro deth a man 0 0 þei cleped *T*-1 Jonas .";"IP-MAT";"man";"man";"N";"c";"c";"G";"mann";"Weak";"Consonant-Stem";"M/N";"M4";"";"EML";"CMCAPCHR";"";"";"CAPGRAVE JOHN";"PROSE";"X";"WRITTEN";"NARR NON-IMAG";;;;;
"ME";"b_me";"d_m4";"m4";"salt:/ppcme2/cmcapchr.m4#sTok1386";"a";"a";"In þese dayes a man 0 þat *T*-1 hite Siluius Aduentinus , þe xiii kyng of þat region cleped * Latinorum , died ,";"IP-MAT";"man";"man";"N";"c";"c";"G";"mann";"Weak";"Consonant-Stem";"M/N";"M4";"";"EML";"CMCAPCHR";"";"";"CAPGRAVE JOHN";"PROSE";"X";"WRITTEN";"NARR NON-IMAG";;;;;
"ME";"b_me";"d_m4";"m4";"salt:/ppcme2/cmcapchr.m4#sTok1487";"This";"this";"This man repayred þe wallis of Jerusalem rownd aboute .";"IP-MAT";"man";"man";"N";"c";"c";"G";"mann";"Weak";"Consonant-Stem";"M/N";"M4";"";"EML";"CMCAPCHR";"";"";"CAPGRAVE JOHN";"PROSE";"X";"WRITTEN";"NARR NON-IMAG";;;;;
"ME";"b_me";"d_m4";"m4";"salt:/ppcme2/cmcapchr.m4#sTok1812";"This";"this";"This man was of wikkid gouernauns ,";"IP-MAT";"man";"man";"N";"c";"c";"G";"mann";"Weak";"Consonant-Stem";"M/N";"M4";"";"EML";"CMCAPCHR";"";"";"CAPGRAVE JOHN";"PROSE";"X";"WRITTEN";"NARR NON-IMAG";;;;;
"ME";"b_me";"d_m4";"m4";"salt:/ppcme2/cmcapchr.m4#sTok2658";"This";"this";"This man kept þe weyes of Dauid";"IP-MAT";"man";"man";"N";"c";"c";"G";"mann";"Weak";"Consonant-Stem";"M/N";"M4";"";"EML";"CMCAPCHR";"";"";"CAPGRAVE JOHN";"PROSE";"X";"WRITTEN";"NARR NON-IMAG";;;;;
"ME";"b_me";"d_m4";"m4";"salt:/ppcme2/cmcapchr.m4#sTok2718";"This";"this";"This same man *ICH*-1";"NP";"man";"man";"N";"c";"c";"G";"mann";"Weak";"Consonant-Stem";"M/N";"M4";"";"EML";"CMCAPCHR";"";"";"CAPGRAVE JOHN";"PROSE";"X";"WRITTEN";"NARR NON-IMAG";;;;;
"ME";"b_me";"d_m4";"m4";"salt:/ppcme2/cmcapchr.m4#sTok3138";"A";"a";"A elde man sei he sitting in majeste";"IP";"man";"man";"N";"c";"c";"G";"mann";"Weak";"Consonant-Stem";"M/N";"M4";"";"EML";"CMCAPCHR";"";"";"CAPGRAVE JOHN";"PROSE";"X";"WRITTEN";"NARR NON-IMAG";;;;;
"ME";"b_me";"d_m4";"m4";"salt:/ppcme2/cmcapchr.m4#sTok3411";"This";"this";"This man was so leccherous þat he ded <P_40> crye openly , 0 what man 0 *T*-1 coude bryng in a new circumstauns of lecchery , he schuld haue a grete reward .";"IP-MAT";"man";"man";"N";"c";"c";"G";"mann";"Weak";"Consonant-Stem";"M/N";"M4";"";"EML";"CMCAPCHR";"";"";"CAPGRAVE JOHN";"PROSE";"X";"WRITTEN";"NARR NON-IMAG";;;;;
"ME";"b_me";"d_m4";"m4";"salt:/ppcme2/cmcapchr.m4#sTok3720";"This";"this";"This man was son of Ydapsis , and on of þe vii gouernouris of Perse , whech 0 *T*-1 was chosen be þe nyhyng of a hors .";"IP-MAT";"man";"man";"N";"c";"c";"G";"mann";"Weak";"Consonant-Stem";"M/N";"M4";"";"EML";"CMCAPCHR";"";"";"CAPGRAVE JOHN";"PROSE";"X";"WRITTEN";"NARR NON-IMAG";;;;;
