"lemma","analysis_period","q_many_n","q_many_total","number_plural_n","number_plural_total","det_a_n","det_a_total","q_plural_n","q_plural_total","det_plural_n","det_plural_total","semantics","q_many_prop","q_many_prop_smoothed","q_many_logit_smoothed","number_plural_prop","number_plural_prop_smoothed","number_plural_logit_smoothed","det_a_prop","det_a_prop_smoothed","det_a_logit_smoothed","q_plural_prop","q_plural_prop_smoothed","q_plural_logit_smoothed","det_plural_prop","det_plural_prop_smoothed","det_plural_logit_smoothed","has_q_many","has_number_plural","has_det_a","complete_primary","min_primary_total","primary_total"
"castle","f_m1",0,0,18,67,4,17,2,6,3,30,"c",,0.5,0,0.26865671641791,0.272058823529412,-0.984201937490366,0.235294117647059,0.25,-1.09861228866811,0.333333333333333,0.357142857142857,-0.587786664902119,0.1,0.112903225806452,-2.06142303617716,FALSE,TRUE,TRUE,FALSE,0,84
"cloth","f_m1",0,0,51,77,1,8,0,0,5,13,"s",,0.5,0,0.662337662337662,0.66025641025641,0.664437074677514,0.125,0.166666666666667,-1.6094379124341,,0.5,0,0.384615384615385,0.392857142857143,-0.435318071257846,FALSE,TRUE,TRUE,FALSE,0,85
"craft","f_m1",0,0,14,20,0,1,6,8,1,2,"a",,0.5,0,0.7,0.69047619047619,0.802346472524937,0,0.25,-1.09861228866811,0.75,0.722222222222222,0.955511445027436,0.5,0.5,0,FALSE,TRUE,TRUE,FALSE,0,21
"creature","f_m1",0,0,0,0,0,0,1,7,0,0,"c",,0.5,0,,0.5,0,,0.5,0,0.142857142857143,0.1875,-1.46633706879343,,0.5,0,FALSE,FALSE,FALSE,FALSE,0,0
"daughter","f_m1",0,0,18,68,1,1,0,0,0,4,"c",,0.5,0,0.264705882352941,0.268115942028986,-1.00420260419703,1,0.75,1.09861228866811,,0.5,0,0,0.1,-2.19722457733622,FALSE,TRUE,TRUE,FALSE,0,69
"day","f_m1",2,2,86,452,4,76,6,33,24,223,"a",1,0.833333333333333,1.6094379124341,0.190265486725664,0.190949227373068,-1.44385410738887,0.0526315789473684,0.0584415584415584,-2.77950916508436,0.181818181818182,0.191176470588235,-1.44238382777093,0.10762331838565,0.109375,-2.09714111877924,TRUE,TRUE,TRUE,TRUE,2,530
"death","f_m1",0,0,4,360,0,19,0,6,0,40,"a",,0.5,0,0.0111111111111111,0.0124653739612188,-4.37225684307808,0,0.025,-3.66356164612965,0,0.0714285714285714,-2.56494935746154,0,0.0121951219512195,-4.39444915467244,FALSE,TRUE,TRUE,FALSE,0,379
"devil","f_m1",0,0,46,72,0,10,7,8,11,27,"c",,0.5,0,0.638888888888889,0.636986301369863,0.562307579601134,0,0.0454545454545455,-3.04452243772342,0.875,0.833333333333333,1.6094379124341,0.407407407407407,0.410714285714286,-0.361013345537331,FALSE,TRUE,TRUE,FALSE,0,82
"doom","f_m1",0,0,5,81,0,32,0,3,1,38,"a",,0.5,0,0.0617283950617284,0.0670731707317073,-2.63254264859406,0,0.0151515151515152,-4.17438726989564,0,0.125,-1.94591014905531,0.0263157894736842,0.0384615384615385,-3.2188758248682,FALSE,TRUE,TRUE,FALSE,0,113
"dust","f_m1",0,0,0,11,0,1,0,0,0,1,"s",,0.5,0,0,0.0416666666666667,-3.13549421592915,0,0.25,-1.09861228866811,,0.5,0,0,0.25,-1.09861228866811,FALSE,TRUE,TRUE,FALSE,0,12
"earth","f_m1",0,0,0,100,0,30,0,4,0,47,"s",,0.5,0,0,0.00495049504950495,-5.30330490805908,0,0.0161290322580645,-4.11087386417331,0,0.1,-2.19722457733622,0,0.0104166666666667,-4.55387689160054,FALSE,TRUE,TRUE,FALSE,0,130
"emperor","f_m1",0,0,0,1,0,1,0,0,0,1,"c",,0.5,0,0,0.25,-1.09861228866811,0,0.25,-1.09861228866811,,0.5,0,0,0.25,-1.09861228866811,FALSE,TRUE,TRUE,FALSE,0,2
"enemy","f_m1",0,0,0,0,1,1,1,2,0,1,"c",,0.5,0,,0.5,0,1,0.75,1.09861228866811,0.5,0.5,0,0,0.25,-1.09861228866811,FALSE,FALSE,TRUE,FALSE,0,1
"evil","f_m1",1,2,10,194,0,20,3,37,1,33,"a",0.5,0.5,0,0.0515463917525773,0.0538461538461538,-2.8662742063171,0,0.0238095238095238,-3.71357206670431,0.0810810810810811,0.0921052631578947,-2.28819635554195,0.0303030303030303,0.0441176470588235,-3.07577498122753,TRUE,TRUE,TRUE,TRUE,2,216
"eye","f_m1",0,7,54,127,0,8,2,14,11,23,"c",0,0.0625,-2.70805020110221,0.425196850393701,0.42578125,-0.299084704549593,0,0.0555555555555556,-2.83321334405622,0.142857142857143,0.166666666666667,-1.6094379124341,0.478260869565217,0.479166666666667,-0.0833816089390509,TRUE,TRUE,TRUE,TRUE,7,142
"father","f_m1",0,0,7,179,0,10,0,2,3,17,"c",,0.5,0,0.0391061452513966,0.0416666666666667,-3.13549421592915,0,0.0454545454545455,-3.04452243772342,0,0.166666666666667,-1.6094379124341,0.176470588235294,0.194444444444444,-1.42138568093116,FALSE,TRUE,TRUE,FALSE,0,189
"fish","f_m1",0,0,6,13,0,0,1,1,4,5,"c",,0.5,0,0.461538461538462,0.464285714285714,-0.143100843640673,,0.5,0,1,0.75,1.09861228866811,0.8,0.75,1.09861228866811,FALSE,TRUE,FALSE,FALSE,0,13
"flesh","f_m1",1,2,1,223,0,20,1,11,0,32,"s",0.5,0.5,0,0.00448430493273543,0.00669642857142857,-4.99946199349813,0,0.0238095238095238,-3.71357206670431,0.0909090909090909,0.125,-1.94591014905531,0,0.0151515151515152,-4.17438726989564,TRUE,TRUE,TRUE,TRUE,2,245
"folk","f_m1",0,6,3,277,2,53,0,56,1,148,"c",0,0.0714285714285714,-2.56494935746154,0.0108303249097473,0.012589928057554,-4.36218829245422,0.0377358490566038,0.0462962962962963,-3.02529107579554,0,0.0087719298245614,-4.72738781871234,0.00675675675675676,0.0100671140939597,-4.58836306767171,TRUE,TRUE,TRUE,TRUE,6,336
"fruit","f_m1",0,0,0,11,0,2,0,1,0,3,"s",,0.5,0,0,0.0416666666666667,-3.13549421592915,0,0.166666666666667,-1.6094379124341,0,0.25,-1.09861228866811,0,0.125,-1.94591014905531,FALSE,TRUE,TRUE,FALSE,0,13
"fur","f_m1",0,1,1,99,1,22,0,7,0,36,"s",0,0.25,-1.09861228866811,0.0101010101010101,0.015,-4.18459144006988,0.0454545454545455,0.0652173913043478,-2.66258782702545,0,0.0625,-2.70805020110221,0,0.0135135135135135,-4.29045944114839,TRUE,TRUE,TRUE,TRUE,1,122
"gold","f_m1",0,0,0,53,0,8,0,2,0,9,"s",,0.5,0,0,0.00925925925925926,-4.67282883446191,0,0.0555555555555556,-2.83321334405622,0,0.166666666666667,-1.6094379124341,0,0.05,-2.94443897916644,FALSE,TRUE,TRUE,FALSE,0,61
"grace","f_m1",0,0,4,70,1,11,0,0,1,12,"a",,0.5,0,0.0571428571428571,0.0633802816901408,-2.69312455088553,0.0909090909090909,0.125,-1.94591014905531,,0.5,0,0.0833333333333333,0.115384615384615,-2.03688192726104,FALSE,TRUE,TRUE,FALSE,0,81
"hand","f_m1",0,0,75,160,1,7,0,0,10,19,"c",,0.5,0,0.46875,0.468944099378882,-0.124383719687735,0.142857142857143,0.1875,-1.46633706879343,,0.5,0,0.526315789473684,0.525,0.100083458556983,FALSE,TRUE,TRUE,FALSE,0,167
"heart","f_m1",0,0,44,536,3,71,2,19,1,90,"c",,0.5,0,0.082089552238806,0.0828677839851024,-2.40400527143995,0.0422535211267606,0.0486111111111111,-2.97407077677281,0.105263157894737,0.125,-1.94591014905531,0.0111111111111111,0.0164835164835165,-4.08877351717264,FALSE,TRUE,TRUE,FALSE,0,607
"heaven","f_m1",0,0,2,8,0,2,0,0,1,3,"a",,0.5,0,0.25,0.277777777777778,-0.955511445027436,0,0.166666666666667,-1.6094379124341,,0.5,0,0.333333333333333,0.375,-0.510825623765991,FALSE,TRUE,TRUE,FALSE,0,10
"honey","f_m1",0,0,0,3,0,0,0,0,0,0,"s",,0.5,0,0,0.125,-1.94591014905531,,0.5,0,,0.5,0,,0.5,0,FALSE,TRUE,FALSE,FALSE,0,3
"horse","f_m1",0,0,1,15,1,4,0,0,0,7,"c",,0.5,0,0.0666666666666667,0.09375,-2.26868354131836,0.25,0.3,-0.847297860387204,,0.5,0,0,0.0625,-2.70805020110221,FALSE,TRUE,TRUE,FALSE,0,19
"hound","f_m1",0,0,12,26,0,2,1,2,3,8,"c",,0.5,0,0.461538461538462,0.462962962962963,-0.148420005118273,0,0.166666666666667,-1.6094379124341,0.5,0.5,0,0.375,0.388888888888889,-0.451985123743057,FALSE,TRUE,TRUE,FALSE,0,28
"house","f_m1",0,0,6,127,4,11,1,5,0,37,"c",,0.5,0,0.047244094488189,0.05078125,-2.92811208587901,0.363636363636364,0.375,-0.510825623765991,0.2,0.25,-1.09861228866811,0,0.0131578947368421,-4.31748811353631,FALSE,TRUE,TRUE,FALSE,0,138
"charity","f_m1",0,0,0,30,0,2,0,0,0,2,"a",,0.5,0,0,0.0161290322580645,-4.11087386417331,0,0.166666666666667,-1.6094379124341,,0.5,0,0,0.166666666666667,-1.6094379124341,FALSE,TRUE,TRUE,FALSE,0,32
"king","f_m1",0,0,25,347,4,155,9,11,4,211,"c",,0.5,0,0.0720461095100865,0.0732758620689655,-2.53742468407145,0.0258064516129032,0.0288461538461538,-3.51650822817315,0.818181818181818,0.791666666666667,1.33500106673234,0.018957345971564,0.0212264150943396,-3.83105394289448,FALSE,TRUE,TRUE,FALSE,0,502
"land","f_m1",0,0,15,189,3,38,4,13,6,91,"a",,0.5,0,0.0793650793650794,0.0815789473684211,-2.42108471771728,0.0789473684210526,0.0897435897435897,-2.316769727986,0.307692307692308,0.321428571428571,-0.747214401830221,0.0659340659340659,0.0706521739130435,-2.57671419904112,FALSE,TRUE,TRUE,FALSE,0,227
"loaf","f_m1",0,0,0,8,0,0,0,0,0,1,"s",,0.5,0,0,0.0555555555555556,-2.83321334405622,,0.5,0,,0.5,0,0,0.25,-1.09861228866811,FALSE,TRUE,FALSE,FALSE,0,8
"lore","f_m1",0,1,1,165,0,9,0,11,0,23,"a",0,0.25,-1.09861228866811,0.00606060606060606,0.00903614457831325,-4.69744546209726,0,0.05,-2.94443897916644,0,0.0416666666666667,-3.13549421592915,0,0.0208333333333333,-3.85014760171006,TRUE,TRUE,TRUE,TRUE,1,175
"love","f_m1",0,11,4,469,1,90,2,25,2,114,"a",0,0.0416666666666667,-3.13549421592915,0.00852878464818763,0.00957446808510638,-4.63903469994085,0.0111111111111111,0.0164835164835165,-4.08877351717264,0.08,0.0961538461538462,-2.24070968927596,0.0175438596491228,0.0217391304347826,-3.80666248977032,TRUE,TRUE,TRUE,TRUE,11,570
"man","f_m1",17,17,476,1802,68,280,146,515,146,582,"c",1,0.972222222222222,3.55534806148941,0.264150943396226,0.264281752634498,-1.02383145048354,0.242857142857143,0.243772241992883,-1.13210824309629,0.283495145631068,0.283914728682171,-0.925125311931134,0.25085910652921,0.251286449399657,-1.09176294682253,TRUE,TRUE,TRUE,TRUE,17,2099
"manner","f_m1",2,2,2,14,3,5,1,5,1,15,"a",1,0.833333333333333,1.6094379124341,0.142857142857143,0.166666666666667,-1.6094379124341,0.6,0.583333333333333,0.336472236621213,0.2,0.25,-1.09861228866811,0.0666666666666667,0.09375,-2.26868354131836,TRUE,TRUE,TRUE,TRUE,2,21
"matter","f_m1",0,0,0,1,0,0,0,0,0,0,"s",,0.5,0,0,0.25,-1.09861228866811,,0.5,0,,0.5,0,,0.5,0,FALSE,TRUE,FALSE,FALSE,0,1
"meat","f_m1",1,1,16,80,0,2,1,2,1,6,"s",1,0.75,1.09861228866811,0.2,0.203703703703704,-1.36330484289519,0,0.166666666666667,-1.6094379124341,0.5,0.5,0,0.166666666666667,0.214285714285714,-1.29928298413026,TRUE,TRUE,TRUE,TRUE,1,83
"mercy","f_m1",0,0,0,27,0,1,0,0,0,2,"a",,0.5,0,0,0.0178571428571429,-4.00733318523247,0,0.25,-1.09861228866811,,0.5,0,0,0.166666666666667,-1.6094379124341,FALSE,TRUE,TRUE,FALSE,0,28
"might","f_m1",2,6,49,375,22,51,16,54,30,172,"a",0.333333333333333,0.357142857142857,-0.587786664902119,0.130666666666667,0.131648936170213,-1.88645727914184,0.431372549019608,0.432692307692308,-0.2708749541354,0.296296296296296,0.3,-0.847297860387204,0.174418604651163,0.176300578034682,-1.54161531609534,TRUE,TRUE,TRUE,TRUE,6,432
"milk","f_m1",0,0,1,94,0,2,1,5,1,4,"s",,0.5,0,0.0106382978723404,0.0157894736842105,-4.13249632818648,0,0.166666666666667,-1.6094379124341,0.2,0.25,-1.09861228866811,0.25,0.3,-0.847297860387204,FALSE,TRUE,TRUE,FALSE,0,96
"mood","f_m1",0,0,3,22,0,0,2,2,0,1,"a",,0.5,0,0.136363636363636,0.152173913043478,-1.71765149707433,,0.5,0,1,0.833333333333333,1.6094379124341,0,0.25,-1.09861228866811,FALSE,TRUE,FALSE,FALSE,0,22
"name","f_m1",0,0,5,185,0,11,0,0,1,37,"a",,0.5,0,0.027027027027027,0.0295698924731183,-3.49098268553451,0,0.0416666666666667,-3.13549421592915,,0.5,0,0.027027027027027,0.0394736842105263,-3.19184715248028,FALSE,TRUE,TRUE,FALSE,0,196
"night","f_m1",0,0,7,119,1,13,0,4,0,30,"a",,0.5,0,0.0588235294117647,0.0625,-2.70805020110221,0.0769230769230769,0.107142857142857,-2.12026353620009,0,0.1,-2.19722457733622,0,0.0161290322580645,-4.11087386417331,FALSE,TRUE,TRUE,FALSE,0,132
"oil","f_m1",0,0,0,15,0,1,0,0,0,3,"s",,0.5,0,0,0.03125,-3.43398720448515,0,0.25,-1.09861228866811,,0.5,0,0,0.125,-1.94591014905531,FALSE,TRUE,TRUE,FALSE,0,16
"right","f_m1",0,3,3,85,0,2,1,5,0,3,"a",0,0.125,-1.94591014905531,0.0352941176470588,0.0406976744186047,-3.16003532484527,0,0.166666666666667,-1.6094379124341,0.2,0.25,-1.09861228866811,0,0.125,-1.94591014905531,TRUE,TRUE,TRUE,TRUE,2,90
"salt","f_m1",0,0,0,13,0,1,0,0,0,1,"s",,0.5,0,0,0.0357142857142857,-3.29583686600433,0,0.25,-1.09861228866811,,0.5,0,0,0.25,-1.09861228866811,FALSE,TRUE,TRUE,FALSE,0,14
"seed","f_m1",0,0,4,37,0,9,0,1,2,13,"s",,0.5,0,0.108108108108108,0.118421052631579,-2.00746804205475,0,0.05,-2.94443897916644,0,0.25,-1.09861228866811,0.153846153846154,0.178571428571429,-1.52605630349505,FALSE,TRUE,TRUE,FALSE,0,46
"ship","f_m1",0,0,4,42,1,5,0,0,0,8,"c",,0.5,0,0.0952380952380952,0.104651162790698,-2.14658084451746,0.2,0.25,-1.09861228866811,,0.5,0,0,0.0555555555555556,-2.83321334405622,FALSE,TRUE,TRUE,FALSE,0,47
"silver","f_m1",0,0,0,17,0,0,0,0,0,0,"s",,0.5,0,0,0.0277777777777778,-3.55534806148941,,0.5,0,,0.5,0,,0.5,0,FALSE,TRUE,FALSE,FALSE,0,17
"sin","f_m1",0,1,214,402,11,21,29,53,14,47,"a",0,0.25,-1.09861228866811,0.532338308457711,0.532258064516129,0.129211731480006,0.523809523809524,0.522727272727273,0.0909717782057266,0.547169811320755,0.546296296296296,0.185717145795093,0.297872340425532,0.302083333333333,-0.837396789404492,TRUE,TRUE,TRUE,TRUE,1,424
"son","f_m1",0,0,20,177,4,6,1,3,1,8,"c",,0.5,0,0.112994350282486,0.115168539325843,-2.03900057212133,0.666666666666667,0.642857142857143,0.587786664902119,0.333333333333333,0.375,-0.510825623765991,0.125,0.166666666666667,-1.6094379124341,FALSE,TRUE,TRUE,FALSE,0,183
"soul","f_m1",2,2,51,433,2,79,7,23,10,124,"a",1,0.833333333333333,1.6094379124341,0.117782909930716,0.118663594470046,-2.0051468455969,0.0253164556962025,0.03125,-3.43398720448515,0.304347826086957,0.3125,-0.78845736036427,0.0806451612903226,0.084,-2.38919956583082,TRUE,TRUE,TRUE,TRUE,2,514
"stone","f_m1",0,0,15,48,3,15,0,0,3,22,"c",,0.5,0,0.3125,0.316326530612245,-0.77070541490582,0.2,0.21875,-1.27296567581289,,0.5,0,0.136363636363636,0.152173913043478,-1.71765149707433,FALSE,TRUE,TRUE,FALSE,0,63
"tree","f_m1",0,0,11,27,2,9,0,0,7,19,"c",,0.5,0,0.407407407407407,0.410714285714286,-0.361013345537331,0.222222222222222,0.25,-1.09861228866811,,0.5,0,0.368421052631579,0.375,-0.510825623765991,FALSE,TRUE,TRUE,FALSE,0,36
"venom","f_m1",0,0,0,0,0,1,0,0,0,1,"s",,0.5,0,,0.5,0,0,0.25,-1.09861228866811,,0.5,0,0,0.25,-1.09861228866811,FALSE,FALSE,TRUE,FALSE,0,1
"virtue","f_m1",0,0,3,5,1,2,1,2,1,3,"a",,0.5,0,0.6,0.583333333333333,0.336472236621213,0.5,0.5,0,0.5,0.5,0,0.333333333333333,0.375,-0.510825623765991,FALSE,TRUE,TRUE,FALSE,0,7
"water","f_m1",0,0,18,108,1,11,2,3,9,36,"s",,0.5,0,0.166666666666667,0.169724770642202,-1.5875791186216,0.0909090909090909,0.125,-1.94591014905531,0.666666666666667,0.625,0.510825623765991,0.25,0.256756756756757,-1.06289420606603,FALSE,TRUE,TRUE,FALSE,0,119
"wet","f_m1",0,0,1,10,0,0,1,3,0,0,"s",,0.5,0,0.1,0.136363636363636,-1.84582669049833,,0.5,0,0.333333333333333,0.375,-0.510825623765991,,0.5,0,FALSE,TRUE,FALSE,FALSE,0,10
"wife","f_m1",0,0,12,103,3,5,2,8,1,14,"c",,0.5,0,0.116504854368932,0.120192307692308,-1.99061032797322,0.6,0.583333333333333,0.336472236621213,0.25,0.277777777777778,-0.955511445027436,0.0714285714285714,0.1,-2.19722457733622,FALSE,TRUE,TRUE,FALSE,0,108
"wisdom","f_m1",0,0,2,91,0,4,1,4,1,8,"a",,0.5,0,0.021978021978022,0.0271739130434783,-3.57794789340665,0,0.1,-2.19722457733622,0.25,0.3,-0.847297860387204,0.125,0.166666666666667,-1.6094379124341,FALSE,TRUE,TRUE,FALSE,0,95
"wood","f_m1",0,0,2,4,0,0,1,1,2,2,"s",,0.5,0,0.5,0.5,0,,0.5,0,1,0.75,1.09861228866811,1,0.833333333333333,1.6094379124341,FALSE,TRUE,FALSE,FALSE,0,4
"work","f_m1",1,1,86,141,0,3,8,13,11,25,"a",1,0.75,1.09861228866811,0.609929078014184,0.609154929577465,0.443761393185445,0,0.125,-1.94591014905531,0.615384615384615,0.607142857142857,0.435318071257845,0.44,0.442307692307692,-0.231801614057324,TRUE,TRUE,TRUE,TRUE,1,145
"year","f_m1",1,1,25,95,0,11,6,17,3,56,"a",1,0.75,1.09861228866811,0.263157894736842,0.265625,-1.01693425765384,0,0.0416666666666667,-3.13549421592915,0.352941176470588,0.361111111111111,-0.570544858467613,0.0535714285714286,0.0614035087719298,-2.72691868540659,TRUE,TRUE,TRUE,TRUE,1,107
"bishop","g_m2",0,0,3,3,0,0,0,0,1,1,"c",,0.5,0,1,0.875,1.94591014905531,,0.5,0,,0.5,0,1,0.75,1.09861228866811,FALSE,TRUE,FALSE,FALSE,0,3
"bliss","g_m2",0,0,5,142,1,35,1,6,1,45,"a",,0.5,0,0.0352112676056338,0.0384615384615385,-3.2188758248682,0.0285714285714286,0.0416666666666667,-3.13549421592915,0.166666666666667,0.214285714285714,-1.29928298413026,0.0222222222222222,0.0326086956521739,-3.39002408106403,FALSE,TRUE,TRUE,FALSE,0,177
"blood","g_m2",0,0,0,37,0,5,0,1,0,6,"s",,0.5,0,0,0.0131578947368421,-4.31748811353631,0,0.0833333333333333,-2.39789527279837,0,0.25,-1.09861228866811,0,0.0714285714285714,-2.56494935746154,FALSE,TRUE,TRUE,FALSE,0,42
"book","g_m2",0,0,7,43,0,18,0,0,3,35,"c",,0.5,0,0.162790697674419,0.170454545454545,-1.58240924004618,0,0.0263157894736842,-3.61091791264422,,0.5,0,0.0857142857142857,0.0972222222222222,-2.22847712084032,FALSE,TRUE,TRUE,FALSE,0,61
"brother","g_m2",0,0,13,26,1,1,1,1,0,1,"c",,0.5,0,0.5,0.5,0,1,0.75,1.09861228866811,1,0.75,1.09861228866811,0,0.25,-1.09861228866811,FALSE,TRUE,TRUE,FALSE,0,27
"castle","g_m2",0,0,6,11,0,0,0,0,2,5,"c",,0.5,0,0.545454545454545,0.541666666666667,0.167054084663166,,0.5,0,,0.5,0,0.4,0.416666666666667,-0.336472236621213,FALSE,TRUE,FALSE,FALSE,0,11
"cloth","g_m2",0,0,6,22,3,3,0,0,0,3,"s",,0.5,0,0.272727272727273,0.282608695652174,-0.931558204004944,1,0.875,1.94591014905531,,0.5,0,0,0.125,-1.94591014905531,FALSE,TRUE,TRUE,FALSE,0,25
"country","g_m2",0,0,13,21,0,4,5,5,10,14,"c",,0.5,0,0.619047619047619,0.613636363636364,0.462623521948113,0,0.1,-2.19722457733622,1,0.916666666666667,2.39789527279837,0.714285714285714,0.7,0.847297860387203,FALSE,TRUE,TRUE,FALSE,0,25
"craft","g_m2",0,0,2,9,0,0,0,0,0,0,"a",,0.5,0,0.222222222222222,0.25,-1.09861228866811,,0.5,0,,0.5,0,,0.5,0,FALSE,TRUE,FALSE,FALSE,0,9
"creature","g_m2",0,0,16,31,2,2,10,12,0,2,"c",,0.5,0,0.516129032258065,0.515625,0.0625203569813339,1,0.833333333333333,1.6094379124341,0.833333333333333,0.807692307692308,1.43508452528932,0,0.166666666666667,-1.6094379124341,FALSE,TRUE,TRUE,FALSE,0,33
"daughter","g_m2",0,0,5,11,0,1,0,0,2,3,"c",,0.5,0,0.454545454545455,0.458333333333333,-0.167054084663166,0,0.25,-1.09861228866811,,0.5,0,0.666666666666667,0.625,0.510825623765991,FALSE,TRUE,TRUE,FALSE,0,12
"day","g_m2",1,1,52,228,2,39,10,45,14,75,"a",1,0.75,1.09861228866811,0.228070175438596,0.229257641921397,-1.21250770677577,0.0512820512820513,0.0625,-2.70805020110221,0.222222222222222,0.228260869565217,-1.21815743931789,0.186666666666667,0.190789473684211,-1.44488852538594,TRUE,TRUE,TRUE,TRUE,1,268
"death","g_m2",0,0,0,71,0,14,0,1,0,14,"a",,0.5,0,0,0.00694444444444444,-4.96284463025991,0,0.0333333333333333,-3.36729582998647,0,0.25,-1.09861228866811,0,0.0333333333333333,-3.36729582998647,FALSE,TRUE,TRUE,FALSE,0,85
"devil","g_m2",0,0,15,24,0,9,2,2,5,14,"c",,0.5,0,0.625,0.62,0.489548225318706,0,0.05,-2.94443897916644,1,0.833333333333333,1.6094379124341,0.357142857142857,0.366666666666667,-0.54654370636807,FALSE,TRUE,TRUE,FALSE,0,33
"doom","g_m2",0,0,5,35,0,1,0,1,1,5,"a",,0.5,0,0.142857142857143,0.152777777777778,-1.71297859137494,0,0.25,-1.09861228866811,0,0.25,-1.09861228866811,0.2,0.25,-1.09861228866811,FALSE,TRUE,TRUE,FALSE,0,36
"dust","g_m2",0,0,0,5,0,2,0,0,0,3,"s",,0.5,0,0,0.0833333333333333,-2.39789527279837,0,0.166666666666667,-1.6094379124341,,0.5,0,0,0.125,-1.94591014905531,FALSE,TRUE,TRUE,FALSE,0,7
"earth","g_m2",0,0,1,55,0,18,0,1,0,18,"s",,0.5,0,0.0181818181818182,0.0267857142857143,-3.59273559356103,0,0.0263157894736842,-3.61091791264422,0,0.25,-1.09861228866811,0,0.0263157894736842,-3.61091791264422,FALSE,TRUE,TRUE,FALSE,0,73
"emperor","g_m2",0,0,2,6,1,2,0,0,1,3,"c",,0.5,0,0.333333333333333,0.357142857142857,-0.587786664902119,0.5,0.5,0,,0.5,0,0.333333333333333,0.375,-0.510825623765991,FALSE,TRUE,TRUE,FALSE,0,8
"enemy","g_m2",0,0,88,130,0,14,8,8,3,17,"c",,0.5,0,0.676923076923077,0.675572519083969,0.733498476083513,0,0.0333333333333333,-3.36729582998647,1,0.944444444444444,2.83321334405622,0.176470588235294,0.194444444444444,-1.42138568093116,FALSE,TRUE,TRUE,FALSE,0,144
"evil","g_m2",0,0,37,98,0,3,2,6,2,5,"a",,0.5,0,0.377551020408163,0.378787878787879,-0.494696241836107,0,0.125,-1.94591014905531,0.333333333333333,0.357142857142857,-0.587786664902119,0.4,0.416666666666667,-0.336472236621213,FALSE,TRUE,TRUE,FALSE,0,101
"eye","g_m2",0,0,84,118,1,5,0,0,8,13,"c",,0.5,0,0.711864406779661,0.710084033613445,0.895792210325814,0.2,0.25,-1.09861228866811,,0.5,0,0.615384615384615,0.607142857142857,0.435318071257845,FALSE,TRUE,TRUE,FALSE,0,123
"father","g_m2",0,0,20,115,1,12,1,1,3,18,"c",,0.5,0,0.173913043478261,0.176724137931034,-1.53870136134232,0.0833333333333333,0.115384615384615,-2.03688192726104,1,0.75,1.09861228866811,0.166666666666667,0.184210526315789,-1.48807705542983,FALSE,TRUE,TRUE,FALSE,0,127
"fish","g_m2",0,0,2,2,0,0,0,0,1,1,"c",,0.5,0,1,0.833333333333333,1.6094379124341,,0.5,0,,0.5,0,1,0.75,1.09861228866811,FALSE,TRUE,FALSE,FALSE,0,2
"flesh","g_m2",0,0,4,61,0,10,0,2,0,11,"s",,0.5,0,0.0655737704918033,0.0725806451612903,-2.54770755102703,0,0.0454545454545455,-3.04452243772342,0,0.166666666666667,-1.6094379124341,0,0.0416666666666667,-3.13549421592915,FALSE,TRUE,TRUE,FALSE,0,71
"folk","g_m2",1,8,43,260,1,80,13,29,14,105,"c",0.125,0.166666666666667,-1.6094379124341,0.165384615384615,0.166666666666667,-1.6094379124341,0.0125,0.0185185185185185,-3.97029191355212,0.448275862068966,0.45,-0.200670695462151,0.133333333333333,0.136792452830189,-1.84219032285495,TRUE,TRUE,TRUE,TRUE,8,348
"fruit","g_m2",0,0,2,42,0,7,0,1,2,15,"s",,0.5,0,0.0476190476190476,0.0581395348837209,-2.78501124223834,0,0.0625,-2.70805020110221,0,0.25,-1.09861228866811,0.133333333333333,0.15625,-1.68639895357023,FALSE,TRUE,TRUE,FALSE,0,49
"fur","g_m2",0,0,0,31,0,5,0,0,0,5,"s",,0.5,0,0,0.015625,-4.14313472639153,0,0.0833333333333333,-2.39789527279837,,0.5,0,0,0.0833333333333333,-2.39789527279837,FALSE,TRUE,TRUE,FALSE,0,36
"gold","g_m2",0,0,0,33,0,1,0,0,0,5,"s",,0.5,0,0,0.0147058823529412,-4.20469261939097,0,0.25,-1.09861228866811,,0.5,0,0,0.0833333333333333,-2.39789527279837,FALSE,TRUE,TRUE,FALSE,0,34
"grace","g_m2",0,0,9,165,2,25,2,3,4,32,"a",,0.5,0,0.0545454545454545,0.0572289156626506,-2.80176421137371,0.08,0.0961538461538462,-2.24070968927596,0.666666666666667,0.625,0.510825623765991,0.125,0.136363636363636,-1.84582669049833,FALSE,TRUE,TRUE,FALSE,0,190
"hand","g_m2",0,0,75,129,0,14,0,0,12,26,"c",,0.5,0,0.581395348837209,0.580769230769231,0.325931954585781,0,0.0333333333333333,-3.36729582998647,,0.5,0,0.461538461538462,0.462962962962963,-0.148420005118273,FALSE,TRUE,TRUE,FALSE,0,143
"heart","g_m2",0,0,49,531,2,85,2,27,9,96,"c",,0.5,0,0.0922787193973635,0.0930451127819549,-2.2770082512044,0.0235294117647059,0.0290697674418605,-3.50855589998265,0.0740740740740741,0.0892857142857143,-2.32238772029023,0.09375,0.0979381443298969,-2.22034699475707,FALSE,TRUE,TRUE,FALSE,0,616
"heaven","g_m2",0,0,44,48,0,2,0,0,29,31,"a",,0.5,0,0.916666666666667,0.908163265306122,2.29141179239592,0,0.166666666666667,-1.6094379124341,,0.5,0,0.935483870967742,0.921875,2.46809953147162,FALSE,TRUE,TRUE,FALSE,0,50
