1_id	1_span	1_anno_ptb:pos	1_meta_Author	1_meta_Dialect	1_meta_File_name	1_meta_Foreign_original	1_meta_Period	1_meta_Prototypicaltext_category	1_meta_Relationship_to_spoken_language	1_meta_Verse_or_prose	2_id	2_span	2_anno_ptb:cat	3_id	3_span	3_anno_ptb:cat	4_id	4_span	4_anno_ptb:pos	5_id	5_span	5_anno_ptb:pos	6_id	6_span	6_anno_ptb:cat	7_id	7_span	7_anno_ptb:cat
18383809	al	Q	KEMPE MARGERY	EMO	CMKEMPE	X	M4	INSTR REL	WRITTEN	PROSE	18383808	in al +tis cuntre	PP	18383810	al +tis cuntre	NP	18383812	cuntre	N	18383812	cuntre	N	18383810	al +tis cuntre	NP	18383810	al +tis cuntre	NP
18383832	many	Q	KEMPE MARGERY	EMO	CMKEMPE	X	M4	INSTR REL	WRITTEN	PROSE	18383831	in many a cuntre	PP	18383833	many a cuntre	NP	18383835	cuntre	N	18383835	cuntre	N	18383833	many a cuntre	NP	18383833	many a cuntre	NP
18412785	many	Q	KEMPE MARGERY	EMO	CMKEMPE	X	M4	INSTR REL	WRITTEN	PROSE	18412784	fro many a cuntre	PP	18412786	many a cuntre	NP	18412788	cuntre	N	18412788	cuntre	N	18412786	many a cuntre	NP	18412786	many a cuntre	NP
18499490	no	Q	MALORY THOMAS	WML	CMMALORY	X	M4	NARR IMAG	WRITTEN	PROSE	18499489	in no contrey	PP	18499491	no contrey	NP	18499492	contrey	N	18499492	contrey	N	18499491	no contrey	NP	18499491	no contrey	NP
18500464	all	Q	MALORY THOMAS	WML	CMMALORY	X	M4	NARR IMAG	WRITTEN	PROSE	18500459	*arb* brenne and destroy all the contrey *ICH*-1 before them there 0 *T*-2 they sholde ryde	IP	18500465	all the contrey *ICH*-1	NP	18500467	contrey	N	18500467	contrey	N	18500465	all the contrey *ICH*-1	NP	18500465	all the contrey *ICH*-1	NP
18528587	all	Q	MALORY THOMAS	WML	CMMALORY	X	M4	NARR IMAG	WRITTEN	PROSE	18528584	and *con* sought all the contrey to fynde a towmbe ,	IP-MAT	18528588	all the contrey	NP	18528590	contrey	N	18528590	contrey	N	18528588	all the contrey	NP	18528588	all the contrey	NP
18535926	all	Q	MALORY THOMAS	WML	CMMALORY	X	M4	NARR IMAG	WRITTEN	PROSE	18535925	in all the contrey	PP	18535927	all the contrey	NP	18535929	contrey	N	18535929	contrey	N	18535927	all the contrey	NP	18535927	all the contrey	NP
18567059	many	Q	MALORY THOMAS	WML	CMMALORY	X	M4	NARR IMAG	WRITTEN	PROSE	18567058	in many dyverse contreis	PP	18567060	many dyverse contreis	NP	18567062	contreis	NS	18567062	contreis	NS	18567060	many dyverse contreis	NP	18567060	many dyverse contreis	NP
18586146	all	Q	MALORY THOMAS	WML	CMMALORY	X	M4	NARR IMAG	WRITTEN	PROSE	18586145	of all this contrey	PP	18586147	all this contrey	NP	18586149	contrey	N	18586149	contrey	N	18586147	all this contrey	NP	18586147	all this contrey	NP
18607216	all	Q	X	EML	CMMANDEV	FRENCH	M3	NARR IMAG	WRITTEN	PROSE	18607215	But all only summe contrees & most princypall stedes 0 +tat men schull gone +torgh *T*-2 to gon the righte way	CONJP	18607217	all only summe contrees & most princypall stedes 0 +tat men schull gone +torgh *T*-2 to gon the righte way	NP	18607220	contrees	NS	18607220	contrees	NS	18607217	all only summe contrees & most princypall stedes 0 +tat men schull gone +torgh *T*-2 to gon the righte way	NP	18607217	all only summe contrees & most princypall stedes 0 +tat men schull gone +torgh *T*-2 to gon the righte way	NP
18607219	summe	Q	X	EML	CMMANDEV	FRENCH	M3	NARR IMAG	WRITTEN	PROSE	18607215	But all only summe contrees & most princypall stedes 0 +tat men schull gone +torgh *T*-2 to gon the righte way	CONJP	18607217	all only summe contrees & most princypall stedes 0 +tat men schull gone +torgh *T*-2 to gon the righte way	NP	18607220	contrees	NS	18607220	contrees	NS	18607217	all only summe contrees & most princypall stedes 0 +tat men schull gone +torgh *T*-2 to gon the righte way	NP	18607217	all only summe contrees & most princypall stedes 0 +tat men schull gone +torgh *T*-2 to gon the righte way	NP
