1_id;1_span;1_span_lemma;1_anno_ptb::pos;2_id;2_span;2_span_lemma;2_anno_ptb::pos;3_id;3_span;3_anno_ptb::cat;meta_Cameron_number;meta_DOE_short_title;meta_Dialect;meta_Edition;meta_Genre;meta_Latin_translation;meta_Manuscript;meta_Manuscript_date;meta_Remarks;meta_Sawyer_number;meta_Word_count;meta_filename;meta_period;meta_text_name;PDE word
salt:/ycoe/cobede.o2#sTok35698;gearum;gear;N^D;salt:/ycoe/cobede.o2#sTok35697;monegum;manig;Q^D;salt:/ycoe/cobede.o2#structure21050;monegum gearum;NP;B9.6;Bede;West Saxon/Anglian;"Miller, Thomas. 1959-1963 (1890-1898). ""The Old English Version of ""Bede's Ecclesiastical History of the English People""."" EETS 95, 96, 110, 111. London: OUP.";History;Yes;Cambridge, University Library Kk.3.18;s. xi2;;;80,767;cobede.o2;o2;Bede's History of the English Church;year
salt:/ycoe/cobede.o2#sTok36028;ger;gear;N^A;salt:/ycoe/cobede.o2#sTok36027;monig;manig;Q^A;salt:/ycoe/cobede.o2#structure21237;monig ger;NP;B9.6;Bede;West Saxon/Anglian;"Miller, Thomas. 1959-1963 (1890-1898). ""The Old English Version of ""Bede's Ecclesiastical History of the English People""."" EETS 95, 96, 110, 111. London: OUP.";History;Yes;Cambridge, University Library Kk.3.18;s. xi2;;;80,767;cobede.o2;o2;Bede's History of the English Church;year
salt:/ycoe/cobede.o2#sTok36535;ger;gear;N^A;salt:/ycoe/cobede.o2#sTok36534;monig;manig;Q^A;salt:/ycoe/cobede.o2#structure21530;monig ger;NP;B9.6;Bede;West Saxon/Anglian;"Miller, Thomas. 1959-1963 (1890-1898). ""The Old English Version of ""Bede's Ecclesiastical History of the English People""."" EETS 95, 96, 110, 111. London: OUP.";History;Yes;Cambridge, University Library Kk.3.18;s. xi2;;;80,767;cobede.o2;o2;Bede's History of the English Church;year
salt:/ycoe/cobede.o2#sTok47494;ger;gear;N^A;salt:/ycoe/cobede.o2#sTok47493;monig;manig;Q^A;salt:/ycoe/cobede.o2#structure27786;monig ger;NP;B9.6;Bede;West Saxon/Anglian;"Miller, Thomas. 1959-1963 (1890-1898). ""The Old English Version of ""Bede's Ecclesiastical History of the English People""."" EETS 95, 96, 110, 111. London: OUP.";History;Yes;Cambridge, University Library Kk.3.18;s. xi2;;;80,767;cobede.o2;o2;Bede's History of the English Church;year
salt:/ycoe/cobede.o2#sTok47676;ger;gear;N^A;salt:/ycoe/cobede.o2#sTok47675;eall;eal;Q^A;salt:/ycoe/cobede.o2#structure27890;eall ger;NP;B9.6;Bede;West Saxon/Anglian;"Miller, Thomas. 1959-1963 (1890-1898). ""The Old English Version of ""Bede's Ecclesiastical History of the English People""."" EETS 95, 96, 110, 111. London: OUP.";History;Yes;Cambridge, University Library Kk.3.18;s. xi2;;;80,767;cobede.o2;o2;Bede's History of the English Church;year
salt:/ycoe/cobede.o2#sTok48099;ger;gear;N^A;salt:/ycoe/cobede.o2#sTok48098;eall;eal;Q^A;salt:/ycoe/cobede.o2#structure28131;eall ger;NP;B9.6;Bede;West Saxon/Anglian;"Miller, Thomas. 1959-1963 (1890-1898). ""The Old English Version of ""Bede's Ecclesiastical History of the English People""."" EETS 95, 96, 110, 111. London: OUP.";History;Yes;Cambridge, University Library Kk.3.18;s. xi2;;;80,767;cobede.o2;o2;Bede's History of the English Church;year
salt:/ycoe/cobede.o2#sTok50884;ger;gear;N^A;salt:/ycoe/cobede.o2#sTok50883;monig;manig;Q^A;salt:/ycoe/cobede.o2#structure29770;monig ger;NP;B9.6;Bede;West Saxon/Anglian;"Miller, Thomas. 1959-1963 (1890-1898). ""The Old English Version of ""Bede's Ecclesiastical History of the English People""."" EETS 95, 96, 110, 111. London: OUP.";History;Yes;Cambridge, University Library Kk.3.18;s. xi2;;;80,767;cobede.o2;o2;Bede's History of the English Church;year
salt:/ycoe/cobede.o2#sTok63179;ger;gear;N^A;salt:/ycoe/cobede.o2#sTok63178;monig;manig;Q^A;salt:/ycoe/cobede.o2#structure37101;monig ger;NP;B9.6;Bede;West Saxon/Anglian;"Miller, Thomas. 1959-1963 (1890-1898). ""The Old English Version of ""Bede's Ecclesiastical History of the English People""."" EETS 95, 96, 110, 111. London: OUP.";History;Yes;Cambridge, University Library Kk.3.18;s. xi2;;;80,767;cobede.o2;o2;Bede's History of the English Church;year
salt:/ycoe/cobede.o2#sTok63583;gearum;gear;N^D;salt:/ycoe/cobede.o2#sTok63582;monegum;manig;Q^D;salt:/ycoe/cobede.o2#structure37327;monegum gearum;NP;B9.6;Bede;West Saxon/Anglian;"Miller, Thomas. 1959-1963 (1890-1898). ""The Old English Version of ""Bede's Ecclesiastical History of the English People""."" EETS 95, 96, 110, 111. London: OUP.";History;Yes;Cambridge, University Library Kk.3.18;s. xi2;;;80,767;cobede.o2;o2;Bede's History of the English Church;year
salt:/ycoe/cobede.o2#sTok64181;ger;gear;N^A;salt:/ycoe/cobede.o2#sTok64180;monig;manig;Q^A;salt:/ycoe/cobede.o2#structure37674;monig ger , þæt is oð ða ytmæstan elde hire;NP;B9.6;Bede;West Saxon/Anglian;"Miller, Thomas. 1959-1963 (1890-1898). ""The Old English Version of ""Bede's Ecclesiastical History of the English People""."" EETS 95, 96, 110, 111. London: OUP.";History;Yes;Cambridge, University Library Kk.3.18;s. xi2;;;80,767;cobede.o2;o2;Bede's History of the English Church;year
salt:/ycoe/cobede.o2#sTok67516;geara;gear;N^G;salt:/ycoe/cobede.o2#sTok67515;monigra;manig;Q^G;salt:/ycoe/cobede.o2#structure39593;monigra geara;NP;B9.6;Bede;West Saxon/Anglian;"Miller, Thomas. 1959-1963 (1890-1898). ""The Old English Version of ""Bede's Ecclesiastical History of the English People""."" EETS 95, 96, 110, 111. London: OUP.";History;Yes;Cambridge, University Library Kk.3.18;s. xi2;;;80,767;cobede.o2;o2;Bede's History of the English Church;year
salt:/ycoe/cobede.o2#sTok69307;geares;gear;N^G;salt:/ycoe/cobede.o2#sTok69306;ealles;eal;Q^G;salt:/ycoe/cobede.o2#structure40656;ealles geares;NP;B9.6;Bede;West Saxon/Anglian;"Miller, Thomas. 1959-1963 (1890-1898). ""The Old English Version of ""Bede's Ecclesiastical History of the English People""."" EETS 95, 96, 110, 111. London: OUP.";History;Yes;Cambridge, University Library Kk.3.18;s. xi2;;;80,767;cobede.o2;o2;Bede's History of the English Church;year
salt:/ycoe/cobede.o2#sTok73297;ger;gear;N^A;salt:/ycoe/cobede.o2#sTok73296;eal;eal;Q^A;salt:/ycoe/cobede.o2#structure43011;eal ger;NP;B9.6;Bede;West Saxon/Anglian;"Miller, Thomas. 1959-1963 (1890-1898). ""The Old English Version of ""Bede's Ecclesiastical History of the English People""."" EETS 95, 96, 110, 111. London: OUP.";History;Yes;Cambridge, University Library Kk.3.18;s. xi2;;;80,767;cobede.o2;o2;Bede's History of the English Church;year
salt:/ycoe/cobede.o2#sTok74538;ger;gear;N^A;salt:/ycoe/cobede.o2#sTok74537;monig;manig;Q^A;salt:/ycoe/cobede.o2#structure43746;monig ger;NP;B9.6;Bede;West Saxon/Anglian;"Miller, Thomas. 1959-1963 (1890-1898). ""The Old English Version of ""Bede's Ecclesiastical History of the English People""."" EETS 95, 96, 110, 111. London: OUP.";History;Yes;Cambridge, University Library Kk.3.18;s. xi2;;;80,767;cobede.o2;o2;Bede's History of the English Church;year
salt:/ycoe/cobede.o2#sTok79427;geara;gear;N^G;salt:/ycoe/cobede.o2#sTok79426;monegra;manig;Q^G;salt:/ycoe/cobede.o2#structure46671;monegra geara;NP;B9.6;Bede;West Saxon/Anglian;"Miller, Thomas. 1959-1963 (1890-1898). ""The Old English Version of ""Bede's Ecclesiastical History of the English People""."" EETS 95, 96, 110, 111. London: OUP.";History;Yes;Cambridge, University Library Kk.3.18;s. xi2;;;80,767;cobede.o2;o2;Bede's History of the English Church;year
salt:/ycoe/cobede.o2#sTok79807;gear;gear;N^A;salt:/ycoe/cobede.o2#sTok79806;monig;manig;Q^A;salt:/ycoe/cobede.o2#structure46889;monig gear;NP;B9.6;Bede;West Saxon/Anglian;"Miller, Thomas. 1959-1963 (1890-1898). ""The Old English Version of ""Bede's Ecclesiastical History of the English People""."" EETS 95, 96, 110, 111. London: OUP.";History;Yes;Cambridge, University Library Kk.3.18;s. xi2;;;80,767;cobede.o2;o2;Bede's History of the English Church;year
salt:/ycoe/cobede.o2#sTok80541;gear;gear;N^A;salt:/ycoe/cobede.o2#sTok80540;monig;manig;Q^A;salt:/ycoe/cobede.o2#structure47328;monig gear;NP;B9.6;Bede;West Saxon/Anglian;"Miller, Thomas. 1959-1963 (1890-1898). ""The Old English Version of ""Bede's Ecclesiastical History of the English People""."" EETS 95, 96, 110, 111. London: OUP.";History;Yes;Cambridge, University Library Kk.3.18;s. xi2;;;80,767;cobede.o2;o2;Bede's History of the English Church;year
salt:/ycoe/cobede.o2#sTok80732;gearum;gear;N^D;salt:/ycoe/cobede.o2#sTok80731;monegum;manig;Q^D;salt:/ycoe/cobede.o2#structure47450;monegum gearum;NP;B9.6;Bede;West Saxon/Anglian;"Miller, Thomas. 1959-1963 (1890-1898). ""The Old English Version of ""Bede's Ecclesiastical History of the English People""."" EETS 95, 96, 110, 111. London: OUP.";History;Yes;Cambridge, University Library Kk.3.18;s. xi2;;;80,767;cobede.o2;o2;Bede's History of the English Church;year
salt:/ycoe/cobede.o2#sTok81220;gear;gear;N^A;salt:/ycoe/cobede.o2#sTok81219;monig;manig;Q^A;salt:/ycoe/cobede.o2#structure47743;monig gear;NP;B9.6;Bede;West Saxon/Anglian;"Miller, Thomas. 1959-1963 (1890-1898). ""The Old English Version of ""Bede's Ecclesiastical History of the English People""."" EETS 95, 96, 110, 111. London: OUP.";History;Yes;Cambridge, University Library Kk.3.18;s. xi2;;;80,767;cobede.o2;o2;Bede's History of the English Church;year
salt:/ycoe/cobede.o2#sTok82746;geare;gear;N^D;salt:/ycoe/cobede.o2#sTok82745;æghwelce;ǽg-hwilc ;Q^I;salt:/ycoe/cobede.o2#structure48624;æghwelce geare;NP;B9.6;Bede;West Saxon/Anglian;"Miller, Thomas. 1959-1963 (1890-1898). ""The Old English Version of ""Bede's Ecclesiastical History of the English People""."" EETS 95, 96, 110, 111. London: OUP.";History;Yes;Cambridge, University Library Kk.3.18;s. xi2;;;80,767;cobede.o2;o2;Bede's History of the English Church;year
salt:/ycoe/cobede.o2#sTok84522;gearum;gear;N^D;salt:/ycoe/cobede.o2#sTok84521;manegum;manig;Q^D;salt:/ycoe/cobede.o2#structure49654;manegum gearum his bebyrgednesse;NP;B9.6;Bede;West Saxon/Anglian;"Miller, Thomas. 1959-1963 (1890-1898). ""The Old English Version of ""Bede's Ecclesiastical History of the English People""."" EETS 95, 96, 110, 111. London: OUP.";History;Yes;Cambridge, University Library Kk.3.18;s. xi2;;;80,767;cobede.o2;o2;Bede's History of the English Church;year
salt:/ycoe/cobede.o2#sTok84910;gearum;gear;N^D;salt:/ycoe/cobede.o2#sTok84909;monigum;manig;Q^D;salt:/ycoe/cobede.o2#structure49874;monigum gearum;NP;B9.6;Bede;West Saxon/Anglian;"Miller, Thomas. 1959-1963 (1890-1898). ""The Old English Version of ""Bede's Ecclesiastical History of the English People""."" EETS 95, 96, 110, 111. London: OUP.";History;Yes;Cambridge, University Library Kk.3.18;s. xi2;;;80,767;cobede.o2;o2;Bede's History of the English Church;year
salt:/ycoe/cobede.o2#sTok88227;gear;gear;N^A;salt:/ycoe/cobede.o2#sTok88226;monig;manig;Q^A;salt:/ycoe/cobede.o2#structure51841;monig gear;NP;B9.6;Bede;West Saxon/Anglian;"Miller, Thomas. 1959-1963 (1890-1898). ""The Old English Version of ""Bede's Ecclesiastical History of the English People""."" EETS 95, 96, 110, 111. London: OUP.";History;Yes;Cambridge, University Library Kk.3.18;s. xi2;;;80,767;cobede.o2;o2;Bede's History of the English Church;year
salt:/ycoe/cobede.o2#sTok91520;gear;gear;N^A;salt:/ycoe/cobede.o2#sTok91519;monig;manig;Q^A;salt:/ycoe/cobede.o2#structure53759;monig gear;NP;B9.6;Bede;West Saxon/Anglian;"Miller, Thomas. 1959-1963 (1890-1898). ""The Old English Version of ""Bede's Ecclesiastical History of the English People""."" EETS 95, 96, 110, 111. London: OUP.";History;Yes;Cambridge, University Library Kk.3.18;s. xi2;;;80,767;cobede.o2;o2;Bede's History of the English Church;year
salt:/ycoe/cobede.o2#sTok93251;gear;gear;N^A;salt:/ycoe/cobede.o2#sTok93250;sum;sum;Q^A;salt:/ycoe/cobede.o2#structure54799;sum gear;NP;B9.6;Bede;West Saxon/Anglian;"Miller, Thomas. 1959-1963 (1890-1898). ""The Old English Version of ""Bede's Ecclesiastical History of the English People""."" EETS 95, 96, 110, 111. London: OUP.";History;Yes;Cambridge, University Library Kk.3.18;s. xi2;;;80,767;cobede.o2;o2;Bede's History of the English Church;year
salt:/ycoe/cobede.o2#sTok99318;gearum;gear;N^D;salt:/ycoe/cobede.o2#sTok99317;unmanegum;un-manig;Q^D;salt:/ycoe/cobede.o2#structure58370;unmanegum gearum;NP;B9.6;Bede;West Saxon/Anglian;"Miller, Thomas. 1959-1963 (1890-1898). ""The Old English Version of ""Bede's Ecclesiastical History of the English People""."" EETS 95, 96, 110, 111. London: OUP.";History;Yes;Cambridge, University Library Kk.3.18;s. xi2;;;80,767;cobede.o2;o2;Bede's History of the English Church;year
salt:/ycoe/cobede.o2#sTok99333;gear;gear;N^A;salt:/ycoe/cobede.o2#sTok99332;fela;fela;Q;salt:/ycoe/cobede.o2#structure58377;fela gear;NP;B9.6;Bede;West Saxon/Anglian;"Miller, Thomas. 1959-1963 (1890-1898). ""The Old English Version of ""Bede's Ecclesiastical History of the English People""."" EETS 95, 96, 110, 111. London: OUP.";History;Yes;Cambridge, University Library Kk.3.18;s. xi2;;;80,767;cobede.o2;o2;Bede's History of the English Church;year
salt:/ycoe/cobede.o2#sTok99975;ger;gear;N^A;salt:/ycoe/cobede.o2#sTok99974;sum;sum;Q^A;salt:/ycoe/cobede.o2#structure58761;sum ger;NP;B9.6;Bede;West Saxon/Anglian;"Miller, Thomas. 1959-1963 (1890-1898). ""The Old English Version of ""Bede's Ecclesiastical History of the English People""."" EETS 95, 96, 110, 111. London: OUP.";History;Yes;Cambridge, University Library Kk.3.18;s. xi2;;;80,767;cobede.o2;o2;Bede's History of the English Church;year
salt:/ycoe/coblick.o23#sTok7989;gear;gear;N^A;salt:/ycoe/coblick.o23#sTok7987;ealne;eal;Q^A;salt:/ycoe/coblick.o23#structure4600;ealne þysne gear;NP;HomS: B3.2.8, B3.2.10, B3.2.14, B3.2.17, B3.2.21, B3.2.26, B3.2.40.5, B3.2.46, B.3.2.47 HomU: B3.4.18, B3.4.19, B3.4.20 LS: B3.3.1.2, B3.3.12, B3.3.17.2, B3.3.20, B3.3.25, B3.3.32;HomS (BlHom 2-7, 9, 11-12)HomU (BlHom 1, 8, 10)LS (BlHom 13-15, 17(MichaelMor), 17(MartinMor), 19);West Saxon/Anglian;"Morris, Richard. 1967 (1874-1880). ""The Blickling Homilies."" EETS 58, 63, 73. London: Trübner.";LS: Biography, Lives;No;Collection of W.H.Scheide, Titusville [Princeton. N.J.];s. x/xi;;;42,506;coblick.o23;o23;Blickling Homilies;year
salt:/ycoe/coblick.o23#sTok23801;gearum;gear;N^D;salt:/ycoe/coblick.o23#sTok23800;feawum;feáwa ;Q^D;salt:/ycoe/coblick.o23#structure13926;feawum gearum;NP;HomS: B3.2.8, B3.2.10, B3.2.14, B3.2.17, B3.2.21, B3.2.26, B3.2.40.5, B3.2.46, B.3.2.47 HomU: B3.4.18, B3.4.19, B3.4.20 LS: B3.3.1.2, B3.3.12, B3.3.17.2, B3.3.20, B3.3.25, B3.3.32;HomS (BlHom 2-7, 9, 11-12)HomU (BlHom 1, 8, 10)LS (BlHom 13-15, 17(MichaelMor), 17(MartinMor), 19);West Saxon/Anglian;"Morris, Richard. 1967 (1874-1880). ""The Blickling Homilies."" EETS 58, 63, 73. London: Trübner.";LS: Biography, Lives;No;Collection of W.H.Scheide, Titusville [Princeton. N.J.];s. x/xi;;;42,506;coblick.o23;o23;Blickling Homilies;year
salt:/ycoe/coblick.o23#sTok44911;gear;gear;N^N;salt:/ycoe/coblick.o23#sTok44910;Manige;manig;Q^N;salt:/ycoe/coblick.o23#structure26217;Manige gear;NP;HomS: B3.2.8, B3.2.10, B3.2.14, B3.2.17, B3.2.21, B3.2.26, B3.2.40.5, B3.2.46, B.3.2.47 HomU: B3.4.18, B3.4.19, B3.4.20 LS: B3.3.1.2, B3.3.12, B3.3.17.2, B3.3.20, B3.3.25, B3.3.32;HomS (BlHom 2-7, 9, 11-12)HomU (BlHom 1, 8, 10)LS (BlHom 13-15, 17(MichaelMor), 17(MartinMor), 19);West Saxon/Anglian;"Morris, Richard. 1967 (1874-1880). ""The Blickling Homilies."" EETS 58, 63, 73. London: Trübner.";LS: Biography, Lives;No;Collection of W.H.Scheide, Titusville [Princeton. N.J.];s. x/xi;;;42,506;coblick.o23;o23;Blickling Homilies;year
salt:/ycoe/coboeth.o2#sTok26941;ger;gear;N^A;salt:/ycoe/coboeth.o2#sTok26940;mænig;manig;Q^A;salt:/ycoe/coboeth.o2#structure16120;mænig ger;NP;B9.3;Bo;West Saxon;"Sedgefield, Walter John. 1899. ""King Alfred's Old English Version of Boethius de Consolatione Philosophiae."" Oxford: Clarendon Press. Reprinted Darmstadt 1968.";Philosophy;Body: Yes;London, British Museum, Cotton Otho A.VI;s. x med.;;;48,443;coboeth.o2;o2;Boethius, Consolation of Philosophy;year
salt:/ycoe/coboeth.o2#sTok39294;geare;gear;N^D;salt:/ycoe/coboeth.o2#sTok39293;ælce;ǽlc;Q^I;salt:/ycoe/coboeth.o2#structure23563;ælce geare;NP;B9.3;Bo;West Saxon;"Sedgefield, Walter John. 1899. ""King Alfred's Old English Version of Boethius de Consolatione Philosophiae."" Oxford: Clarendon Press. Reprinted Darmstadt 1968.";Philosophy;Body: Yes;London, British Museum, Cotton Otho A.VI;s. x med.;;;48,443;coboeth.o2;o2;Boethius, Consolation of Philosophy;year
salt:/ycoe/coboeth.o2#sTok50021;gear;gear;N^A;salt:/ycoe/coboeth.o2#sTok50019;sume;sum;Q^A;salt:/ycoe/coboeth.o2#structure29963;sume ten gear;NP;B9.3;Bo;West Saxon;"Sedgefield, Walter John. 1899. ""King Alfred's Old English Version of Boethius de Consolatione Philosophiae."" Oxford: Clarendon Press. Reprinted Darmstadt 1968.";Philosophy;Body: Yes;London, British Museum, Cotton Otho A.VI;s. x med.;;;48,443;coboeth.o2;o2;Boethius, Consolation of Philosophy;year
salt:/ycoe/coboeth.o2#sTok59462;geare;gear;N^D;salt:/ycoe/coboeth.o2#sTok59461;ælce;ǽlc;Q^I;salt:/ycoe/coboeth.o2#structure35672;ælce geare;NP;B9.3;Bo;West Saxon;"Sedgefield, Walter John. 1899. ""King Alfred's Old English Version of Boethius de Consolatione Philosophiae."" Oxford: Clarendon Press. Reprinted Darmstadt 1968.";Philosophy;Body: Yes;London, British Museum, Cotton Otho A.VI;s. x med.;;;48,443;coboeth.o2;o2;Boethius, Consolation of Philosophy;year
salt:/ycoe/cobyrhtf.o3#sTok2741;geare;gear;N^D;salt:/ycoe/cobyrhtf.o3#sTok2740;ælce;ǽlc;Q^I;salt:/ycoe/cobyrhtf.o3#structure877;ælce geare;NP;B20.20.1;ByrM 1;West Saxon;"Baker, Peter S. and Michael Lapidge 1995. ""Byrhtferth's Enchiridion."" EETS s.s. 15. Oxford: OUP.";Science;Yes;Oxford, Bodleian, Ashmole 328;s. xi med.;Sample, pp. 1-74;;10,243;cobyrhtf.o3;o3;Byrhtferth's Manual;year
salt:/ycoe/cobyrhtf.o3#sTok2754;geare;gear;N^D;salt:/ycoe/cobyrhtf.o3#sTok2753;ælce;ǽlc;Q^I;salt:/ycoe/cobyrhtf.o3#structure887;ælce geare;NP;B20.20.1;ByrM 1;West Saxon;"Baker, Peter S. and Michael Lapidge 1995. ""Byrhtferth's Enchiridion."" EETS s.s. 15. Oxford: OUP.";Science;Yes;Oxford, Bodleian, Ashmole 328;s. xi med.;Sample, pp. 1-74;;10,243;cobyrhtf.o3;o3;Byrhtferth's Manual;year
salt:/ycoe/cobyrhtf.o3#sTok3919;geare;gear;N^D;salt:/ycoe/cobyrhtf.o3#sTok3918;ælce;ǽlc;Q^I;salt:/ycoe/cobyrhtf.o3#structure1215;ælce geare;NP;B20.20.1;ByrM 1;West Saxon;"Baker, Peter S. and Michael Lapidge 1995. ""Byrhtferth's Enchiridion."" EETS s.s. 15. Oxford: OUP.";Science;Yes;Oxford, Bodleian, Ashmole 328;s. xi med.;Sample, pp. 1-74;;10,243;cobyrhtf.o3;o3;Byrhtferth's Manual;year
salt:/ycoe/cobyrhtf.o3#sTok7255;geare;gear;N^D;salt:/ycoe/cobyrhtf.o3#sTok7254;ælce;ǽlc;Q^I;salt:/ycoe/cobyrhtf.o3#structure2588;ælce geare;NP;B20.20.1;ByrM 1;West Saxon;"Baker, Peter S. and Michael Lapidge 1995. ""Byrhtferth's Enchiridion."" EETS s.s. 15. Oxford: OUP.";Science;Yes;Oxford, Bodleian, Ashmole 328;s. xi med.;Sample, pp. 1-74;;10,243;cobyrhtf.o3;o3;Byrhtferth's Manual;year
salt:/ycoe/cobyrhtf.o3#sTok8827;geares;gear;N^G;salt:/ycoe/cobyrhtf.o3#sTok8826;Ælces;ǽlc;Q^G;salt:/ycoe/cobyrhtf.o3#structure3107;Ælces geares;NP;B20.20.1;ByrM 1;West Saxon;"Baker, Peter S. and Michael Lapidge 1995. ""Byrhtferth's Enchiridion."" EETS s.s. 15. Oxford: OUP.";Science;Yes;Oxford, Bodleian, Ashmole 328;s. xi med.;Sample, pp. 1-74;;10,243;cobyrhtf.o3;o3;Byrhtferth's Manual;year
salt:/ycoe/cobyrhtf.o3#sTok10823;gear;gear;N^A;salt:/ycoe/cobyrhtf.o3#sTok10821;eall;eal;Q^A;salt:/ycoe/cobyrhtf.o3#structure4282;eall þæt gear;NP;B20.20.1;ByrM 1;West Saxon;"Baker, Peter S. and Michael Lapidge 1995. ""Byrhtferth's Enchiridion."" EETS s.s. 15. Oxford: OUP.";Science;Yes;Oxford, Bodleian, Ashmole 328;s. xi med.;Sample, pp. 1-74;;10,243;cobyrhtf.o3;o3;Byrhtferth's Manual;year
salt:/ycoe/cobyrhtf.o3#sTok11910;geare;gear;N^D;salt:/ycoe/cobyrhtf.o3#sTok11909;Ælce;ǽlc;Q^I;salt:/ycoe/cobyrhtf.o3#structure4891;Ælce geare;NP;B20.20.1;ByrM 1;West Saxon;"Baker, Peter S. and Michael Lapidge 1995. ""Byrhtferth's Enchiridion."" EETS s.s. 15. Oxford: OUP.";Science;Yes;Oxford, Bodleian, Ashmole 328;s. xi med.;Sample, pp. 1-74;;10,243;cobyrhtf.o3;o3;Byrhtferth's Manual;year
salt:/ycoe/cobyrhtf.o3#sTok11945;geare;gear;N^D;salt:/ycoe/cobyrhtf.o3#sTok11944;ælcum;ǽlc;Q^D;salt:/ycoe/cobyrhtf.o3#structure4912;ælcum geare;NP;B20.20.1;ByrM 1;West Saxon;"Baker, Peter S. and Michael Lapidge 1995. ""Byrhtferth's Enchiridion."" EETS s.s. 15. Oxford: OUP.";Science;Yes;Oxford, Bodleian, Ashmole 328;s. xi med.;Sample, pp. 1-74;;10,243;cobyrhtf.o3;o3;Byrhtferth's Manual;year
salt:/ycoe/cobyrhtf.o3#sTok12009;geare;gear;N^D;salt:/ycoe/cobyrhtf.o3#sTok12008;ælcum;ǽlc;Q^D;salt:/ycoe/cobyrhtf.o3#structure4940;ælcum geare;NP;B20.20.1;ByrM 1;West Saxon;"Baker, Peter S. and Michael Lapidge 1995. ""Byrhtferth's Enchiridion."" EETS s.s. 15. Oxford: OUP.";Science;Yes;Oxford, Bodleian, Ashmole 328;s. xi med.;Sample, pp. 1-74;;10,243;cobyrhtf.o3;o3;Byrhtferth's Manual;year
salt:/ycoe/cobyrhtf.o3#sTok12032;geare;gear;N^D;salt:/ycoe/cobyrhtf.o3#sTok12031;ælcum;ǽlc;Q^D;salt:/ycoe/cobyrhtf.o3#structure4953;ælcum geare;NP;B20.20.1;ByrM 1;West Saxon;"Baker, Peter S. and Michael Lapidge 1995. ""Byrhtferth's Enchiridion."" EETS s.s. 15. Oxford: OUP.";Science;Yes;Oxford, Bodleian, Ashmole 328;s. xi med.;Sample, pp. 1-74;;10,243;cobyrhtf.o3;o3;Byrhtferth's Manual;year
salt:/ycoe/cocanedgD#sTok121;geare;gear;N^D;salt:/ycoe/cocanedgD#sTok120;ælce;ǽlc;Q^I;salt:/ycoe/cocanedgD#structure87;ælce geare;NP;B13.1.1.1;WCan 1.1.1;;"Fowler, Roger. 1972. ""Wulfstan's Canons of Edgar."" EETS 266. London: OUP.";Ecclesiastical laws;No;Cambridge, Corpus Christi College 201;s. xi in.;;;1,765;cocanedgD;?;Canons of Edgar;year
salt:/ycoe/cocathom1.o3#sTok37941;geares;gear;N^G;salt:/ycoe/cocathom1.o3#sTok37940;ælces;ǽlc;Q^G;salt:/ycoe/cocathom1.o3#structure21559;ælces geares;NP;B1.1.2 - B1.1.42;ÆCHom I;West Saxon;"Clemoes, P. 1997. ""Ælfric's Catholic Homilies: The First Series."" EETS s.s. 17. Oxford: OUP.";Homilies;No;Cambridge, University Library, Gg.3.28;s. x/xi;;;106,173;cocathom1.o3;o3;Ælfric's  Catholic Homilies I;year
salt:/ycoe/cocathom1.o3#sTok37982;geare;gear;N^D;salt:/ycoe/cocathom1.o3#sTok37981;eallum;eal;Q^D;salt:/ycoe/cocathom1.o3#structure21579;eallum geare;NP;B1.1.2 - B1.1.42;ÆCHom I;West Saxon;"Clemoes, P. 1997. ""Ælfric's Catholic Homilies: The First Series."" EETS s.s. 17. Oxford: OUP.";Homilies;No;Cambridge, University Library, Gg.3.28;s. x/xi;;;106,173;cocathom1.o3;o3;Ælfric's  Catholic Homilies I;year
salt:/ycoe/cocathom1.o3#sTok53797;geare;gear;N^D;salt:/ycoe/cocathom1.o3#sTok53796;ælce;ǽlc;Q^I;salt:/ycoe/cocathom1.o3#structure30379;ælce geare;NP;B1.1.2 - B1.1.42;ÆCHom I;West Saxon;"Clemoes, P. 1997. ""Ælfric's Catholic Homilies: The First Series."" EETS s.s. 17. Oxford: OUP.";Homilies;No;Cambridge, University Library, Gg.3.28;s. x/xi;;;106,173;cocathom1.o3;o3;Ælfric's  Catholic Homilies I;year
salt:/ycoe/cocathom1.o3#sTok75690;geares;gear;N^G;salt:/ycoe/cocathom1.o3#sTok75689;ælces;ǽlc;Q^G;salt:/ycoe/cocathom1.o3#structure42883;ælces geares;NP;B1.1.2 - B1.1.42;ÆCHom I;West Saxon;"Clemoes, P. 1997. ""Ælfric's Catholic Homilies: The First Series."" EETS s.s. 17. Oxford: OUP.";Homilies;No;Cambridge, University Library, Gg.3.28;s. x/xi;;;106,173;cocathom1.o3;o3;Ælfric's  Catholic Homilies I;year
salt:/ycoe/cocathom1.o3#sTok103283;geares;gear;N^G;salt:/ycoe/cocathom1.o3#sTok103282;æighwylces;ǽg-hwilc ;Q^G;salt:/ycoe/cocathom1.o3#structure58499;æighwylces geares;NP;B1.1.2 - B1.1.42;ÆCHom I;West Saxon;"Clemoes, P. 1997. ""Ælfric's Catholic Homilies: The First Series."" EETS s.s. 17. Oxford: OUP.";Homilies;No;Cambridge, University Library, Gg.3.28;s. x/xi;;;106,173;cocathom1.o3;o3;Ælfric's  Catholic Homilies I;year
